time m <n0> <cd>  nActive
64 182 0.507405862565 0.500105625414 38
64.1 183 0.507377159156 0.500115260411 38
64.2 185 0.507348025656 0.500124720047 38
64.3 185 0.50731847116 0.500134011386 38
64.4 185 0.507288504436 0.500143144372 38
64.5 184 0.50725813485 0.500152130931 38
64.6 184 0.507227372072 0.500160984369 38
64.7 184 0.50719622604 0.500169718526 38
64.8 183 0.507164706716 0.500178347151 38
64.9 181 0.507132824145 0.5001868832 38
65 185 0.507100587917 0.500195338286 38
65.1 185 0.507068008845 0.500203722068 38
65.2 182 0.507035095823 0.500212042321 38
65.3 187 0.507001857931 0.500220304324 38
65.4 184 0.506968304324 0.500228511027 38
65.5 182 0.506934443181 0.500236663072 38
65.6 182 0.506900282545 0.500244758992 38
65.7 185 0.506865829626 0.500252795671 38
65.8 184 0.506831091313 0.500260768649 38
65.9 184 0.506796073449 0.500268672613 38
66 183 0.506760781251 0.500276502144 38
66.1 186 0.506725218926 0.500284252301 38
66.2 185 0.506689390318 0.500291918745 38
66.3 183 0.506653298676 0.500299498761 38
66.4 186 0.506616945624 0.500306991703 38
66.5 184 0.506580333241 0.500314399444 38
66.6 185 0.506543462007 0.500321726424 38
66.7 185 0.50650633203 0.500328979951 38
66.8 186 0.506468942703 0.500336170219 38
66.9 186 0.506431292478 0.500343310338 38
67 185 0.506393379456 0.500350415843 38
67.1 188 0.506355201675 0.500357504656 38
67.2 186 0.506316756074 0.500364596298 38
67.3 185 0.506278039526 0.500371711504 38
67.4 188 0.506239048813 0.500378871474 38
67.5 187 0.506199780486 0.500386097097 38
67.6 187 0.506160230921 0.500393408492 38
67.7 187 0.506120396617 0.500400823748 38
67.8 189 0.506080274358 0.500408358756 38
67.9 187 0.506039861013 0.500416026066 38
68 187 0.505999153613 0.500423834581 38
68.1 186 0.505958149845 0.500431789074 38
68.2 189 0.505916847652 0.500439889612 38
68.3 187 0.505875245661 0.500448131691 38
68.4 188 0.505833343085 0.500456505896 38
68.5 187 0.505791139731 0.500464998133 38
68.6 189 0.505748636334 0.500473589826 38
68.7 189 0.50570583418 0.500482258423 38
68.8 188 0.505662735488 0.500490977801 38
68.9 189 0.505619342905 0.500499718993 38
69 187 0.505575660271 0.500508450845 38
69.1 190 0.505531692179 0.500517140925 38
69.2 190 0.505487443957 0.50052575628 38
69.3 188 0.505442921462 0.500534264387 38
69.4 188 0.50539813177 0.500542633932 38
69.5 189 0.505353082424 0.500550835684 38
69.6 187 0.505307781451 0.500558843067 38
69.7 192 0.505262237911 0.500566632986 38
69.8 190 0.505216461323 0.500574186179 38
69.9 189 0.50517046121 0.500581487677 38
70 189 0.505124248033 0.500588527068 38
70.1 187 0.505077832787 0.500595298529 38
70.2 188 0.50503122606 0.50060180086 38
70.3 190 0.504984439137 0.500608037164 38
70.4 190 0.504937483308 0.500614014668 38
70.5 189 0.504890369934 0.500619744214 38
70.6 188 0.504843110337 0.500625239725 38
70.7 189 0.504795715532 0.500630517684 38
70.8 191 0.504748196697 0.500635596354 38
70.9 190 0.504700564481 0.500640495251 38
71 189 0.504652829253 0.500645234407 38
71.1 192 0.504605001144 0.50064983372 38
71.2 191 0.504557089725 0.50065431235 38
71.3 190 0.50450910399 0.500658688278 38
71.4 191 0.504461052446 0.500662977779 38
71.5 189 0.504412943039 0.500667195144 38
71.6 189 0.504364782945 0.50067135247 38
71.7 191 0.504316578861 0.500675459527 38
71.8 192 0.50426833657 0.500679523801 38
71.9 187 0.504220061212 0.500683550574 38
72 190 0.504171757392 0.500687543053 38
72.1 189 0.504123428661 0.500691502849 38
72.2 190 0.504075078075 0.500695430137 38
72.3 190 0.504026707854 0.500699324276 38
72.4 190 0.503978319632 0.500703184019 38
72.5 190 0.503929914244 0.500707008097 38
72.6 191 0.503881491923 0.500710795614 38
72.7 190 0.503833052432 0.500714546295 38
72.8 189 0.503784594904 0.500718261001 38
72.9 189 0.503736118078 0.500721941825 38
73 188 0.503687620043 0.500725592368 38
73.1 188 0.503639098755 0.500729217708 38
73.2 190 0.503590551865 0.500732824384 38
73.3 191 0.503541976751 0.500736420308 38
73.4 189 0.503493370683 0.500740014514 38
73.5 193 0.5034447308 0.500743616884 38
73.6 191 0.503396054363 0.500747237724 38
73.7 191 0.503347338766 0.500750887349 38
73.8 188 0.503298581518 0.5007545756 38
73.9 191 0.503249780374 0.500758311354 38
74 189 0.503200933327 0.500762102045 38
74.1 190 0.503152039069 0.500765953111 38
74.2 188 0.503103096386 0.500769867702 38
74.3 189 0.503054104919 0.500773846181 38
74.4 189 0.503005064598 0.500777885958 38
74.5 190 0.502955976146 0.500781981226 38
74.6 189 0.502906840858 0.500786122943 38
74.7 188 0.502857660813 0.500790298748 38
74.8 188 0.502808438692 0.500794493239 38
74.9 193 0.502759177801 0.500798688158 38
75 188 0.502709882324 0.50080286271 38
75.1 189 0.502660557125 0.500806994071 38
75.2 189 0.502611207696 0.500811057907 38
75.3 191 0.502561840221 0.500815028985 38
75.4 189 0.502512461464 0.5008188817 38
75.5 190 0.502463078703 0.500822590868 38
75.6 190 0.502413699809 0.50082613232 38
75.7 189 0.502364333195 0.500829483508 38
75.8 189 0.502314987624 0.500832624155 38
75.9 192 0.502265672214 0.500835536768 38
76 189 0.502216396588 0.500838206845 38
76.1 191 0.502167170428 0.500840623693 38
76.2 190 0.502118003716 0.500842780257 38
76.3 188 0.502068906346 0.500844673437 38
76.4 192 0.502019888388 0.500846304014 38
76.5 190 0.501970959823 0.500847676564 38
76.6 191 0.501922130468 0.500848799294 38
76.7 188 0.501873410115 0.500849683633 38
76.8 188 0.501824808156 0.500850343898 38
76.9 190 0.501776333757 0.500850796772 38
77 190 0.50172799577 0.500851060855 38
77.1 192 0.501679802673 0.500851155949 38
77.2 190 0.501631762412 0.500851102613 38
77.3 196 0.501583882527 0.500850921521 38
77.4 189 0.501536169952 0.500850633017 38
77.5 190 0.501488631052 0.500850256568 38
77.6 189 0.501441271715 0.500849810194 38
77.7 191 0.501394097082 0.500849310344 38
77.8 188 0.50134711182 0.500848771452 38
77.9 189 0.501300319838 0.500848205806 38
78 188 0.501253724464 0.500847623465 38
78.1 195 0.501207328309 0.500847032267 38
78.2 186 0.501161133533 0.500846437799 38
78.3 189 0.501115141651 0.500845843815 38
78.4 187 0.501069353585 0.500845252188 38
78.5 188 0.501023769657 0.500844663396 38
78.6 189 0.500978389417 0.500844076829 38
78.7 188 0.500933212218 0.500843491081 38
78.8 187 0.500888236968 0.500842904362 38
78.9 189 0.500843461827 0.500842314826 38
79 187 0.500798884979 0.500841720891 38
79.1 187 0.500754503935 0.500841121491 38
79.2 185 0.500710316085 0.500840516345 38
79.3 187 0.500666318624 0.500839906114 38
79.4 186 0.500622508668 0.500839292497 38
79.5 191 0.500578883064 0.500838678171 38
79.6 190 0.500535438686 0.500838066767 38
79.7 191 0.500492172418 0.500837462748 38
79.8 191 0.500449081306 0.500836871201 38
79.9 188 0.500406162524 0.500836297459 38
80 188 0.500363413411 0.500835747066 38
80.1 196 0.50032083167 0.500835225086 38
80.2 186 0.500278414995 0.500834736052 38
80.3 187 0.500236161647 0.500834283452 38
80.4 185 0.50019407036 0.500833869369 38
80.5 187 0.500152140112 0.500833494321 38
80.6 189 0.500110370466 0.500833156855 38
80.7 189 0.500068761339 0.500832853451 38
80.8 188 0.500027313348 0.500832578333 38
80.9 187 0.499986027468 0.500832323486 38
81 185 0.49994490524 0.500832078596 38
81.1 187 0.49990394873 0.500831831355 38
81.2 185 0.499863160498 0.500831567441 38
81.3 188 0.499822543566 0.500831270932 38
81.4 187 0.499782101624 0.50083092461 38
81.5 187 0.49974183855 0.500830510398 38
81.6 188 0.499701758834 0.500830009783 38
81.7 189 0.499661867324 0.500829404347 38
81.8 187 0.499622169071 0.50082867621 38
81.9 190 0.499582669639 0.500827808562 38
82 187 0.499543374705 0.500826786107 38
82.1 188 0.499504290242 0.500825595443 38
82.2 191 0.499465422457 0.500824225569 38
82.3 188 0.499426777557 0.500822668026 38
82.4 189 0.499388361734 0.500820917343 38
82.5 188 0.49935018139 0.500818970964 38
82.6 192 0.499312242634 0.500816829561 38
82.7 198 0.49927455162 0.500814496798 38
82.8 198 0.499237114402 0.50081197924 38
82.9 195 0.499199936788 0.500809286313 38
83 194 0.499163024371 0.500806429887 38
83.1 188 0.499126382366 0.500803423958 38
83.2 191 0.499090015751 0.500800284272 38
83.3 191 0.49905392921 0.500797027929 38
83.4 190 0.499018127025 0.500793672851 38
83.5 189 0.498982613009 0.500790237402 38
83.6 191 0.498947390695 0.500786739913 38
83.7 190 0.498912462872 0.500783198193 38
83.8 197 0.498877832301 0.50077962929 38
83.9 187 0.498843500731 0.500776049039 38
84 196 0.49880946993 0.50077247177 38
84.1 196 0.498775741081 0.500768910172 38
84.2 188 0.498742314541 0.500765375213 38
84.3 195 0.498709190498 0.500761875863 38
84.4 186 0.498676368598 0.500758419324 38
84.5 193 0.498643848066 0.500755011055 38
84.6 191 0.498611627613 0.500751654829 38
84.7 189 0.498579705535 0.500748353054 38
84.8 190 0.498548079692 0.500745106853 38
84.9 202 0.498516747634 0.500741916416 38
85 189 0.498485706448 0.500738781299 38
85.1 193 0.498454953054 0.500735700639 38
85.2 192 0.49842448391 0.500732673363 38
85.3 190 0.498394295325 0.500729698519 38
85.4 187 0.498364383243 0.500726775423 38
85.5 190 0.498334743528 0.500723903766 38
85.6 188 0.49830537182 0.500721083767 38
85.7 186 0.498276263669 0.500718316128 38
85.8 187 0.498247414443 0.500715602042 38
85.9 187 0.498218819487 0.500712943096 38
86 188 0.498190474222 0.500710341074 38
86.1 191 0.498162374093 0.500707797881 38
86.2 192 0.498134514516 0.500705315098 38
86.3 193 0.498106890965 0.500702893676 38
86.4 189 0.498079499089 0.500700533959 38
86.5 190 0.49805233464 0.500698234968 38
86.6 194 0.498025393768 0.500695994288 38
86.7 188 0.497998672262 0.500693807847 38
86.8 190 0.497972166774 0.500691669513 38
86.9 189 0.497945873745 0.500689570988 38
87 189 0.497919790038 0.500687501536 38
87.1 191 0.497893912419 0.500685448003 38
87.2 192 0.497868238188 0.500683394774 38
87.3 191 0.497842764636 0.500681323931 38
87.4 192 0.497817489764 0.500679215118 38
87.5 190 0.497792411393 0.500677046006 38
87.6 192 0.497767527441 0.500674792497 38
87.7 196 0.497742836178 0.500672429074 38
87.8 194 0.497718336054 0.500669929227 38
87.9 186 0.497694025469 0.500667265807 38
88 202 0.497669903045 0.500664411619 38
88.1 197 0.497645967245 0.500661339719 38
88.2 194 0.497622216674 0.500658024111 38
88.3 193 0.497598649872 0.500654440177 38
88.4 196 0.497575265326 0.500650564994 38
88.5 199 0.497552061387 0.500646377703 38
88.6 194 0.497529036314 0.500641859993 38
88.7 193 0.497506188401 0.500636996212 38
88.8 193 0.497483515294 0.50063177359 38
88.9 195 0.497461014776 0.500626182272 38
89 192 0.497438683957 0.500620215405 38
89.1 192 0.497416520009 0.50061386893 38
89.2 195 0.49739451938 0.500607141324 38
89.3 200 0.497372678141 0.500600033521 38
89.4 200 0.497350991879 0.500592548316 38
89.5 198 0.497329455993 0.500584689941 38
89.6 194 0.497308065349 0.500576463602 38
89.7 198 0.497286813892 0.500567874765 38
89.8 191 0.497265695138 0.500558928581 38
89.9 192 0.497244702004 0.500549629108 38
90 194 0.497223826744 0.500539978576 38
90.1 190 0.497203061032 0.500529976689 38
90.2 196 0.497182395797 0.500519619759 38
90.3 194 0.497161821097 0.5005088999 38
90.4 194 0.497141326171 0.500497804299 38
90.5 192 0.497120899486 0.500486314384 38
90.6 194 0.497100528705 0.500474405024 38
90.7 195 0.497080200814 0.500462043731 38
90.8 190 0.497059901793 0.500449189908 38
90.9 191 0.497039616638 0.500435794015 38
91 191 0.497019329201 0.500421796863 38
91.1 192 0.496999022576 0.500407128718 38
91.2 191 0.496978678493 0.500391708623 38
91.3 196 0.496958277976 0.500375443622 38
91.4 186 0.496937800663 0.50035822788 38
91.5 186 0.496917224849 0.500339941963 38
91.6 189 0.496896527556 0.500320451939 38
91.7 193 0.496875684662 0.500299608696 38
91.8 194 0.496854670469 0.500277246957 38
91.9 185 0.496833457973 0.500253184577 38
92 186 0.496812018386 0.500227221703 38
92.1 190 0.496790321318 0.500199140014 38
92.2 193 0.496768334596 0.500168701914 38
92.3 193 0.496746024407 0.50013564986 38
92.4 186 0.496723354712 0.500099705866 38
92.5 187 0.496700287572 0.500060570706 38
92.6 187 0.496676782967 0.500017923547 38
92.7 184 0.496652798523 0.499971421767 38
92.8 186 0.49662828929 0.49992070051 38
92.9 187 0.496603208066 0.499865372741 38
93 185 0.496577504789 0.499805029375 38
93.1 186 0.496551126652 0.499739239471 38
93.2 183 0.496524017822 0.499667550743 38
93.3 188 0.496496119416 0.499589490155 38
93.4 183 0.4964673692 0.499504564791 38
93.5 184 0.496437701479 0.499412262866 38
93.6 183 0.496407046951 0.49931205488 38
93.7 182 0.49637533243 0.499203395036 38
93.8 183 0.496342480941 0.499085722682 38
93.9 183 0.496308410911 0.498958464117 38
94 184 0.496273036729 0.498821034228 38
94.1 189 0.496236268008 0.498672838516 38
94.2 180 0.496198009684 0.498513274758 38
94.3 185 0.496158161643 0.4983417353 38
94.4 183 0.496116618674 0.498157608676 38
94.5 184 0.49607326993 0.497960281828 38
94.6 182 0.496027999162 0.497749141718 38
94.7 183 0.495980684584 0.497523577303 38
94.8 185 0.495931197796 0.497282981137 38
94.9 180 0.495879404768 0.497026750692 38
95 181 0.495825164737 0.496754289877 38
95.1 183 0.495768330457 0.496465010158 38
95.2 182 0.495708748124 0.496158331453 38
95.3 183 0.495646256528 0.495833682759 38
95.4 179 0.495580687541 0.49549050288 38
95.5 186 0.495511865703 0.495128240558 38
95.6 183 0.495439608128 0.494746354641 38
95.7 182 0.495363723874 0.494344314079 38
95.8 179 0.495284014369 0.49392159761 38
95.9 182 0.495200272788 0.493477693521 38
96 183 0.495112284105 0.493012099063 38
96.1 188 0.495019824997 0.492524320079 38
96.2 182 0.49492266344 0.492013870516 38
96.3 183 0.494820558655 0.491480271924 38
96.4 181 0.494713260984 0.490923053124 38
96.5 180 0.494600511542 0.490341750053 38
96.6 180 0.494482042382 0.489735905657 38
96.7 182 0.49435757615 0.489105070348 38
96.8 179 0.49422682591 0.488448802419 38
96.9 181 0.494089494979 0.487766669291 38
97 183 0.493945277224 0.487058248755 38
97.1 187 0.493793856228 0.486323130952 38
97.2 181 0.49363490588 0.485560920948 38
97.3 186 0.493468090117 0.484771241675 38
97.4 186 0.49329306234 0.483953737921 38
97.5 183 0.493109466032 0.48310808046 38
97.6 182 0.492916934658 0.482233971275 38
97.7 181 0.492715091331 0.481331149551 38
97.8 183 0.49250354922 0.480399398035 38
97.9 183 0.492281911322 0.479438550586 38
98 192 0.492049770918 0.478448500201 38
98.1 188 0.491806711469 0.477429207778 38
98.2 188 0.491552306677 0.476380711787 38
98.3 188 0.491286121429 0.475303138479 38
98.4 194 0.491007711365 0.474196712662 38
98.5 185 0.490716623829 0.47306176926 38
98.6 186 0.490412398139 0.471898765257 38
98.7 193 0.490094565989 0.470708291973 38
98.8 185 0.489762652421 0.469491087818 38
98.9 199 0.489416176071 0.468248051271 38
99 198 0.489054650173 0.466980253821 38
99.1 197 0.488677583883 0.465688952992 38
99.2 191 0.488284482623 0.464375605037 38
99.3 187 0.48787484926 0.463041877839 38
99.4 194 0.487448185582 0.461689662669 38
99.5 185 0.487003993523 0.460321085504 38
99.6 192 0.486541776387 0.458938517876 38
99.7 187 0.48606104075 0.457544586278 38
99.8 187 0.485561297745 0.456142180736 38
99.9 188 0.48504206494 0.454734461834 38
100 190 0.48450286856 0.453324866204 38
