time m <n0> <cd>  nActive
31.9 105 0.533514630262 0.507984545967 34
32 104 0.533057135065 0.507893559515 34
32.1 107 0.532605499599 0.507800858747 34
32.2 108 0.532159738239 0.507706556594 34
32.3 108 0.53171985812 0.507610809019 34
32.4 107 0.531285859151 0.507513812079 34
32.5 108 0.530857733093 0.507415797835 34
32.6 109 0.530435464412 0.507317028407 34
32.7 108 0.530019030111 0.507217790062 34
32.8 108 0.529608398712 0.507118385817 34
32.9 111 0.529203531912 0.507019127617 34
33 109 0.528804384234 0.506920328534 34
33.1 109 0.528410903364 0.50682229473 34
33.2 109 0.528023030985 0.506725317726 34
33.3 109 0.527640702999 0.506629666978 34
33.4 111 0.527263850212 0.506535583689 34
33.5 111 0.526892398653 0.506443275696 34
33.6 111 0.526526270407 0.506352912075 34
33.7 113 0.526165384995 0.506264620997 34
33.8 112 0.525809658861 0.506178487661 34
33.9 113 0.525459006689 0.506094553686 34
34 113 0.525113342217 0.506012818126 34
34.1 114 0.524772578557 0.505933239454 34
34.2 114 0.524436628891 0.505855739379 34
34.3 115 0.524105407092 0.505780206712 34
34.4 114 0.523778827795 0.505706502911 34
34.5 113 0.523456808925 0.505634467075 34
34.6 113 0.523139269798 0.505563922878 36
34.7 115 0.52282613274 0.505494684462 36
34.8 117 0.522517322776 0.505426562822 36
34.9 120 0.522212770565 0.505359372405 36
35 118 0.521912409068 0.505292935565 36
35.1 119 0.521616174075 0.505227087898 36
35.2 120 0.521324007225 0.505161682422 38
35.3 118 0.521035854148 0.505096592411 38
35.4 119 0.520751665464 0.505031713673 38
35.5 120 0.520471396061 0.50496696562 38
35.6 121 0.520195005372 0.504902291355 38
35.7 120 0.519922457226 0.504837656862 38
35.8 121 0.519653720077 0.504773049146 38
35.9 121 0.519388766298 0.504708473917 38
36 120 0.519127572386 0.504643952423 38
36.1 120 0.518870117918 0.504579517893 38
36.2 120 0.518616386717 0.504515211741 38
36.3 118 0.518366365512 0.504451079439 38
36.4 119 0.518120043379 0.504387166993 38
36.5 121 0.517877412035 0.504323517273 38
36.6 120 0.517638464773 0.504260166727 38
36.7 120 0.517403197013 0.504197142796 38
36.8 122 0.517171604685 0.504134461974 38
36.9 124 0.516943684857 0.504072128316 38
37 125 0.516719434574 0.504010133245 38
37.1 125 0.516498850501 0.503948455665 38
37.2 125 0.516281929029 0.503887062889 38
37.3 125 0.516068664934 0.503825912575 38
37.4 125 0.51585905206 0.50376495451 38
37.5 124 0.515653082468 0.503704133872 38
37.6 128 0.515450745762 0.503643394095 38
37.7 124 0.515252029518 0.503582680258 38
37.8 126 0.515056917928 0.503521942435 38
37.9 127 0.514865392969 0.503461139035 38
38 128 0.514677433088 0.503400239741 38
38.1 127 0.514493013928 0.503339228243 38
38.2 127 0.514312107392 0.503278104068 38
38.3 127 0.514134682482 0.503216884443 38
38.4 126 0.513960704656 0.503155605039 38
38.5 126 0.513790136447 0.503094319891 38
38.6 128 0.513622937097 0.503033100886 38
38.7 126 0.513459063211 0.502972036246 38
38.8 126 0.513298468261 0.502911228619 38
38.9 129 0.513141104239 0.502850791925 38
39 129 0.512986920142 0.502790848818 38
39.1 128 0.51283586351 0.502731526452 38
39.2 129 0.512687880339 0.502672952785 38
39.3 127 0.512542915676 0.502615252525 38
39.4 128 0.51240091379 0.502558543169 38
39.5 128 0.512261818393 0.502502931088 38
39.6 130 0.51212557335 0.502448508116 38
39.7 130 0.511992123023 0.502395348361 38
39.8 131 0.5118614123 0.502343505754 38
39.9 132 0.511733387319 0.502293012294 38
40 133 0.511607995531 0.502243876678 38
40.1 135 0.511485186049 0.502196084172 38
40.2 133 0.51136490982 0.502149596877 38
40.3 134 0.511247119991 0.502104354897 38
40.4 133 0.511131771914 0.502060278311 38
40.5 133 0.51101882347 0.50201726958 38
40.6 134 0.510908235245 0.501975216686 38
40.7 135 0.510799970036 0.501933996623 38
40.8 133 0.510693993964 0.501893479071 38
40.9 134 0.51059027531 0.501853530539 38
41 133 0.510488785086 0.501814018339 38
41.1 136 0.51038949703 0.501774814463 38
41.2 136 0.510292387021 0.501735799287 38
41.3 137 0.510197433684 0.501696864806 38
41.4 137 0.51010461718 0.501657917601 38
41.5 138 0.510013920259 0.501618880881 38
41.6 140 0.50992532707 0.501579696305 38
41.7 139 0.509838823296 0.50154032504 38
41.8 140 0.509754395979 0.501500747858 38
41.9 139 0.509672033251 0.501460964905 38
42 139 0.509591724085 0.501420994581 38
42.1 140 0.509513458008 0.50138087198 38
42.2 138 0.509437224678 0.501340646915 38
42.3 141 0.509363014144 0.501300381289 38
42.4 141 0.509290816058 0.501260146319 38
42.5 139 0.50922061999 0.501220019555 38
42.6 141 0.509152414384 0.501180081809 38
42.7 138 0.509086187193 0.501140414157 38
42.8 141 0.509021925289 0.501101095065 38
42.9 141 0.508959614585 0.501062197853 38
43 143 0.508899238867 0.501023788428 38
43.1 145 0.508840780969 0.500985923558 38
43.2 142 0.508784221995 0.500948649435 38
43.3 143 0.508729541339 0.500912000981 38
43.4 144 0.508676716499 0.500876001566 38
43.5 142 0.50862572306 0.500840663205 38
43.6 141 0.508576534686 0.500805987272 38
43.7 141 0.508529123529 0.500771965699 38
43.8 144 0.508483459217 0.500738582531 38
43.9 144 0.508439509659 0.500705815566 38
44 145 0.508397240441 0.500673638459 38
44.1 145 0.508356616413 0.500642022981 38
44.2 146 0.508317600296 0.500610940852 38
44.3 145 0.508280153442 0.50058036588 38
44.4 147 0.50824423601 0.500550275713 38
44.5 146 0.508209806888 0.500520653438 38
44.6 147 0.508176823901 0.500491488758 38
44.7 146 0.508145244549 0.500462778698 38
44.8 147 0.508115025722 0.500434528278 38
44.9 148 0.508086123859 0.50040675022 38
45 149 0.508058495422 0.500379464674 38
45.1 146 0.508032097301 0.500352698198 38
45.2 147 0.508006886934 0.50032648252 38
45.3 148 0.507982822247 0.50030085316 38
45.4 148 0.507959862311 0.500275847297 38
45.5 147 0.507937967567 0.500251501985 38
45.6 150 0.507917099623 0.500227852091 38
45.7 153 0.507897222048 0.50020492811 38
45.8 151 0.50787830002 0.500182754312 38
45.9 150 0.507860300827 0.500161346867 38
46 151 0.50784319379 0.500140712383 38
46.1 150 0.507826950486 0.500120846671 38
46.2 149 0.507811544587 0.500101734028 38
46.3 150 0.50779695236 0.500083346853 38
46.4 153 0.507783152426 0.500065645585 38
46.5 152 0.507770126033 0.500048579275 38
46.6 152 0.507757856263 0.500032086663 38
46.7 152 0.507746328633 0.500016097511 38
46.8 149 0.507735530582 0.500000534236 38
46.9 151 0.507725451986 0.499985314198 38
47 152 0.507716084505 0.499970351702 38
47.1 152 0.507707421494 0.499955560553 38
47.2 153 0.507699457654 0.499940856608 38
47.3 154 0.507692189166 0.499926160221 38
47.4 150 0.507685613607 0.499911398617 38
47.5 153 0.507679728618 0.499896507976 38
47.6 152 0.507674532642 0.499881435413 38
47.7 151 0.507670024749 0.499866140521 38
47.8 152 0.507666204083 0.499850596455 38
47.9 153 0.507663069926 0.49983479073 38
48 152 0.507660621062 0.499818725443 38
48.1 153 0.507658855729 0.499802417069 38
48.2 152 0.507657771445 0.499785895885 38
48.3 150 0.507657364879 0.499769204899 38
48.4 152 0.507657631848 0.499752398189 38
48.5 152 0.507658566728 0.499735539369 38
48.6 155 0.50766016264 0.499718699414 38
48.7 156 0.507662411215 0.499701954621 38
48.8 155 0.507665302501 0.499685384095 38
48.9 155 0.507668825024 0.499669067385 38
49 154 0.507672965761 0.499653082327 38
49.1 156 0.507677709845 0.499637502901 38
49.2 158 0.507683041031 0.499622397035 38
49.3 158 0.507688941194 0.499607825176 38
49.4 157 0.507695390348 0.499593839066 38
49.5 157 0.507702367471 0.49958048036 38
49.6 159 0.507709849548 0.499567780413 38
49.7 162 0.507717812667 0.499555759642 38
49.8 160 0.507726231313 0.499544427977 38
49.9 161 0.507735079004 0.499533785226 38
50 162 0.507744328104 0.499523822061 38
50.1 161 0.507753950258 0.499514521034 38
50.2 159 0.507763916414 0.499505857785 38
50.3 159 0.507774196505 0.499497802817 38
50.4 161 0.507784760528 0.499490322799 38
50.5 162 0.507795578148 0.499483382413 38
50.6 163 0.507806618921 0.499476945691 38
50.7 160 0.50781785248 0.499470977834 38
50.8 162 0.507829249051 0.499465445991 38
50.9 162 0.507840779263 0.499460320797 38
51 162 0.507852414353 0.499455577054 38
51.1 164 0.50786412661 0.499451194203 38
51.2 164 0.507875889098 0.499447156772 38
51.3 164 0.507887675884 0.499443454174 38
51.4 164 0.507899462958 0.499440080455 38
51.5 161 0.50791122725 0.499437033598 38
51.6 166 0.507922947465 0.499434315 38
51.7 163 0.507934603892 0.499431928164 38
51.8 164 0.507946178319 0.499429877943 38
51.9 167 0.507957654814 0.499428168996 38
52 165 0.507969018947 0.499426804731 38
52.1 165 0.507980258284 0.499425786193 38
52.2 165 0.507991362235 0.499425110981 38
52.3 166 0.508002321891 0.499424772264 38
52.4 165 0.508013130492 0.499424758085 38
