21:26:24: Starting /home/yurielnf/Documents/projects/impurityMPS/build/Desktop-Release/example/fbr_dyn_siam_center...
time m <n0> <cd>  nActive
38.8 128 0.513305560681 0.502912273121 36
38.9 124 0.513148139504 0.502851820273 36
39 123 0.512993898861 0.502791860188 36
39.1 124 0.512842786452 0.502732520161 36
39.2 122 0.512694748402 0.502673928157 36
39.3 126 0.512549729583 0.502616209198 36
39.4 125 0.512407674153 0.50255948088 36
39.5 125 0.512268525852 0.502503849772 36
39.6 125 0.51213222855 0.502449407851 36
39.7 124 0.511998726477 0.502396229348 36
39.8 127 0.511867964594 0.502344368388 36
39.9 124 0.511739889127 0.502293857021 36
40 127 0.511614446942 0.502244704256 36
40.1 127 0.511491587338 0.502196895344 36
40.2 126 0.511371261026 0.502150392612 36
40.3 131 0.511253421476 0.502105136344 36
40.4 127 0.511138023917 0.50206104668 36
40.5 131 0.511025026122 0.502018026234 36
40.6 131 0.510914388615 0.501975963092 38
40.7 132 0.510806074275 0.501934734309 38
40.8 131 0.510700048839 0.50189420964 38
40.9 132 0.510596281072 0.501854255651 38
41 131 0.510494741568 0.501814739714 38
41.1 133 0.510395404072 0.501775533852 38
41.2 131 0.510298244316 0.501736518491 38
41.3 134 0.510203240561 0.501697585679 38
41.4 134 0.510110373103 0.501658642078 38
41.5 134 0.510019624525 0.501619610747 38
41.6 135 0.509930978923 0.501580433301 38
41.7 136 0.509844422138 0.501541070759 38
41.8 134 0.509759941398 0.50150150375 38
41.9 137 0.509677524318 0.501461732353 38
42 137 0.509597160115 0.501421774789 38
42.1 136 0.509518838278 0.501381666039 38
42.2 136 0.509442548528 0.501341455719 38
42.3 139 0.509368280918 0.501301205487 38
42.4 138 0.509296024721 0.501260986284 38
42.5 139 0.509225769919 0.50122087546 38
42.6 138 0.509157505133 0.501180953626 38
42.7 140 0.509091218369 0.501141301524 38
42.8 139 0.509026896901 0.501101997377 38
42.9 142 0.508964526132 0.501063114225 38
43 139 0.508904090456 0.50102471766 38
43.1 139 0.508845572698 0.500986864204 38
43.2 142 0.508788954091 0.500949599716 38
43.3 140 0.508734213874 0.500912959015 38
43.4 142 0.508681329777 0.500876965298 38
43.5 141 0.508630277639 0.500841630316 38
43.6 141 0.50858103123 0.500806955326 38
43.7 141 0.5085335624 0.50077293212 38
43.8 143 0.508487841066 0.500739544551 38
43.9 142 0.508443835292 0.500706770437 38
44 143 0.508401511287 0.500674583476 38
44.1 143 0.508360833708 0.500642955314 38
44.2 142 0.508321765405 0.500611857739 38
44.3 144 0.508284267618 0.500581264625 38
44.4 141 0.508248301282 0.500551153547 38
44.5 144 0.508213824929 0.500521507858 38
44.6 146 0.508180796636 0.500492317395 38
44.7 147 0.508149173873 0.500463579451 38
44.8 143 0.508118913554 0.500435299296 38
44.9 145 0.508089972196 0.500407489943 38
45 145 0.508062306368 0.500380171764 38
45.1 147 0.508035873006 0.500353371688 38
45.2 147 0.508010629409 0.500327121866 38
45.3 147 0.50798653379 0.500301458011 38
45.4 148 0.507963545173 0.500276417712 38
45.5 147 0.50794162402 0.500252038327 38
45.6 147 0.507920731558 0.500228355046 38
45.7 148 0.507900831446 0.500205398588 38
45.8 147 0.507881888845 0.500183193641 38
45.9 147 0.507863870721 0.500161756659 38
46 148 0.507846746379 0.500141094454 38
46.1 147 0.507830487212 0.500121203047 38
46.2 147 0.507815067018 0.500102066925 38
46.3 150 0.507800461904 0.500083658574 38
46.4 147 0.507786650322 0.500065938529 38
46.5 150 0.507773613211 0.500048856026 38
46.6 149 0.507761333543 0.500032349801 38
46.7 150 0.507749796496 0.500016349658 38
46.8 151 0.507738989849 0.500000777875 38
46.9 151 0.507728902863 0.499985551755 38
47 150 0.507719527163 0.49997058547 38
47.1 149 0.507710855824 0.499955792753 38
47.2 156 0.507702883471 0.499941089294 38
47.3 151 0.507695606052 0.499926395293 38
47.4 153 0.507689020658 0.499911637735 38
47.5 151 0.50768312521 0.499896752669 38
47.6 151 0.507677918225 0.499881686958 38
47.7 155 0.507673398746 0.499866399945 38
47.8 153 0.507669565714 0.49985086458 38
47.9 151 0.507666418361 0.49983506816 38
48 154 0.507663955531 0.499819012699 38
48.1 152 0.507662175609 0.499802714285 38
48.2 153 0.507661076133 0.499786202997 38
48.3 153 0.507660653783 0.499769521559 38
48.4 153 0.507660904304 0.499752723976 38
48.5 153 0.507661822187 0.499735873653 38
48.6 152 0.507663400419 0.499719041476 38
48.7 153 0.507665630385 0.499702303442 38
48.8 154 0.507668502765 0.499685738524 38
48.9 154 0.507672006157 0.499669426204 38
49 155 0.507676126913 0.499653444162 38
49.1 153 0.507680851026 0.499637866252 38
49.2 156 0.507686161793 0.499622760473 38
49.3 153 0.50769204189 0.499608187271 38
49.4 153 0.50769847135 0.499594198183 38
49.5 152 0.507705429061 0.499580834941 38
49.6 154 0.50771289261 0.499568128808 38
49.7 157 0.507720837325 0.499556100295 38
49.8 156 0.507729238585 0.499544759392 38
49.9 157 0.507738069606 0.499534106034 38
50 157 0.507747302687 0.499524130757 38
50.1 156 0.507756909607 0.499514816316 38
50.2 155 0.507766861608 0.499506138488 38
50.3 158 0.50777712843 0.499498068033 38
50.4 159 0.507787680733 0.499490571674 38
50.5 161 0.507798487315 0.49948361429 38
50.6 156 0.507809518714 0.499477160133 38
50.7 158 0.507820743958 0.499471174493 38
50.8 159 0.507832133774 0.499465624818 38
50.9 160 0.507843657977 0.499460482032 38
51 159 0.507855288197 0.49945572114 38
51.1 159 0.507866996367 0.499451321569 38
51.2 161 0.507878755765 0.499447268244 38
51.3 160 0.507890540601 0.499443550895 38
51.4 162 0.507902326337 0.499440163618 38
51.5 160 0.50791408983 0.499437104872 38
51.6 160 0.507925809614 0.49943437627 38
51.7 165 0.507937465777 0.499431981387 38
51.8 162 0.507949040613 0.499429925357 38
51.9 162 0.507960517566 0.499428213042 38
52 163 0.50797188226 0.499426848047 38
52.1 161 0.50798312198 0.499425831548 38
52.2 161 0.507994225891 0.499425161216 38
52.3 162 0.508005185269 0.499424830292 38
52.4 162 0.508015992666 0.499424826939 38
52.5 162 0.508026642605 0.499425133588 38
52.6 162 0.508037132021 0.499425726877 38
52.7 163 0.508047458437 0.49942657766 38
52.8 164 0.508057621305 0.499427651453 38
52.9 162 0.508067621196 0.499428908802 38
53 162 0.508077459968 0.499430306196 38
53.1 164 0.508087140189 0.499431797332 38
53.2 164 0.508096665861 0.499433334274 38
53.3 162 0.508106041109 0.499434868876 38
53.4 163 0.508115270865 0.499436354248 38
53.5 165 0.50812436 0.499437746387 38
53.6 162 0.508133314259 0.499439005533 38
53.7 168 0.508142138797 0.499440097666 38
53.8 164 0.508150838383 0.499440995541 38
53.9 163 0.50815941791 0.49944167997 38
54 166 0.508167881096 0.499442140592 38
54.1 166 0.508176231293 0.499442376445 38
54.2 164 0.508184470732 0.499442396126 38
54.3 166 0.508192601159 0.499442217774 38
54.4 166 0.508200623085 0.499441868728 38
54.5 164 0.508208535745 0.499441384919 38
54.6 169 0.508216337229 0.499440809793 38
54.7 166 0.508224024312 0.499440193199 38
54.8 167 0.508231592581 0.499439590085 38
54.9 167 0.508239036438 0.499439058703 38
55 166 0.508246348706 0.499438659219 38
55.1 165 0.50825352115 0.499438451918 38
55.2 167 0.508260544133 0.499438495428 38
55.3 168 0.50826740712 0.499438845278 38
55.4 167 0.508274099297 0.499439552431 38
55.5 165 0.508280607055 0.499440661703 38
55.6 167 0.508286916694 0.499442210815 38
55.7 166 0.508293013747 0.499444229501 38
55.8 168 0.508298883354 0.499446738998 38
55.9 169 0.50830450992 0.499449751658 38
56 168 0.508309877462 0.499453270944 38
56.1 169 0.508314969648 0.499457291761 38
56.2 165 0.508319770098 0.499461800705 38
56.3 167 0.508324262171 0.499466776948 38
56.4 167 0.508328429757 0.499472193935 38
56.5 169 0.508332256596 0.499478019042 38
56.6 168 0.508335727258 0.499484216385 38
56.7 168 0.508338826162 0.499490746961 38
56.8 172 0.508341538516 0.499497570525 38
56.9 170 0.508343850294 0.499504646786 38
57 172 0.508345748441 0.499511936544 38
57.1 171 0.508347221114 0.499519402887 38
57.2 171 0.508348256923 0.499527011974 38
57.3 171 0.508348845389 0.499534733859 38
57.4 171 0.508348977648 0.499542543098 38
57.5 171 0.508348645845 0.49955041876 38
57.6 169 0.508347843305 0.499558344885 38
57.7 169 0.508346564557 0.499566310061 38
57.8 168 0.508344805363 0.499574307191 38
57.9 170 0.508342562844 0.499582332994 38
58 172 0.5083398352 0.499590387238 38
