21:34:47: Starting /home/yurielnf/Documents/projects/impurityMPS/build/Desktop-Release/example/fbr_dyn_siam_block...
K initial
[matrix size: 0x0]
time m <n0> <n1>  nActive
63.4 193 0.507568919115 0.50004459104 39
63.5 192 0.507542878657 0.500055210291 39
63.6 192 0.507516372143 0.500065689706 39
63.7 192 0.507489402836 0.500076010429 39
63.8 198 0.507461976745 0.500086158371 39
63.9 202 0.50743409956 0.500096128037 39
64 208 0.507405777907 0.500105913054 39
64.1 201 0.50737702029 0.500115514362 39
64.2 194 0.507347832949 0.500124940189 39
64.3 192 0.50731822475 0.500134199271 40
64.4 194 0.507288205789 0.500143297543 39
64.5 199 0.507257785517 0.500152254637 39
64.6 199 0.507226971125 0.500161085136 39
64.7 203 0.507195775251 0.500169800253 39
64.8 194 0.507164207474 0.500178413864 39
64.9 195 0.50713227568 0.500186947073 39
65 201 0.507099990155 0.50019540424 39
65.1 212 0.507067363279 0.500203797898 39
65.2 196 0.507034402853 0.500212137246 39
65.3 195 0.507001118084 0.500220425573 39
65.4 204 0.506967517742 0.50022866376 39
65.5 212 0.506933610598 0.500236853515 39
65.6 205 0.506899406322 0.500244993214 39
65.7 195 0.50686490958 0.500253075707 39
65.8 202 0.506830127436 0.500261096231 39
65.9 202 0.506795067053 0.500269046384 39
66 207 0.506759732959 0.500276921781 39
66.1 206 0.506724130888 0.500284715747 39
66.2 197 0.506688264014 0.500292420584 39
66.3 201 0.506652135011 0.500300034817 39
66.4 201 0.506615746092 0.50030755636 39
66.5 204 0.506579099171 0.50031498869 39
66.6 204 0.506542193308 0.500322331565 39
66.7 201 0.506505032215 0.50032959247 39
66.8 202 0.506467612675 0.500336785192 39
66.9 198 0.506429933976 0.500343919049 39
67 216 0.506391995708 0.50035101205 39
67.1 205 0.506353791925 0.500358084023 39
67.2 200 0.506315321792 0.500365154091 39
67.3 204 0.50627658405 0.500372247174 39
67.4 206 0.506237574154 0.500379380444 39
67.5 200 0.50619828723 0.500386580566 39
67.6 201 0.506158723113 0.500393867394 39
67.7 200 0.50611887539 0.500401259286 39
67.8 200 0.506078743433 0.500408771168 39
67.9 206 0.506038320536 0.500416418929 39
68 199 0.505997605743 0.500424218452 39
68.1 200 0.505956597004 0.500432164853 39
68.2 210 0.505915291823 0.50044026588 39
68.3 207 0.505873690017 0.500448505596 39
68.4 207 0.505831789013 0.500456883334 39
68.5 207 0.505789588669 0.500465385412 39
68.6 204 0.505747090508 0.500473991748 39
68.7 205 0.505704294745 0.500482666615 39
68.8 201 0.505661204351 0.500491397799 40
68.9 205 0.505617822642 0.500500144655 40
69 212 0.50557415155 0.500508880573 39
69.1 206 0.505530195791 0.500517569789 39
69.2 210 0.505485960786 0.500526173999 39
69.3 212 0.505441453593 0.50053466277 39
69.4 211 0.505396679194 0.50054300028 39
69.5 210 0.505351645751 0.500551158615 39
69.6 225 0.505306361296 0.500559108715 40
69.7 226 0.505260833758 0.500566827201 39
69.8 214 0.505215074551 0.50057429406 39
69.9 215 0.505169091188 0.500581494292 39
70 214 0.505122895466 0.500588417112 39
70.1 219 0.505076497306 0.500595057645 39
70.2 220 0.505029905706 0.500601418109 39
70.3 215 0.504983132065 0.500607502962 39
70.4 216 0.504936189249 0.500613318713 39
70.5 220 0.504889087548 0.500618880085 39
70.6 222 0.504841838495 0.500624203646 39
70.7 215 0.504794452331 0.500629308268 39
70.8 214 0.504746940918 0.500634214402 39
70.9 219 0.504699313449 0.500638948986 39
71 219 0.504651580288 0.500643533615 39
71.1 215 0.504603752348 0.500647988894 39
71.2 216 0.504555838506 0.500652336854 39
71.3 215 0.504507850571 0.500656603144 39
71.4 211 0.504459793741 0.500660804716 39
71.5 221 0.504411674195 0.50066496141 39
71.6 222 0.504363504131 0.500669079234 39
71.7 220 0.50431528643 0.500673174725 39
71.8 219 0.504267028569 0.500677254753 39
71.9 227 0.504218737101 0.50068132168 39
72 217 0.50417041434 0.500685381538 39
72.1 213 0.504122062897 0.500689441159 39
72.2 226 0.504073689768 0.500693491785 39
72.3 220 0.50402529569 0.500697528025 39
72.4 216 0.503976881072 0.50070155608 39
72.5 223 0.503928447316 0.50070556669 39
72.6 214 0.503879996433 0.500709560759 39
72.7 215 0.503831528955 0.500713524674 39
72.8 220 0.503783042218 0.500717467532 39
72.9 218 0.503734535792 0.500721385247 39
73 219 0.503686008596 0.500725276667 39
73.1 226 0.503637457412 0.500729143245 39
73.2 213 0.503588881449 0.500732989625 39
73.3 228 0.503540279364 0.500736819675 39
73.4 228 0.50349164538 0.500740642236 39
73.5 226 0.50344297912 0.50074446736 39
73.6 220 0.503394276754 0.500748300864 39
73.7 224 0.50334553654 0.500752146487 39
73.8 223 0.503296756893 0.50075602031 39
73.9 218 0.503247934108 0.500759927602 39
74 221 0.50319906846 0.500763876258 39
74.1 218 0.503150157263 0.500767867508 39
74.2 221 0.503101200793 0.500771910364 39
74.3 224 0.503052195045 0.500776000526 39
74.4 218 0.503003143851 0.50078014154 39
74.5 220 0.502954046353 0.500784319905 39
74.6 216 0.502904904965 0.500788535105 39
74.7 220 0.502855721795 0.50079277372 39
74.8 225 0.502806498591 0.500797017473 39
74.9 220 0.502757239621 0.500801252747 39
75 217 0.502707947074 0.500805456765 39
75.1 217 0.502658627022 0.500809607512 39
75.2 222 0.502609285798 0.500813681102 39
75.3 219 0.502559926673 0.500817655078 39
75.4 212 0.502510560792 0.50082150025 39
75.5 218 0.502461192515 0.500825191809 39
75.6 217 0.502411829477 0.500828708009 39
75.7 220 0.502362480261 0.500832025051 39
75.8 229 0.502313154333 0.500835122643 39
75.9 215 0.502263861766 0.500837977848 39
76 218 0.502214608109 0.500840582517 39
76.1 218 0.502165405401 0.500842919709 39
76.2 219 0.502116263906 0.500844987217 39
76.3 215 0.502067192354 0.500846778525 39
76.4 219 0.502018201392 0.500848295747 39
76.5 208 0.501969300944 0.500849541879 39
76.6 224 0.501920503233 0.500850523684 39
76.7 229 0.501871813827 0.500851256488 39
76.8 226 0.501823243772 0.50085176086 39
76.9 225 0.50177480197 0.500852050318 39
77 221 0.501726496843 0.500852142901 39
77.1 215 0.501678336785 0.500852065584 39
77.2 220 0.501630332269 0.500851836161 39
77.3 225 0.501582488503 0.500851481233 39
77.4 222 0.501534811463 0.500851018283 39
77.5 226 0.501487309185 0.500850477077 39
77.6 220 0.501439986348 0.500849877299 39
77.7 216 0.501392849305 0.500849235894 39
77.8 218 0.50134590144 0.500848573821 39
77.9 216 0.501299147739 0.500847901532 39
78 211 0.501252590445 0.500847231444 39
78.1 215 0.501206232748 0.500846581246 39
78.2 209 0.501160076761 0.500845951507 39
78.3 219 0.501114123651 0.500845347749 39
78.4 225 0.501068374589 0.50084477209 39
78.5 221 0.501022830979 0.500844229259 39
78.6 222 0.500977490367 0.50084371734 39
78.7 215 0.500932353566 0.500843231143 39
78.8 225 0.500887416376 0.500842768132 39
78.9 213 0.500842680967 0.500842321838 39
79 224 0.500798142799 0.500841898208 39
79.1 215 0.500753801169 0.500841484297 39
79.2 221 0.50070965446 0.500841079525 39
79.3 225 0.50066569724 0.500840679313 39
79.4 231 0.500621926226 0.500840284136 39
79.5 219 0.500578340563 0.500839890062 39
79.6 219 0.500534936168 0.500839497898 39
79.7 219 0.500491709476 0.500839103922 39
79.8 211 0.500448658432 0.500838715989 39
79.9 227 0.500405779992 0.500838330581 39
80 219 0.500363068813 0.500837950788 39
80.1 224 0.500320526134 0.500837574486 39
80.2 221 0.500278149761 0.500837206118 39
80.3 212 0.500235935579 0.500836851747 39
80.4 213 0.500193882494 0.500836505597 39
80.5 221 0.500151990444 0.500836164006 39
80.6 225 0.500110258464 0.500835830015 39
80.7 222 0.500068688333 0.500835500407 39
80.8 215 0.500027278187 0.500835166428 39
80.9 222 0.499986028651 0.500834822288 39
81 232 0.499944941975 0.500834460744 39
81.1 234 0.499904020703 0.50083406619 39
81.2 216 0.499863264342 0.500833637943 39
81.3 225 0.499822679845 0.500833152861 39
81.4 217 0.499782269694 0.500832601357 39
81.5 217 0.499742035218 0.500831969574 39
81.6 224 0.499701986141 0.500831239801 39
81.7 223 0.49966212202 0.500830398531 39
81.8 221 0.499622448971 0.500829431316 39
81.9 224 0.499582973666 0.500828326318 39
82 218 0.499543699161 0.500827071229 39
82.1 218 0.499504633589 0.500825656322 39
82.2 223 0.499465784567 0.500824071839 39
82.3 227 0.499427155265 0.500822315174 39
82.4 217 0.499388753803 0.500820380976 39
82.5 224 0.499350586641 0.500818272862 39
82.6 220 0.499312659722 0.500815986425 39
82.7 221 0.499274978031 0.500813532078 39
82.8 226 0.499237548664 0.500810916887 39
82.9 229 0.499200376999 0.500808147536 39
83 239 0.499163469318 0.500805237129 39
83.1 231 0.499126831235 0.500802197443 39
83.2 229 0.499090467443 0.500799043817 39
83.3 236 0.49905438195 0.500795788978 39
83.4 231 0.499018580764 0.500792456384 39
83.5 221 0.498983065953 0.500789055661 39
83.6 226 0.498947841667 0.500785607622 39
83.7 227 0.498912910921 0.500782122978 39
83.8 224 0.498878275782 0.500778618575 39
83.9 218 0.498843939517 0.500775106667 39
84 230 0.498809903864 0.500771597795 39
84.1 221 0.498776168436 0.500768104264 39
84.2 218 0.498742734538 0.500764633716 39
84.3 220 0.498709602411 0.500761189473 39
84.4 220 0.49867677238 0.500757784201 39
84.5 227 0.498644242233 0.500754416026 39
84.6 217 0.498612011884 0.500751091815 39
84.7 223 0.498580080858 0.500747810402 39
84.8 220 0.49854844551 0.500744570063 39
84.9 224 0.498517102478 0.500741374588 39
85 227 0.498486050694 0.500738222378 39
85.1 222 0.49845528543 0.500735112864 39
85.2 223 0.498424803894 0.50073204172 39
85.3 223 0.498394601864 0.50072901221 40
85.4 222 0.498364676313 0.500726028319 40
85.5 230 0.498335023261 0.500723087796 40
85.6 241 0.49830563553 0.500720193866 40
85.7 226 0.498276509618 0.500717347751 40
85.8 234 0.498247641434 0.500714557481 40
85.9 230 0.498219027397 0.500711823182 40
86 230 0.498190659262 0.500709148569 40
86.1 230 0.498162536345 0.500706541371 40
86.2 229 0.498134651425 0.500704005227 40
86.3 231 0.49810700101 0.500701541404 40
86.4 229 0.498079580517 0.500699151132 40
86.5 228 0.498052386221 0.500696837625 41
86.6 242 0.498025413198 0.500694597888 41
86.7 243 0.497998656795 0.500692433268 41
86.8 234 0.497972114603 0.500690333684 41
86.9 240 0.497945782894 0.500688295736 41
87 239 0.497919657907 0.500686305813 41
87.1 240 0.497893738179 0.500684353722 41
87.2 231 0.497868021085 0.500682420612 41
87.3 226 0.497842502347 0.500680486545 41
87.4 251 0.497817179814 0.500678534118 41
87.5 247 0.497792052322 0.500676534105 41
87.6 234 0.497767117912 0.500674465477 41
87.7 230 0.497742373168 0.500672299623 41
87.8 222 0.497717819374 0.500670003858 40
87.9 226 0.497693453203 0.50066754855 40
88 235 0.497669274936 0.500664905426 40
88.1 233 0.497645281824 0.500662042465 40
88.2 231 0.497621473725 0.500658935178 40
88.3 232 0.497597849208 0.500655552614 40
88.4 232 0.497574406275 0.500651867127 40
88.5 232 0.497551143879 0.500647858074 40
88.6 223 0.49752806182 0.500643501295 41
88.7 220 0.49750515585 0.500638780817 40
88.8 226 0.497482427297 0.500633680886 40
88.9 225 0.497459870355 0.500628187862 40
89 224 0.497437485288 0.50062229732 40
89.1 224 0.497415267898 0.500616002054 39
89.2 223 0.497393213652 0.50060930325 39
89.3 218 0.497371317888 0.500602199501 39
89.4 226 0.497349578243 0.500594695089 39
89.5 220 0.497327990716 0.50058679455 39
89.6 221 0.497306551575 0.500578505848 39
89.7 218 0.497285254068 0.500569832604 39
89.8 216 0.497264089101 0.500560784236 39
89.9 216 0.497243050649 0.500551366784 39
90 213 0.497222133877 0.500541585831 39
90.1 211 0.497201326268 0.500531441758 39
90.2 211 0.497180620771 0.500520934365 39
90.3 216 0.497160008477 0.500510060661 39
90.4 211 0.497139476491 0.500498808952 39
90.5 216 0.497119015382 0.500487163939 39
90.6 212 0.497098609924 0.50047510001 39
90.7 212 0.497078249498 0.5004625821 39
90.8 218 0.497057917856 0.500449579199 39
90.9 217 0.497037600187 0.500436040953 39
91 214 0.497017283324 0.50042190614 39
91.1 210 0.496996947532 0.50040710921 39
91.2 218 0.496976574453 0.500391568458 39
91.3 208 0.496956145661 0.500375184961 39
91.4 212 0.496935640205 0.500357858394 39
91.5 206 0.49691503615 0.500339467224 39
91.6 214 0.496894310414 0.500319873321 39
91.7 206 0.496873440225 0.500298934246 39
91.8 209 0.496852398874 0.500276475601 39
91.9 213 0.496831158984 0.5002523119 39
92 217 0.496809692469 0.500226247968 39
92.1 213 0.496787967121 0.500198062207 39
92.2 223 0.496765953806 0.500167519143 39
92.3 212 0.496743616249 0.500134354179 39
92.4 218 0.496720918886 0.500098290685 39
92.5 208 0.496697823379 0.50005903025 39
92.6 218 0.496674289005 0.500016253448 39
92.7 211 0.496650274283 0.499969617829 39
92.8 208 0.496625732798 0.499918761778 39
92.9 222 0.496600620735 0.499863295731 39
93 211 0.496574886041 0.499802815395 39
93.1 211 0.496548474995 0.499736888907 39
93.2 214 0.496521333679 0.499665074542 39
93.3 214 0.496493401839 0.499586895637 39
93.4 216 0.496464618281 0.499501865598 39
93.5 210 0.496434917461 0.499409469687 39
93.6 216 0.496404227531 0.499309185426 39
93.7 211 0.496372478326 0.49920047178 39
93.8 211 0.496339592114 0.499082770644 39
93.9 212 0.496305485368 0.498955508444 39
94 217 0.496270074138 0.498818101849 39
94.1 211 0.496233266539 0.498669958374 39
94.2 204 0.49619497229 0.498510473254 39
94.3 209 0.496155086419 0.498339042346 39
94.4 204 0.496113501712 0.498155058755 39
94.5 219 0.496070116573 0.497957903254 39
94.6 212 0.49602480664 0.497746959264 39
94.7 214 0.495977454735 0.497521610641 39
94.8 213 0.495927928191 0.497281254766 39
94.9 211 0.4958760956 0.497025279101 39
95 219 0.495821814993 0.496753091778 39
95.1 212 0.49576494593 0.496464085773 39
95.2 216 0.495705324168 0.496157686272 39
95.3 218 0.495642799675 0.495833312723 39
95.4 216 0.49557719637 0.495490396411 39
95.5 218 0.495508338799 0.495128389799 39
95.6 215 0.495436045374 0.494746739141 39
95.7 205 0.495360127162 0.494344915391 39
95.8 220 0.495280385226 0.493922385617 39
95.9 217 0.495196611693 0.493478628491 39
96 220 0.495108591978 0.493013153048 39
96.1 216 0.495016100949 0.49252544966 39
96.2 217 0.494918910006 0.492015034287 39
96.3 217 0.494816774148 0.491481430494 39
96.4 215 0.494709448116 0.490924165738 39
96.5 216 0.494596672499 0.490342773099 39
96.6 221 0.494478178215 0.489736800922 39
96.7 214 0.494353685988 0.489105805793 39
96.8 209 0.494222911281 0.488449339398 39
96.9 213 0.494085553321 0.487766979965 39
97 216 0.493941310015 0.487058310243 39
97.1 208 0.493789863571 0.486322924005 39
97.2 211 0.493630885566 0.48556043493 39
97.3 215 0.493464043469 0.484770468559 39
97.4 220 0.493288985675 0.483952676293 39
97.5 214 0.493105362035 0.48310673407 41
97.6 210 0.492912802889 0.48223235517 41
97.7 215 0.492710931839 0.481329280788 40
97.8 213 0.492499362147 0.480397297598 40
97.9 207 0.492277692014 0.479436244689 41
98 210 0.492045519623 0.478446023381 41
98.1 217 0.491802428131 0.477426592778 41
98.2 215 0.491547988477 0.47637799728 41
98.3 212 0.491281774215 0.475300359052 41
98.4 219 0.491003330172 0.474193920371 41
98.5 222 0.490712202485 0.473059008645 41
98.6 214 0.490407935921 0.471896075023 41
98.7 217 0.490090064166 0.470705710189 41
98.8 218 0.489758109664 0.469488658209 41
98.9 209 0.489411594559 0.468245801373 41
99 212 0.48905002875 0.466978217359 41
99.1 219 0.488672923954 0.465687159121 41
99.2 219 0.488279784597 0.464374076147 41
99.3 216 0.4878701142 0.463040625342 41
99.4 205 0.487443413956 0.461688705271 41
99.5 218 0.486999186037 0.460320427962 41
99.6 223 0.486536936173 0.458938159183 41
99.7 206 0.486056170822 0.457544523665 41
99.8 213 0.485556399654 0.456142401789 41
99.9 206 0.485037139872 0.454734953504 41
100 216 0.484497918889 0.453325604997 41
06:14:03: The command "/home/yurielnf/Documents/projects/impurityMPS/build/Desktop-Release/example/fbr_dyn_siam_block" finished successfully.

