# SIAM impurity greater Green function, spin-symmetric FBR
# L=100 U=0.025 V=0.1 dt=0.1 tmax=50 E_gs=-30.8994525853
# t  n_active  bond_dim  wall_s  ReG00  ImG00  n0  ReC0n  ImC0n  E_psi0  E_B
7.5 100 20 2.596602 -0.124298504956 -0.436216309979 0.499998393565 -0.245998479506 -2.5022612551e-06 -0.105280571982 -0.0829862984095
7.6 100 20 2.672453 -0.125316005271 -0.435319895065 0.499998342363 -0.245998379557 -2.62309772403e-06 -0.105280518427 -0.0830761943876
7.7 100 21 2.680293 -0.126327983225 -0.434422869095 0.499998288714 -0.245998337758 -2.74702725961e-06 -0.105280488151 -0.0831668926721
7.8 100 22 2.446221 -0.12733426736 -0.433524963027 0.499998232504 -0.245998349864 -2.87420136164e-06 -0.105280480207 -0.0832589712429
7.9 100 21 2.759696 -0.128334665994 -0.432625942786 0.499998173787 -0.245998413621 -2.99927010661e-06 -0.105280493379 -0.0833529509796
8 100 20 2.479755 -0.129328966633 -0.431725610658 0.499998112539 -0.245998525484 -3.12209297811e-06 -0.105280526345 -0.083449294649
8.1 100 20 2.388883 -0.130316944246 -0.430823803746 0.499998048865 -0.24599868195 -3.2426748518e-06 -0.105280577857 -0.08354840497
8.2 100 20 2.693089 -0.131298363674 -0.429920394853 0.49999798283 -0.245998878353 -3.35578223567e-06 -0.105280646443 -0.0836506244584
8.3 100 20 2.669241 -0.132272981915 -0.429015294148 0.499997914646 -0.245999110544 -3.45776977196e-06 -0.105280730479 -0.0837562357026
8.4 100 21 2.702052 -0.133240552248 -0.428108446025 0.499997844546 -0.245999374498 -3.54657407298e-06 -0.105280828134 -0.0838654618144
8.5 100 20 2.47822 -0.134200829361 -0.427199830551 0.499997772742 -0.245999666593 -3.6225291856e-06 -0.105280937963 -0.0839784672251
8.6 100 21 2.378522 -0.135153570837 -0.426289460912 0.499997699601 -0.245999980682 -3.68160263165e-06 -0.105281057781 -0.0840953573499
8.7 100 20 2.605986 -0.136098540376 -0.425377383471 0.499997625483 -0.246000310927 -3.72025410689e-06 -0.105281185319 -0.0842161822269
8.8 100 21 2.739352 -0.137035510967 -0.424463674376 0.499997550785 -0.246000655673 -3.73734513041e-06 -0.10528131973 -0.0843409387468
8.9 100 20 2.544562 -0.137964267165 -0.423548441194 0.499997475992 -0.246001006158 -3.72859717822e-06 -0.105281457513 -0.0844695701357
9 100 20 2.714242 -0.138884609816 -0.422631818256 0.499997401661 -0.246001359629 -3.69300557078e-06 -0.105281597442 -0.0846019713712
9.1 100 21 2.718018 -0.139796355254 -0.4217139583 0.499997328004 -0.246001711677 -3.64450614917e-06 -0.105281737616 -0.0847379922101
9.2 100 21 2.556547 -0.140699339022 -0.420795048701 0.49999725621 -0.24600205359 -3.53443711862e-06 -0.105281875539 -0.0848774372601
9.3 100 21 2.63799 -0.141593418057 -0.419875288475 0.499997186604 -0.246002384733 -3.40861783838e-06 -0.105282010178 -0.0850200743184
9.4 100 20 2.705083 -0.142478470141 -0.418954897312 0.499997119908 -0.246002697565 -3.24583813313e-06 -0.105282138444 -0.085165633556
9.5 100 20 2.666025 -0.143354397599 -0.418034109333 0.499997056834 -0.246002990777 -3.04638528227e-06 -0.105282259673 -0.085313814777
9.6 100 20 2.479436 -0.144221127262 -0.417113172386 0.499996998163 -0.246003267611 -2.80639156091e-06 -0.105282373479 -0.0854642883732
9.7 100 20 2.378586 -0.145078609636 -0.416192342005 0.499996944462 -0.246003498308 -2.53915725062e-06 -0.10528247311 -0.0856167039152
9.8 100 21 2.533653 -0.145926823218 -0.41527188187 0.499996896589 -0.246003707486 -2.2287576337e-06 -0.105282563553 -0.0857706871592
9.9 100 20 2.377642 -0.146765769302 -0.41435206057 0.499996855389 -0.2460038803 -1.87584778022e-06 -0.105282639542 -0.0859258503877
10 100 20 2.510398 -0.147595478075 -0.413433146891 0.499996821531 -0.24600401768 -1.4886366426e-06 -0.105282702678 -0.086081795724
10.1 100 20 2.347929 -0.148416001269 -0.412515409921 0.499996795869 -0.246004115378 -1.0592713042e-06 -0.10528274955 -0.0862381171109
10.2 100 21 2.547432 -0.149227419271 -0.411599114895 0.499996779108 -0.246004174389 -5.95324268691e-07 -0.105282782075 -0.0863944038949
10.3 100 21 2.49952 -0.150029833936 -0.410684519939 0.499996772197 -0.24600419452 -8.55746085278e-08 -0.105282799447 -0.0865502488955
10.4 100 20 2.276812 -0.150823367376 -0.409771876948 0.499996775794 -0.246004169544 4.5721581932e-07 -0.1052827991 -0.0867052457857
10.5 100 20 2.328829 -0.151608174005 -0.408861426954 0.499996790718 -0.2460040999 1.04057950689e-06 -0.105282784204 -0.0868590007701
10.6 100 20 2.40724 -0.152384418515 -0.407953397771 0.499996817395 -0.246003986926 1.64452239708e-06 -0.105282748552 -0.0870111291925
10.7 100 21 2.457739 -0.153152286711 -0.407048003043 0.499996856579 -0.246003844123 2.28480290351e-06 -0.105282698649 -0.0871612617983
10.8 100 22 2.650891 -0.15391198309 -0.406145438217 0.499996908765 -0.246003655916 2.94816103304e-06 -0.105282631359 -0.0873090484566
10.9 100 20 2.533105 -0.154663725493 -0.405245889153 0.499996974533 -0.246003427259 3.63922348455e-06 -0.10528254571 -0.0874541569352
11 100 22 2.572281 -0.155407742942 -0.404349515249 0.499997054476 -0.246003151745 4.35704241768e-06 -0.105282444471 -0.0875962824752
11.1 100 21 2.506714 -0.156144288493 -0.403456462997 0.499997149041 -0.24600284946 5.09593524164e-06 -0.105282333493 -0.0877351416844
11.2 100 21 2.599044 -0.156873607919 -0.402566853183 0.499997258421 -0.246002512476 5.84249941601e-06 -0.105282204684 -0.0878704814883
11.3 100 22 2.708875 -0.157595966059 -0.401680779554 0.49999738258 -0.246002141697 6.58515137888e-06 -0.105282065881 -0.0880020784483
11.4 100 20 2.582638 -0.158311623904 -0.400798331412 0.499997522108 -0.246001735546 7.35427400047e-06 -0.105281908368 -0.0881297387512
11.5 100 21 2.411884 -0.159020853589 -0.399919565439 0.499997676884 -0.246001316086 8.11570752981e-06 -0.105281746439 -0.088253299971
11.6 100 21 2.386577 -0.159723924075 -0.399044515935 0.499997846926 -0.246000873838 8.87610588242e-06 -0.105281575445 -0.0883726309371
11.7 100 22 2.516454 -0.16042110116 -0.398173198624 0.4999980319 -0.246000410442 9.61783859526e-06 -0.105281394365 -0.0884876354321
11.8 100 21 2.682158 -0.161112649902 -0.397305607901 0.499998231822 -0.245999939235 1.03573781083e-05 -0.105281209601 -0.0885982492468
11.9 100 23 2.696423 -0.161798840023 -0.396441718169 0.499998446103 -0.245999442486 1.10646575656e-05 -0.105281017609 -0.0887044414511
12 100 21 2.693926 -0.162479907404 -0.395581479708 0.49999867462 -0.245998957541 1.17654772136e-05 -0.105280822737 -0.0888062147635
12.1 100 20 2.678957 -0.163156113025 -0.394724836711 0.499998916894 -0.245998465189 1.24385507829e-05 -0.105280624321 -0.0889036010499
12.2 100 21 2.638284 -0.163827683992 -0.39387170242 0.499999172134 -0.245997986691 1.3070767221e-05 -0.105280429904 -0.0889966616407
12.3 100 21 2.695745 -0.164494840318 -0.393021977648 0.499999439597 -0.245997507036 1.36629947226e-05 -0.105280235303 -0.0890854927946
12.4 100 21 2.400608 -0.165157791908 -0.392175550128 0.49999971863 -0.245997032027 1.42217343671e-05 -0.105280041849 -0.0891702132898
12.5 100 21 2.366904 -0.165816732233 -0.391332292686 0.500000008269 -0.245996573235 1.47297487077e-05 -0.105279854539 -0.0892509719811
12.6 100 20 2.297333 -0.166471838512 -0.390492065791 0.500000307905 -0.245996139727 1.5205867206e-05 -0.105279675998 -0.089327939507
12.7 100 21 2.370766 -0.167123274399 -0.389654720684 0.500000616513 -0.245995722494 1.56295626074e-05 -0.105279503407 -0.089401311006
12.8 100 22 2.848914 -0.16777118147 -0.388820099539 0.50000093301 -0.245995329983 1.59979307708e-05 -0.105279339605 -0.0894712989164
12.9 100 22 2.769118 -0.168415686229 -0.387988034703 0.500001256771 -0.245994963502 1.63342717976e-05 -0.105279185937 -0.0895381368791
13 100 22 2.395532 -0.169056906521 -0.387158362206 0.500001586635 -0.245994616051 1.6609816487e-05 -0.105279039666 -0.0896020714102
13.1 100 21 2.394276 -0.169694924935 -0.386330904959 0.500001921147 -0.245994309305 1.68127945166e-05 -0.105278907347 -0.0896633630579
13.2 100 22 2.390071 -0.170329816371 -0.385505489451 0.500002259294 -0.245994033128 1.69641599372e-05 -0.105278787533 -0.0897222822245
13.3 100 22 2.36624 -0.170961634928 -0.384681940866 0.500002600178 -0.245993796489 1.70709598537e-05 -0.105278682834 -0.0897791085074
13.4 100 22 2.246362 -0.171590415855 -0.383860082685 0.500002942189 -0.245993587836 1.70960941648e-05 -0.105278590946 -0.0898341247142
13.5 100 22 2.334504 -0.172216181058 -0.383039749118 0.500003284191 -0.245993420937 1.70651670198e-05 -0.105278512817 -0.089887617652
13.6 100 21 2.360776 -0.172838930451 -0.382220775189 0.500003624871 -0.245993281068 1.69679263742e-05 -0.105278447266 -0.0899398732992
13.7 100 21 2.29845 -0.173458644208 -0.381403002563 0.500003963026 -0.245993193569 1.68113494459e-05 -0.105278401271 -0.0899911760943
13.8 100 23 2.440884 -0.174075304237 -0.380586281361 0.500004297966 -0.245993128472 1.66202508911e-05 -0.105278366388 -0.0900418026238
13.9 100 23 2.724584 -0.17468885829 -0.379770470116 0.500004627657 -0.245993109291 1.63293071105e-05 -0.105278347991 -0.0900920258027
14 100 23 2.573871 -0.175299258093 -0.378955440654 0.500004951323 -0.245993146478 1.60022645876e-05 -0.105278348344 -0.0901421076962
14.1 100 23 2.481353 -0.175906428528 -0.378141072019 0.500005267793 -0.245993207512 1.56142942213e-05 -0.105278363445 -0.0901922973034
14.2 100 23 2.608565 -0.176510291973 -0.377327258904 0.500005576039 -0.24599330387 1.51783368974e-05 -0.105278391301 -0.0902428343349
14.3 100 22 2.580338 -0.177110767902 -0.376513909953 0.500005875174 -0.245993433604 1.46987304855e-05 -0.105278432918 -0.090293935339
14.4 100 23 2.608592 -0.177707748264 -0.375700940772 0.500006164178 -0.245993597248 1.4169660088e-05 -0.105278492289 -0.0903458073786
14.5 100 23 2.652335 -0.178301136967 -0.374888286539 0.500006442181 -0.245993794124 1.35991139496e-05 -0.105278560125 -0.0903986383077
14.6 100 22 2.712357 -0.178890841169 -0.37407588929 0.500006708389 -0.245994016629 1.29903733522e-05 -0.105278637313 -0.0904525944455
14.7 100 22 2.628345 -0.179476733381 -0.373263728112 0.500006962123 -0.245994268709 1.23498530768e-05 -0.105278726518 -0.0905078225195
14.8 100 25 2.454786 -0.180058707066 -0.372451775329 0.50000720258 -0.245994537962 1.16707853744e-05 -0.105278826568 -0.0905644486113
14.9 100 22 2.33135 -0.180636650041 -0.371640024429 0.500007429152 -0.245994829355 1.09636952458e-05 -0.10527893728 -0.0906225747189
15 100 22 2.730002 -0.181210450274 -0.370828483773 0.500007641352 -0.245995146259 1.02346769423e-05 -0.105279057724 -0.0906822838672
15.1 100 22 2.53041 -0.181780000016 -0.370017173441 0.500007838777 -0.245995477752 9.48662695139e-06 -0.105279185015 -0.0907436318008
15.2 100 22 2.718991 -0.182345195889 -0.36920613203 0.50000802105 -0.245995819713 8.72309988815e-06 -0.105279316126 -0.0908066590789
15.3 100 23 2.701806 -0.182905930651 -0.36839540711 0.500008188025 -0.245996170528 7.95450871941e-06 -0.10527945218 -0.0908713738801
15.4 100 22 2.785025 -0.183462124608 -0.367585061282 0.500008339533 -0.245996527197 7.17857456911e-06 -0.105279587189 -0.0909377747876
15.5 100 23 2.766452 -0.184013687161 -0.366775166976 0.500008475509 -0.245996884665 6.40154027699e-06 -0.1052797269 -0.0910058286637
15.6 100 23 2.665775 -0.184560538349 -0.365965803134 0.500008595954 -0.245997243793 5.62822222075e-06 -0.105279868063 -0.0910754831352
15.7 100 23 2.813469 -0.185102614331 -0.36515707107 0.500008700892 -0.245997597425 4.85611791983e-06 -0.105280006758 -0.0911466801242
15.8 100 24 2.622088 -0.185639854822 -0.364349063683 0.500008790621 -0.245997946075 4.10188315591e-06 -0.105280146267 -0.0912193197052
15.9 100 22 2.526231 -0.186172214419 -0.363541892024 0.50000886526 -0.245998284855 3.35451490068e-06 -0.105280281758 -0.091293311629
16 100 23 2.673823 -0.186699655723 -0.362735670793 0.500008925067 -0.245998611463 2.6223954157e-06 -0.105280413767 -0.0913685280092
16.1 100 22 2.72655 -0.187222158286 -0.361930517991 0.50000897043 -0.245998924985 1.91141721858e-06 -0.105280540791 -0.0914448377381
16.2 100 23 2.389384 -0.187739706091 -0.361126556556 0.500009001711 -0.245999221505 1.21971871753e-06 -0.105280662007 -0.091522095189
16.3 100 23 2.532548 -0.188252301547 -0.360323913446 0.500009019593 -0.245999497034 5.63914530304e-07 -0.105280775686 -0.091600144709
16.4 100 23 2.679302 -0.18875995401 -0.359522715277 0.500009024556 -0.245999754454 -6.72565123871e-08 -0.105280881815 -0.0916788162456
16.5 100 23 2.675831 -0.189262701108 -0.358723083258 0.500009017087 -0.245999984512 -6.72867377857e-07 -0.105280975295 -0.0917579391646
16.6 100 27 2.704292 -0.189760574091 -0.357925144472 0.500008997847 -0.246000192745 -1.24410901552e-06 -0.105281064187 -0.0918373342018
16.7 100 23 2.673309 -0.190253620733 -0.357129021801 0.50000896761 -0.246000387148 -1.77448897971e-06 -0.105281145337 -0.0919168187851
16.8 100 24 2.765885 -0.190741902505 -0.356334832566 0.500008926931 -0.246000544353 -2.27788255526e-06 -0.105281214282 -0.0919962051575
16.9 100 23 2.46449 -0.191225492841 -0.355542687867 0.500008876804 -0.246000670672 -2.73104351499e-06 -0.105281273028 -0.0920753132578
17 100 24 2.787941 -0.191704470808 -0.35475269654 0.500008817879 -0.246000775918 -3.15183475831e-06 -0.105281322013 -0.0921539592087
17.1 100 24 2.615131 -0.192178930088 -0.353964958067 0.500008751022 -0.246000852893 -3.5270156454e-06 -0.105281358898 -0.0922319645339
17.2 100 24 2.445153 -0.192648972406 -0.353179563524 0.500008676973 -0.246000904296 -3.86668065477e-06 -0.105281384699 -0.0923091542676
17.3 100 24 2.892927 -0.193114699216 -0.352396597092 0.50000859651 -0.246000926629 -4.16721845637e-06 -0.105281399965 -0.0923853576347
17.4 100 25 2.749489 -0.193576238689 -0.351616134883 0.500008510619 -0.246000918698 -4.41775192478e-06 -0.105281399832 -0.0924604193477
17.5 100 26 2.484977 -0.19403370368 -0.350838242198 0.500008420068 -0.246000882394 -4.63126183019e-06 -0.105281393724 -0.0925341856445
17.6 100 25 2.473074 -0.194487221169 -0.350062972101 0.500008325296 -0.246000829059 -4.82309490787e-06 -0.105281377865 -0.0926065228336
17.7 100 25 2.458426 -0.194936921803 -0.349290369021 0.500008227503 -0.246000746366 -4.95531947653e-06 -0.105281351231 -0.0926773019884
17.8 100 25 2.861895 -0.19538293862 -0.34852046557 0.500008127208 -0.246000643422 -5.0621317591e-06 -0.10528131546 -0.0927464078168
17.9 100 25 2.461234 -0.195825405137 -0.347753283902 0.500008025166 -0.246000519866 -5.13205696114e-06 -0.105281270901 -0.0928137417706
18 100 25 2.452054 -0.19626445785 -0.346988834141 0.500007921996 -0.246000379897 -5.1718292786e-06 -0.105281218416 -0.0928792157031
18.1 100 25 2.31197 -0.196700229421 -0.346227116318 0.500007818375 -0.246000222982 -5.17802279373e-06 -0.105281158278 -0.0929427605128
18.2 100 25 2.449071 -0.197132855289 -0.345468119913 0.500007714961 -0.246000050273 -5.15302875817e-06 -0.105281090352 -0.0930043223058
18.3 100 25 2.610654 -0.19756246482 -0.344711823308 0.500007612152 -0.245999866495 -5.10901446333e-06 -0.10528101706 -0.0930638610665
18.4 100 26 2.503545 -0.197989182533 -0.343958192988 0.500007510835 -0.245999671839 -5.02185149065e-06 -0.105280938477 -0.0931213534763
18.5 100 26 2.684468 -0.198413135286 -0.34320718887 0.50000741135 -0.245999464938 -4.91933440288e-06 -0.105280853364 -0.0931767917386
18.6 100 26 2.849106 -0.19883443235 -0.342458763508 0.500007314083 -0.245999255185 -4.79767398883e-06 -0.105280766705 -0.0932301865484
18.7 100 27 2.473487 -0.199253194928 -0.341712850816 0.500007219495 -0.245999038244 -4.6546555429e-06 -0.10528067274 -0.0932815579205
18.8 100 26 2.693826 -0.199669521515 -0.34096938658 0.500007127961 -0.245998833224 -4.4945044899e-06 -0.105280583493 -0.0933309509943
18.9 100 28 3.01274 -0.200083508291 -0.340228298187 0.500007039508 -0.245998609855 -4.33537854055e-06 -0.105280489466 -0.0933784179339
19 100 26 2.579682 -0.20049524269 -0.339489504002 0.50000695484 -0.245998412821 -4.14069193656e-06 -0.105280401298 -0.0934240231207
19.1 100 26 2.752421 -0.200904802522 -0.338752918322 0.500006873767 -0.245998200619 -3.95731879986e-06 -0.105280310013 -0.0934678451755
