# SIAM impurity greater Green function, spin-symmetric FBR
# L=1000 U=0.1 V=0.1 dt=0.1 tmax=500 E_gs=-317.400748941
# t  n_active  bond_dim  wall_s  ReG00  ImG00  n0  ReC0n  ImC0n  E_psi0  E_B
2.6 126 55 14.958479 -0.0778870579288 -0.481223256272 0.50000002238 -0.213718047202 -1.34637051935e-07 -0.121508496063 -0.0683233398145
2.7 122 56 15.037562 -0.0804332922495 -0.479928175195 0.500000019346 -0.213719683109 -1.67199155137e-07 -0.121509141454 -0.0690723484508
2.8 124 58 15.18211 -0.0829381411721 -0.478608016241 0.500000015671 -0.213721243683 -2.00746927594e-07 -0.121509759209 -0.0698256184519
2.9 128 57 17.92426 -0.0854015904453 -0.477264721478 0.500000011316 -0.213722721578 -2.33822263525e-07 -0.121510346414 -0.0705811352522
3 132 63 16.685087 -0.0878237365207 -0.4759001961 0.500000006253 -0.213724109167 -2.66841662514e-07 -0.121510899939 -0.0713369301177
3.1 136 59 15.743977 -0.0902047820025 -0.474516301054 0.500000000574 -0.213725400526 -2.99740514465e-07 -0.121511417297 -0.0720910895568
3.2 140 60 16.89717 -0.0925450322246 -0.473114846805 0.49999999424 -0.213726590184 -3.32731465204e-07 -0.121511896187 -0.0728417618255
3.3 144 57 20.38756 -0.0948448882809 -0.471697587779 0.499999987274 -0.213727673596 -3.63659723634e-07 -0.121512334767 -0.0735871657254
3.4 146 57 17.003934 -0.0971048439434 -0.470266215457 0.49999997971 -0.213728644864 -3.93501926319e-07 -0.121512730567 -0.0743255960006
3.5 144 64 19.905796 -0.0993254779174 -0.468822353543 0.499999971551 -0.213729503451 -4.21822682061e-07 -0.121513083231 -0.0750554339138
3.6 148 59 17.365776 -0.101507448116 -0.467367554229 0.499999962826 -0.21373024619 -4.4703396818e-07 -0.121513391361 -0.0757751470048
3.7 152 84 29.500703 -0.10365148608 -0.465903292093 0.499999953631 -0.213730871184 -4.70769875202e-07 -0.121513653944 -0.0764832995361
3.8 108 67 18.022276 -0.105758390376 -0.464430961971 0.49999994402 -0.213731376234 -4.90958476643e-07 -0.121513870062 -0.0771785539643
3.9 112 66 14.675558 -0.107829018048 -0.462951874058 0.499999933989 -0.213731765231 -5.09296218044e-07 -0.121514041131 -0.077859679659
4 114 64 15.077489 -0.109864279876 -0.461467254134 0.499999923623 -0.213732037644 -5.24392060891e-07 -0.121514166716 -0.0785255501628
4.1 118 64 15.34066 -0.11186513209 -0.459978238824 0.499999912988 -0.213732194704 -5.36388690875e-07 -0.121514247134 -0.0791751499669
4.2 122 65 15.713881 -0.113832569666 -0.458485875229 0.499999902141 -0.213732239631 -5.4560413238e-07 -0.121514283454 -0.0798075765186
4.3 124 62 16.020571 -0.115767618894 -0.456991120026 0.499999891158 -0.213732175269 -5.50630348435e-07 -0.121514276659 -0.080422040443
4.4 126 66 16.297201 -0.117671330961 -0.455494838623 0.499999880093 -0.213732005732 -5.52402623871e-07 -0.121514228226 -0.0810178670609
4.5 130 63 16.355671 -0.119544774341 -0.453997806288 0.499999869046 -0.213731736091 -5.50314906284e-07 -0.121514139995 -0.0815944970177
4.6 132 66 19.226036 -0.121389028587 -0.452500707897 0.499999858108 -0.213731370434 -5.4372119077e-07 -0.121514013346 -0.0821514842581
4.7 134 67 20.320789 -0.12320517679 -0.451004139851 0.499999847316 -0.213730915217 -5.34032834853e-07 -0.121513850826 -0.0826884961611
4.8 138 66 17.592814 -0.124994300178 -0.449508611191 0.49999983674 -0.213730377202 -5.20916408698e-07 -0.121513654849 -0.0832053122705
4.9 142 65 17.011275 -0.126757470234 -0.448014545655 0.499999826493 -0.213729762078 -5.03536915413e-07 -0.121513427567 -0.0837018207034
5 146 64 18.016468 -0.128495745094 -0.446522285141 0.499999816648 -0.213729078596 -4.81470790095e-07 -0.1215131723 -0.084178014788
5.1 150 70 20.509581 -0.130210161718 -0.445032092106 0.49999980728 -0.213728332531 -4.55602337109e-07 -0.121512891179 -0.0846339921091
5.2 154 70 19.367257 -0.131901732184 -0.443544154106 0.499999798501 -0.213727532331 -4.24160770979e-07 -0.121512587529 -0.0850699484765
5.3 158 76 21.76584 -0.133571437225 -0.442058584599 0.499999790352 -0.213726685574 -3.90575460605e-07 -0.121512264154 -0.0854861731414
5.4 160 76 20.045244 -0.13522022322 -0.4405754314 0.499999782939 -0.213725800045 -3.51665471625e-07 -0.121511924088 -0.0858830447742
5.5 164 74 27.310304 -0.136848997106 -0.439094676903 0.499999776323 -0.213724884432 -3.10026336224e-07 -0.121511570641 -0.0862610266482
5.6 168 71 23.000492 -0.138458621624 -0.437616245718 0.49999977063 -0.213723944248 -2.60780442854e-07 -0.121511206106 -0.0866206591195
5.7 172 69 21.92783 -0.14004991442 -0.436140007397 0.499999765927 -0.21372299042 -2.11325685813e-07 -0.121510834555 -0.0869625563853
5.8 176 74 27.562354 -0.141623643669 -0.434665782804 0.499999762257 -0.213722031036 -1.58251528392e-07 -0.121510459248 -0.0872873974027
5.9 178 70 24.518719 -0.143180525091 -0.433193349157 0.499999759676 -0.213721070648 -1.00269370357e-07 -0.121510082034 -0.0875959212244
6 182 73 21.782223 -0.144721221309 -0.43172244354 0.499999758271 -0.213720118122 -4.0535663463e-08 -0.121509706311 -0.0878889187922
6.1 186 74 38.37504 -0.146246340621 -0.430252770827 0.499999758112 -0.213719180186 2.28654010587e-08 -0.121509334825 -0.0881672274515
6.2 190 71 25.371239 -0.147756433368 -0.42878400803 0.499999759243 -0.21371826311 9.31009464297e-08 -0.121508970128 -0.0884317229089
6.3 194 75 27.56331 -0.149251993422 -0.427315806726 0.499999761822 -0.213717373965 1.6264258546e-07 -0.12150861491 -0.0886833136701
6.4 198 71 28.468992 -0.150733459723 -0.425847802966 0.49999976582 -0.213716517023 2.34169660891e-07 -0.121508270934 -0.0889229323686
6.5 202 69 26.070455 -0.152201212176 -0.424379620043 0.49999977128 -0.213715700519 3.08925658908e-07 -0.121507941608 -0.0891515301195
6.6 206 71 28.920779 -0.153655575231 -0.422910872487 0.49999977827 -0.213714925918 3.8516008076e-07 -0.121507627578 -0.089370069195
6.7 210 85 35.814514 -0.155096818412 -0.421441172471 0.499999786775 -0.213714199304 4.61256961858e-07 -0.121507331224 -0.0895795157561
6.8 214 76 52.791869 -0.156525158299 -0.419970134413 0.499999796775 -0.213713523766 5.39203565377e-07 -0.121507054083 -0.0897808341575
6.9 218 75 55.470213 -0.157940758296 -0.418497378522 0.499999808382 -0.213712901763 6.22498906425e-07 -0.121506797253 -0.0899749801663
7 222 74 43.497597 -0.159343733238 -0.417022534624 0.49999982169 -0.213712336302 7.029317717e-07 -0.12150656183 -0.0901628954827
7.1 226 77 46.55674 -0.160734150013 -0.415545247165 0.499999836493 -0.213711831969 7.78840627654e-07 -0.121506349742 -0.0903455017258
7.2 230 73 33.050603 -0.162112030258 -0.414065179214 0.499999852878 -0.21371138577 8.56980014811e-07 -0.121506160031 -0.0905236930338
7.3 234 70 37.45307 -0.163477354833 -0.41258201425 0.499999870837 -0.213711002784 9.31295742235e-07 -0.121505994846 -0.0906983344712
7.4 238 75 48.924765 -0.164830066728 -0.411095459481 0.499999890155 -0.21371068119 1.00274441283e-06 -0.121505853552 -0.0908702552954
7.5 242 84 53.971205 -0.1661700709 -0.409605252188 0.499999910808 -0.213710418507 1.07101571529e-06 -0.121505735299 -0.0910402439483
7.6 246 75 36.091504 -0.16749724369 -0.408111154078 0.499999932972 -0.213710218469 1.13462295604e-06 -0.121505641606 -0.0912090456486
7.7 250 79 41.07452 -0.168811431658 -0.406612960302 0.499999956309 -0.213710078497 1.19307679751e-06 -0.121505571861 -0.0913773575047
7.8 254 78 37.499189 -0.170112455742 -0.405110499554 0.499999980732 -0.213709997479 1.24662631839e-06 -0.121505525587 -0.0915458273538
7.9 258 75 39.227617 -0.171400117855 -0.403603633222 0.500000006222 -0.213709971847 1.29470936483e-06 -0.121505501442 -0.0917150488316
8 250 76 99.416325 -0.172674201921 -0.40209225846 0.50000003268 -0.213710000242 1.33990392297e-06 -0.121505499218 -0.0918855611814
8.1 192 76 37.039832 -0.173934480673 -0.400576308289 0.50000006015 -0.213710074467 1.37534653998e-06 -0.121505515553 -0.0920578460561
8.2 196 77 29.111816 -0.175180712926 -0.399055747592 0.500000088059 -0.213710201047 1.40494354822e-06 -0.121505553317 -0.0922323276723
8.3 200 76 30.078786 -0.176412655648 -0.39753058252 0.500000116458 -0.213710369148 1.42701836703e-06 -0.121505608281 -0.0924093706835
8.4 204 78 31.146055 -0.177630061523 -0.396000851242 0.500000145215 -0.213710579665 1.44130029994e-06 -0.121505680816 -0.0925892828837
8.5 208 78 33.056131 -0.178832685221 -0.394466626411 0.500000174208 -0.213710825346 1.44893994988e-06 -0.121505768317 -0.0927723096119
8.6 206 77 32.860985 -0.180020283212 -0.392928015055 0.500000203263 -0.213711103138 1.44847378253e-06 -0.12150586962 -0.0929586405077
8.7 210 78 31.251484 -0.181192622758 -0.391385154968 0.500000232275 -0.213711404312 1.4409595829e-06 -0.121505981187 -0.0931484074944
8.8 208 86 31.719971 -0.182349479521 -0.389838215924 0.500000260988 -0.213711732833 1.42229401021e-06 -0.121506104485 -0.0933416882982
8.9 212 79 32.200573 -0.183490644088 -0.388287396028 0.500000289278 -0.213712078146 1.39684107396e-06 -0.121506236092 -0.0935385017356
9 216 79 34.558151 -0.184615920466 -0.386732919521 0.500000316882 -0.213712440388 1.35984290876e-06 -0.121506375213 -0.0937388192152
9.1 216 78 34.194242 -0.185725132296 -0.385175036231 0.50000034381 -0.213712808647 1.32156622078e-06 -0.121506518662 -0.0939425608599
9.2 220 75 34.487256 -0.186818122527 -0.383614017117 0.500000369908 -0.213713181717 1.27623316642e-06 -0.121506664844 -0.0941496003292
9.3 224 78 33.330905 -0.187894755673 -0.382050153522 0.500000394996 -0.213713558064 1.2222468715e-06 -0.12150681371 -0.0943597688092
9.4 222 78 35.01743 -0.188954920816 -0.380483754789 0.500000418932 -0.213713930528 1.16141644724e-06 -0.121506962378 -0.0945728556852
9.5 226 81 35.602189 -0.189998529346 -0.378915143792 0.500000441588 -0.213714298734 1.09419904368e-06 -0.12150711097 -0.0947886096238
9.6 230 78 35.215892 -0.191025520135 -0.377344656546 0.500000462881 -0.213714652305 1.02406003341e-06 -0.121507254292 -0.0950067543432
9.7 230 87 36.414034 -0.192035857294 -0.375772635166 0.500000482736 -0.213714992573 9.51009552184e-07 -0.121507394038 -0.0952269798597
9.8 234 82 37.87736 -0.193029531972 -0.374199432226 0.500000501028 -0.213715315769 8.70398209306e-07 -0.121507528148 -0.0954489486087
9.9 238 83 36.385674 -0.194006560835 -0.372625400069 0.500000517609 -0.213715617005 7.82715268169e-07 -0.121507655018 -0.0956723060181
10 240 85 37.879645 -0.194966989089 -0.371050895472 0.500000532473 -0.213715896202 6.96271962964e-07 -0.121507773661 -0.0958966761157
10.1 244 83 36.696673 -0.195910887835 -0.369476269626 0.500000545633 -0.213716149213 6.09367876658e-07 -0.121507883158 -0.0961216701327
10.2 248 84 43.644137 -0.196838352258 -0.367901872437 0.500000557019 -0.213716378176 5.19827642088e-07 -0.121507984087 -0.0963468905498
10.3 252 82 35.917095 -0.19774950384 -0.36632804642 0.50000056656 -0.213716577166 4.2881094588e-07 -0.12150807392 -0.0965719339263
10.4 256 90 38.915705 -0.198644487902 -0.364755124167 0.500000574273 -0.21371674705 3.3484983605e-07 -0.12150815297 -0.0967963982966
10.5 248 124 59.024795 -0.199523472945 -0.363183428316 0.500000580163 -0.213716885275 2.42512010109e-07 -0.121508220184 -0.09701988012
10.6 252 92 43.49638 -0.200386647374 -0.361613266624 0.500000584277 -0.21371699075 1.48807497054e-07 -0.121508275132 -0.0972419817639
10.7 254 93 45.971736 -0.20123422168 -0.360044934988 0.500000586472 -0.213717067511 6.02911122347e-08 -0.121508319068 -0.0974623178635
10.8 258 98 44.782585 -0.202066420941 -0.358478707951 0.500000586942 -0.213717110656 -2.50043105006e-08 -0.12150835 -0.0976805116367
10.9 262 93 44.703339 -0.202883488705 -0.356914845618 0.500000585697 -0.213717126433 -1.12357323785e-07 -0.12150837031 -0.0978962041063
11 264 81 42.745824 -0.203685681324 -0.355353586391 0.500000582692 -0.213717107822 -2.00342971136e-07 -0.121508377372 -0.0981090590136
11.1 268 85 53.915441 -0.204473267668 -0.35379514955 0.500000577924 -0.21371706172 -2.87362977879e-07 -0.121508373714 -0.0983187539746
11.2 270 89 48.846961 -0.205246527859 -0.352239731999 0.500000571365 -0.213716986125 -3.74574703584e-07 -0.121508358462 -0.0985249959593
11.3 274 81 46.968174 -0.206005747605 -0.350687509039 0.500000563138 -0.213716873645 -4.56369437619e-07 -0.121508328414 -0.098727511504
11.4 278 84 43.83557 -0.206751221212 -0.349138633592 0.5000005533 -0.213716746286 -5.38116572517e-07 -0.12150829195 -0.0989260618257
11.5 282 88 54.891037 -0.207483243517 -0.347593236151 0.500000541946 -0.213716595881 -6.134611703e-07 -0.121508246463 -0.0991204320656
11.6 286 86 53.56273 -0.208202113344 -0.346051423075 0.50000052898 -0.213716420044 -6.88687179069e-07 -0.121508190694 -0.099310440917
11.7 288 90 58.418158 -0.208908126649 -0.344513282278 0.50000051445 -0.213716226822 -7.66842925225e-07 -0.121508127638 -0.0994959341201
11.8 292 84 58.972562 -0.209601577624 -0.342978876533 0.500000498416 -0.213716019254 -8.4046386057e-07 -0.121508058269 -0.0996767901455
11.9 296 81 45.284772 -0.210282754598 -0.341448246204 0.500000480974 -0.21371580658 -9.0718934119e-07 -0.121507985264 -0.0998529232949
12 300 98 53.476617 -0.210951943243 -0.339921411995 0.500000462294 -0.213715580386 -9.7187725422e-07 -0.121507907935 -0.100024277434
12.1 304 102 60.705006 -0.211609414414 -0.338398378248 0.500000442186 -0.213715341329 -1.04056876894e-06 -0.121507824466 -0.100190826827
12.2 308 97 55.87916 -0.212255435081 -0.336879128655 0.500000420688 -0.213715097472 -1.10754227565e-06 -0.121507738731 -0.10035257977
12.3 312 92 60.779336 -0.212890258189 -0.335363626379 0.500000398 -0.213714844903 -1.16804245355e-06 -0.121507648645 -0.100509572507
12.4 316 107 81.965619 -0.213514120928 -0.333851823897 0.500000373955 -0.213714589473 -1.23081252634e-06 -0.121507556782 -0.100661874093
12.5 320 90 59.589245 -0.214127249405 -0.33234365649 0.500000348816 -0.213714337799 -1.28512433822e-06 -0.121507465285 -0.100809580569
12.6 312 141 170.079502 -0.214729855637 -0.330839044356 0.500000322832 -0.213714095143 -1.32470657557e-06 -0.121507376445 -0.100952813573
12.7 316 88 66.406112 -0.215322130488 -0.329337904452 0.500000295914 -0.213713850561 -1.37150374049e-06 -0.121507286537 -0.10109172184
12.8 320 92 73.724492 -0.215904252767 -0.3278401391 0.500000268197 -0.213713614577 -1.4052052491e-06 -0.121507198726 -0.101226470157
12.9 324 91 69.869733 -0.216476382535 -0.326345640489 0.500000239737 -0.213713387735 -1.43513980381e-06 -0.121507113859 -0.101357259208
13 328 87 73.76089 -0.217038659182 -0.32485429895 0.50000021091 -0.213713174602 -1.45206813087e-06 -0.121507033619 -0.101484294852
13.1 332 82 61.160531 -0.217591205543 -0.323365997661 0.50000018178 -0.213712974296 -1.46097254488e-06 -0.121506957449 -0.101607810285
13.2 336 89 68.967459 -0.2181341281 -0.321880619627 0.500000152613 -0.213712794474 -1.46097109132e-06 -0.121506888343 -0.101728051296
13.3 340 90 65.372391 -0.218667514867 -0.320398047389 0.500000123559 -0.213712631745 -1.45082435968e-06 -0.121506825097 -0.10184526642
13.4 344 93 63.251823 -0.21919143485 -0.318918163169 0.500000094671 -0.213712485636 -1.43242840395e-06 -0.121506767621 -0.101959723794
13.5 348 92 106.451368 -0.219705942762 -0.317440851949 0.500000066304 -0.213712361962 -1.40338968795e-06 -0.121506718064 -0.10207169663
13.6 352 92 73.257293 -0.220211071397 -0.315966007558 0.500000038634 -0.213712252604 -1.35548144114e-06 -0.121506673731 -0.102181459023
13.7 356 152 326.688378 -0.220706839468 -0.314493522999 0.500000012148 -0.213712169473 -1.29782589837e-06 -0.121506638509 -0.102289292322
13.8 360 97 75.37349 -0.221193257278 -0.313023302284 0.49999998733 -0.213712121238 -1.22603125025e-06 -0.12150661624 -0.102395482838
13.9 364 99 81.265308 -0.221670311257 -0.311555258416 0.49999996365 -0.213712086239 -1.14748859945e-06 -0.121506597966 -0.102500294153
14 368 94 67.700855 -0.22213798065 -0.310089311417 0.499999941644 -0.213712071294 -1.0562515399e-06 -0.121506587144 -0.102604004606
14.1 372 96 90.800647 -0.222596233038 -0.308625394718 0.499999921514 -0.21371208552 -9.56060786164e-07 -0.121506586947 -0.102706883221
14.2 376 95 78.771285 -0.223045026941 -0.307163454165 0.499999903511 -0.213712119232 -8.44610099544e-07 -0.121506593825 -0.102809175837
14.3 380 99 97.235873 -0.223484305209 -0.30570345091 0.499999887832 -0.213712172917 -7.2056030876e-07 -0.121506607821 -0.102911128486
14.4 384 105 108.711131 -0.223914011285 -0.304245349944 0.499999874748 -0.213712244553 -5.8304795602e-07 -0.121506628238 -0.103012976133
14.5 388 96 136.790182 -0.224334078641 -0.302789136199 0.499999864224 -0.213712339616 -4.45031886891e-07 -0.121506657137 -0.103114933892
14.6 392 96 116.297972 -0.224744433964 -0.301334809793 0.499999856774 -0.213712451571 -2.92929769826e-07 -0.12150669215 -0.103217198081
14.7 394 94 132.555917 -0.225145003497 -0.299882384338 0.499999852397 -0.213712584997 -1.32260365222e-07 -0.121506734895 -0.103319959594
14.8 398 94 111.176859 -0.225535715754 -0.298431884073 0.499999851233 -0.213712727636 3.26206124369e-08 -0.121506780622 -0.103423375652
14.9 402 91 86.261042 -0.225916491448 -0.296983353452 0.49999985356 -0.213712892635 2.03450962868e-07 -0.121506834639 -0.103527596397
15 406 95 101.42504 -0.226287258659 -0.295536845311 0.499999859489 -0.213713078137 3.80623519459e-07 -0.121506896044 -0.10363274268
15.1 410 101 157.899937 -0.226647946609 -0.294092429869 0.499999868822 -0.21371327179 5.55932876119e-07 -0.121506959943 -0.103738918276
15.2 414 103 135.892466 -0.226998487761 -0.292650188772 0.499999881534 -0.213713472567 7.36484535829e-07 -0.121507026195 -0.103846202922
15.3 418 105 180.577071 -0.22733882152 -0.291210219204 0.499999897624 -0.213713683688 9.09214426661e-07 -0.121507095969 -0.103954661292
15.4 422 103 172.73385 -0.227668892594 -0.289772628813 0.499999917182 -0.213713898915 1.08173691254e-06 -0.121507166701 -0.104064329242
15.5 424 93 182.911021 -0.227988655859 -0.288337531137 0.499999940473 -0.213714130712 1.25583441991e-06 -0.121507243447 -0.104175227568
15.6 428 94 94.89828 -0.228298067367 -0.286905054814 0.499999967283 -0.213714352319 1.42984978116e-06 -0.121507315615 -0.104287353557
15.7 432 144 335.743971 -0.228597097148 -0.285475336564 0.499999997583 -0.213714584822 1.59385386604e-06 -0.121507391391 -0.104400687317
15.8 434 98 96.912574 -0.228885732894 -0.284048520419 0.500000031084 -0.213714820737 1.74808138297e-06 -0.121507469172 -0.104515186277
15.9 438 97 210.952637 -0.229163969555 -0.282624758391 0.500000067638 -0.213715050106 1.89803063395e-06 -0.121507541495 -0.104630787585
16 442 104 184.443751 -0.229431809022 -0.28120420657 0.500000106801 -0.21371527344 2.03848720251e-06 -0.121507611974 -0.104747396689
16.1 446 96 120.278022 -0.229689263366 -0.279787027775 0.50000014871 -0.213715492112 2.17284837081e-06 -0.121507679982 -0.104864945041
16.2 450 103 116.526641 -0.229936364987 -0.278373383109 0.500000193364 -0.21371571293 2.29131288774e-06 -0.12150774811 -0.104983317252
16.3 454 100 155.151748 -0.230173157949 -0.276963439919 0.50000024021 -0.213715927948 2.39955015729e-06 -0.121507813269 -0.105102387575
16.4 458 96 126.827486 -0.230399690918 -0.275557365953 0.500000289069 -0.213716129565 2.49851208439e-06 -0.121507872906 -0.105222015018
16.5 462 103 150.478349 -0.230616033027 -0.274155327227 0.500000339758 -0.213716318228 2.57893330574e-06 -0.121507926594 -0.105342061804
16.6 466 103 176.042526 -0.230822263137 -0.272757484183 0.500000391766 -0.213716498368 2.63984391855e-06 -0.12150797641 -0.105462371046
16.7 470 95 142.942938 -0.231018476528 -0.271363998214 0.500000444928 -0.21371666833 2.692844207e-06 -0.121508021556 -0.10558278323
16.8 474 97 113.864302 -0.23120476846 -0.269975024833 0.500000499074 -0.213716832098 2.73202979703e-06 -0.121508063642 -0.105703129693
16.9 478 91 177.359512 -0.23138125506 -0.26859071411 0.500000553983 -0.213716983441 2.75893686869e-06 -0.121508100247 -0.105823242946
17 476 170 381.628374 -0.231548063754 -0.267211209942 0.500000609518 -0.213717127907 2.77386340245e-06 -0.121508133573 -0.105942948711
17.1 480 107 117.698794 -0.231705325501 -0.265836649257 0.500000665055 -0.213717261104 2.77824545082e-06 -0.121508161846 -0.106062072827
17.2 484 101 134.152456 -0.231853187379 -0.264467157448 0.500000720584 -0.213717370013 2.7696881991e-06 -0.121508180245 -0.106180448269
17.3 488 99 150.619384 -0.231991797073 -0.263102855923 0.500000775792 -0.213717464023 2.7483174275e-06 -0.121508192069 -0.106297889866
17.4 492 93 115.011727 -0.232121312675 -0.261743852398 0.500000830458 -0.213717547824 2.71604762845e-06 -0.121508199485 -0.106414253988
17.5 496 105 115.828496 -0.232241898316 -0.260390244798 0.500000884356 -0.213717625284 2.66862244739e-06 -0.12150820379 -0.106529374894
17.6 500 105 243.317493 -0.232353725793 -0.259042120994 0.500000937234 -0.213717686511 2.61007492434e-06 -0.121508201448 -0.106643102393
17.7 504 102 167.199174 -0.232456968224 -0.257699559733 0.500000988237 -0.213717720998 2.54001136885e-06 -0.121508189258 -0.106755290856
17.8 508 97 132.777509 -0.232551796508 -0.256362622437 0.500001038505 -0.213717750912 2.47020476972e-06 -0.121508173949 -0.106865819308
17.9 510 107 272.272441 -0.232638393514 -0.255031362126 0.500001087034 -0.213717767359 2.3868132594e-06 -0.121508152775 -0.106974551718
18 514 111 207.907464 -0.232716941282 -0.253705820271 0.500001133871 -0.213717758293 2.2971467633e-06 -0.121508122194 -0.107081382874
18.1 518 93 188.013378 -0.232787603154 -0.25238602757 0.500001178721 -0.213717745158 2.20232753302e-06 -0.121508089869 -0.107186226609
18.2 522 100 129.029665 -0.232850564138 -0.251071998177 0.500001221936 -0.213717736185 2.09880407472e-06 -0.121508058356 -0.107288996044
18.3 526 106 226.412561 -0.232905998656 -0.249763741255 0.500001262811 -0.213717713282 1.98615092459e-06 -0.121508021902 -0.107389617545
18.4 530 108 265.104358 -0.232954081074 -0.248461253832 0.500001300781 -0.213717672595 1.85634090243e-06 -0.121507978761 -0.107488036511
18.5 534 104 129.798362 -0.232994965595 -0.247164523334 0.500001336227 -0.213717621747 1.7300318191e-06 -0.121507932014 -0.107584222048
18.6 538 220 548.686474 -0.233028814714 -0.245873523001 0.50000136963 -0.213717576464 1.60080874848e-06 -0.121507887272 -0.107678144227
18.7 410 102 152.392561 -0.233055782991 -0.24458822318 0.500001400545 -0.213717538932 1.46668375883e-06 -0.121507845216 -0.107769791705
18.8 412 112 88.709627 -0.233076017397 -0.243308577931 0.500001428542 -0.213717467066 1.32940420355e-06 -0.121507791398 -0.107859175175
18.9 416 105 86.105931 -0.233089659029 -0.242034540271 0.50000145358 -0.213717406619 1.17759286376e-06 -0.121507742265 -0.107946303548
19 420 116 86.272095 -0.233096832892 -0.240766052605 0.500001475726 -0.213717343851 1.03159033053e-06 -0.121507692366 -0.108031216702
19.1 424 116 92.235676 -0.233097663481 -0.239503055796 0.500001494887 -0.213717278462 8.78857431476e-07 -0.121507643691 -0.10811396329
19.2 428 130 106.268038 -0.233092267347 -0.238245483908 0.500001510889 -0.213717203996 7.1703903444e-07 -0.121507590929 -0.108194600405
19.3 430 134 122.604172 -0.233080736526 -0.236993259978 0.500001523643 -0.21371713684 5.59165828327e-07 -0.121507541764 -0.108273193891
