# SIAM excitation B=c_0up^dag|gs> (normalized), method=star
# L=100 U=0.4 V=0.1 dt=0.1 tmax=50 cutoff=1e-10 max_bond_dim=1024
# E_gs=-31.0478069133 gs_bond_dim=37 gs_wall_s=44.088245
# nrm=0.70710678152  G00(t) = -i nrm^2 exp(i E_gs t) A(t)
# t  n_active  bond_dim  wall_s  n0up  n0dw  ReA  ImA
0 100 37 0.004879 1 0.916279260443 1 0
0.1 100 19 0.696113 0.999957109824 0.916230127201 -0.998355574249 0.0562669016946
0.2 100 18 0.678074 0.999828485276 0.916081413191 0.993428678105 -0.112333825698
0.3 100 18 0.711128 0.999614317355 0.915833431186 -0.985238430773 0.168001656573
0.4 100 18 0.696889 0.999314934484 0.9154865152 0.973816599366 -0.223073003135
0.5 100 18 0.704045 0.998930796629 0.915041131095 -0.959207438471 0.27735304807
0.6 100 18 0.714015 0.998462494022 0.914497883871 0.941467471816 -0.330650382636
0.7 100 18 0.694234 0.997910747134 0.913857510674 -0.920665214297 0.382777821666
0.8 100 18 0.711176 0.997276401028 0.913120857394 0.896880836698 -0.433553194115
0.9 100 18 0.701764 0.996560425007 0.912288911952 -0.870205773842 0.482800104724
1 100 18 0.686971 0.995763910161 0.911362773043 0.840742281419 -0.530348662952
1.1 100 18 0.710092 0.994888065787 0.910343661753 -0.808602941888 0.576036174682
1.2 100 18 0.693454 0.993934213502 0.909232894268 0.773910125426 -0.619707793939
1.3 100 18 0.690627 0.992903787661 0.90803190042 -0.736795406307 0.661217130301
1.4 100 18 0.707944 0.991798327079 0.906742197396 0.697398941589 -0.700426809727
1.5 100 18 0.70638 0.990619476491 0.905365414545 -0.655868814175 0.737208986373
1.6 100 18 0.70288 0.989368962231 0.903903271188 0.612360347776 -0.771445803938
1.7 100 18 0.709151 0.988048607418 0.90235754338 -0.567035392524 0.803029802564
1.8 100 18 0.715795 0.986660333583 0.900730098098 0.520061586008 -0.831864267973
1.9 100 18 0.711013 0.985206132223 0.899022819707 -0.471611606148 0.857863534974
2 100 18 0.718717 0.983688064932 0.897237723183 0.421862405303 -0.880953224225
2.1 100 18 0.695135 0.982108264966 0.895376858124 -0.370994434783 0.90107042823
2.2 100 18 0.687324 0.980468927541 0.893442295355 0.319190867462 -0.91816384061
2.3 100 18 0.687756 0.978772305354 0.891436143213 -0.266636821311 0.932193828838
2.4 100 18 0.690993 0.97702071259 0.889360556732 0.213518584776 -0.943132451821
2.5 100 18 0.699898 0.975216495751 0.887217712576 -0.160022856249 0.950963427108
2.6 100 18 0.689409 0.973362043537 0.885009795107 0.106335990018 -0.955682044431
2.7 100 18 0.722407 0.971459767493 0.882739001572 -0.0526432624548 0.95729502816
2.8 100 18 0.718124 0.969512092727 0.880407547128 -0.000871843722505 -0.955820354514
2.9 100 18 0.719131 0.967521468637 0.878017641009 0.0540283339703 0.951287024109
3 100 18 0.715041 0.965490344844 0.875571508213 -0.106648368084 -0.943734791622
3.1 100 18 0.729763 0.963421194726 0.873071313896 0.158557900997 0.933213845466
3.2 100 18 0.718261 0.961316445152 0.870519266776 -0.20958729677 -0.919784468618
3.3 100 18 0.713523 0.959178531625 0.867917529713 0.259571901013 0.903516648288
3.4 100 18 0.726253 0.957009879545 0.865268256515 -0.30835258389 -0.884489673659
3.5 100 18 0.725474 0.954812855407 0.862573586775 0.35577625507 0.862791670894
3.6 100 18 0.697914 0.952589817497 0.859835616583 -0.401696331157 -0.83851915159
3.7 100 18 0.692296 0.950343064677 0.857056463039 0.445973170287 0.811776525875
3.8 100 18 0.694754 0.948074891549 0.854238095733 -0.488474471896 -0.782675569936
3.9 100 18 0.698979 0.945787517484 0.851382517638 0.529075633572 0.751334918561
4 100 18 0.695281 0.943483102665 0.848491652543 -0.567660063371 -0.717879530786
4.1 100 18 0.692251 0.941163741371 0.845567444305 0.604119477712 0.682440136997
4.2 100 18 0.69466 0.93883149643 0.842611754309 -0.638354139472 -0.645152668242
4.3 100 18 0.697255 0.936488429679 0.839626271773 0.67027306165 0.606157693264
4.4 100 18 0.67924 0.934136369832 0.836612876978 -0.699794173248 -0.565599909646
4.5 100 18 0.70003 0.931777059477 0.833573366743 0.726844456844 0.523627532052
4.6 100 18 0.724485 0.929412316113 0.830509324093 -0.75136005829 -0.480391709415
4.7 100 18 0.729702 0.927043811261 0.827422375693 0.773286346791 0.436046007139
4.8 100 18 0.733266 0.924673096953 0.824314123705 -0.792577944758 -0.39074585154
4.9 100 18 0.71028 0.922301752716 0.821186020624 0.809198736719 0.344647944257
5 100 18 0.536684 0.919931138836 0.818039566128 -0.823121830201 -0.297909790504
5.1 100 18 0.548654 0.917562597341 0.814876243189 0.834329542191 0.250689158155
5.2 100 18 0.494041 0.915197352931 0.811697411286 -0.842813250452 -0.203143502017
5.3 100 18 0.706306 0.912836546566 0.808504368902 0.848573304907 0.155429517051
5.4 100 18 0.685414 0.9104812666 0.805298482098 -0.851618970866 -0.10770267532
5.5 100 18 0.71011 0.908132457716 0.802080951281 0.8519681345 0.0601166653033
5.6 100 18 0.704015 0.905791002001 0.79885297858 -0.849647222417 -0.0128229988802
5.7 100 18 0.680276 0.903457704488 0.795615739641 0.844690991191 -0.0340294401075
5.8 100 18 0.664123 0.901133269322 0.792370345173 -0.837142265932 0.0802948522108
5.9 100 18 0.679956 0.898818326203 0.789117873704 0.827051737036 -0.12583090804
6 100 18 0.584898 0.8965134078 0.785859330416 -0.814477699363 0.170499149557
6.1 100 18 0.49108 0.894219028296 0.782595795938 0.799485801623 -0.214165380265
6.2 100 18 0.493158 0.891935578093 0.779328164524 -0.782148651781 0.256700027433
6.3 100 18 0.494656 0.889663430454 0.776057452414 0.762545708601 -0.297978468235
6.4 100 18 0.505876 0.887402807946 0.772784536625 -0.740762748195 0.337881358467
6.5 100 18 0.512326 0.885153948403 0.769510256854 0.716891675405 -0.376294950686
6.6 100 18 0.499401 0.882916920503 0.766235527155 -0.69103012656 0.413111379929
6.7 100 18 0.510473 0.880691819074 0.762961170162 0.663281146555 -0.448228934883
6.8 100 18 0.502894 0.878478668773 0.759687953295 -0.633752793716 0.481552299236
6.9 100 18 0.502875 0.876277511801 0.756416631546 0.60255776585 -0.512992809064
7 100 18 0.501724 0.874088262124 0.753147938794 -0.569813056 0.5424686346
7.1 100 18 0.541893 0.871910816525 0.749882600723 0.535639517541 -0.569904996128
7.2 100 18 0.509501 0.86974503472 0.746621290065 -0.500161463171 0.595234326997
7.3 100 18 0.492022 0.867590942438 0.7433645765 0.463506257441 -0.618396470607
7.4 100 18 0.546513 0.865448170198 0.740113259304 -0.425803948078 0.639338717244
7.5 100 18 0.515533 0.863316562974 0.73686793825 0.387186759728 -0.658015998366
7.6 100 18 0.511666 0.861195832047 0.733629253569 -0.347788730248 0.674390924349
7.7 100 19 0.509886 0.859085777279 0.730397845937 0.307745262675 -0.688433922953
7.8 100 19 0.516498 0.856986135201 0.727174252511 -0.267192654317 0.700123177441
7.9 100 19 0.514397 0.854896693363 0.723959042429 0.226267710492 -0.709444738407
8 100 19 0.508408 0.852817166856 0.720752788101 -0.185107266605 0.7163924694
8.1 100 19 0.502932 0.850747287999 0.71755597601 0.143847773823 -0.720967998583
8.2 100 19 0.510572 0.848686827137 0.714369186928 -0.10262486949 0.723180796785
8.3 100 20 0.508876 0.846635517697 0.711192903747 0.0615729203381 -0.723047928818
8.4 100 20 0.507946 0.844593150106 0.708027660637 -0.0208245922699 0.720594093339
8.5 100 20 0.513 0.842559470185 0.704873943947 -0.0194895397492 -0.715851414143
8.6 100 20 0.509513 0.840534287264 0.701732249813 0.0592414654864 0.708859347192
8.7 100 20 0.509909 0.838517389066 0.698603039748 -0.098306105171 -0.699664462995
8.8 100 20 0.514522 0.836508593408 0.69548677492 0.136561733645 0.688320295974
8.9 100 20 0.519414 0.834507765495 0.692383955075 -0.17389036979 -0.67488712785
9 100 20 0.51846 0.832514751145 0.689294996718 0.210178120604 0.659431679472
9.1 100 20 0.518733 0.830529436924 0.686220346003 -0.245315598205 -0.642026911451
9.2 100 20 0.511305 0.828551714264 0.683160421498 0.279198198637 0.622751732154
9.3 100 20 0.517567 0.826581523456 0.680115634922 -0.311726500863 -0.60169067451
9.4 100 20 0.516132 0.824618828708 0.677086416684 0.342806553414 0.57893358719
9.5 100 20 0.516902 0.82266359307 0.67407317794 -0.372350138505 -0.554575290608
9.6 100 20 0.516574 0.820715827424 0.671076342116 0.400275079699 0.528715222488
9.7 100 20 0.521379 0.818775528237 0.668096345408 -0.426505469456 -0.501457055521
9.8 100 20 0.519157 0.816842759697 0.66513352719 0.450971882464 0.47290824146
9.9 100 20 0.518675 0.814917581925 0.662188278279 -0.473611595089 -0.443179716696
10 100 20 0.518479 0.813000093466 0.659260967972 0.494368749947 0.412385398625
10.1 100 20 0.520027 0.811090455839 0.656352022325 -0.513194570885 -0.380641875021
10.2 100 20 0.52459 0.809188801352 0.653461815984 0.530047371971 0.348067812294
10.3 100 20 0.522273 0.807295258839 0.650590681276 -0.544892642313 -0.314783612785
10.4 100 20 0.516899 0.805410015877 0.647739029494 0.557703254472 0.280910989534
10.5 100 20 0.521869 0.803533229573 0.644907130487 -0.56845928847 -0.2465724059
10.6 100 20 0.522001 0.801665155137 0.6420953603 0.577148308635 0.211890841757
10.7 100 20 0.522763 0.799806060121 0.639304148965 -0.583765244167 -0.176989146542
10.8 100 20 0.51985 0.797956149099 0.636533790073 0.588312148072 0.141989668961
10.9 100 20 0.530764 0.79611566019 0.6337846593 -0.59079836781 -0.107013854869
11 100 20 0.524766 0.794284867542 0.631057149293 0.591240406263 0.0721817737249
11.1 100 20 0.520454 0.792463975273 0.628351587767 -0.589661545648 -0.0376116117468
11.2 100 20 0.522506 0.790653282706 0.62566821389 0.586091981543 0.00341951192132
11.3 100 20 0.525531 0.788853072147 0.623007348698 -0.580568582717 0.0302810265424
11.4 100 20 0.524013 0.787063607217 0.620369280466 0.573134595371 -0.0633794621916
