# SIAM impurity greater Green function, spin-symmetric FBR
# L=200 U=0.1 V=0.1 dt=0.1 tmax=100 E_gs=-62.7536301399
# t  n_active  bond_dim  wall_s  ReG00  ImG00  n0  ReC0n  ImC0n  E_psi0  E_B
1.6 64 28 1.557678 -0.0501103212076 -0.492357026301 0.500000036359 -0.220958099639 2.29186411504e-07 -0.123601321497 -0.0637294140234
1.7 64 28 1.686911 -0.0530353089437 -0.491422101038 0.500000040719 -0.220959937733 2.06970375035e-07 -0.123602026719 -0.0643149769341
1.8 68 28 1.610791 -0.0559256107239 -0.4904424072 0.500000044602 -0.220961805457 1.80384947389e-07 -0.123602745501 -0.0649251397971
1.9 70 27 1.709371 -0.0587799997118 -0.489419814223 0.500000047897 -0.220963690961 1.47603712305e-07 -0.123603473471 -0.0655579598322
2 74 27 1.790996 -0.0615973696924 -0.488356236997 0.500000050477 -0.220965583274 1.09214813024e-07 -0.123604206108 -0.0662114428048
2.1 78 28 2.132297 -0.0643767365723 -0.48725362781 0.500000052248 -0.22096747046 6.62554627382e-08 -0.123604938932 -0.0668835563021
2.2 82 27 1.95798 -0.0671172395235 -0.486113967292 0.500000053125 -0.220969341543 1.95788203987e-08 -0.123605667605 -0.0675722383651
2.3 84 27 2.163589 -0.0698181422 -0.484939255768 0.500000052995 -0.220971185965 -3.28463750068e-08 -0.123606387886 -0.0682754079419
2.4 88 28 2.232988 -0.072478832326 -0.483731504928 0.500000051757 -0.220972992861 -8.95837169769e-08 -0.123607095568 -0.0689909730087
2.5 92 28 2.64791 -0.0750988203756 -0.482492729024 0.500000049372 -0.220974752533 -1.48902764123e-07 -0.123607786782 -0.0697168420092
2.6 94 27 2.396322 -0.0776777387455 -0.481224937181 0.500000045789 -0.220976454976 -2.09515738674e-07 -0.12360845747 -0.0704509323669
2.7 98 29 2.567474 -0.0802153403926 -0.479930123863 0.500000040946 -0.220978091032 -2.74147431589e-07 -0.123609103998 -0.0711911809194
2.8 94 27 2.53531 -0.0827114950157 -0.478610262604 0.500000034795 -0.220979652002 -3.39762555453e-07 -0.123609722922 -0.0719355526336
2.9 92 28 2.792409 -0.0851661869734 -0.477267296804 0.500000027314 -0.220981130569 -4.06548599118e-07 -0.12361031114 -0.0726820489484
3 96 30 2.646201 -0.0875795112563 -0.475903133368 0.500000018502 -0.220982518646 -4.72935488798e-07 -0.123610865498 -0.0734287181077
3.1 98 29 2.805386 -0.0899516696954 -0.474519635421 0.500000008339 -0.220983810392 -5.3919788525e-07 -0.123611383589 -0.0741736620434
3.2 102 29 3.008541 -0.0922829654883 -0.473118615713 0.499999996896 -0.220985000123 -6.02925355153e-07 -0.123611862924 -0.0749150449931
3.3 104 30 2.992374 -0.0945737989635 -0.471701830173 0.499999984163 -0.22098608223 -6.65468435137e-07 -0.123612301285 -0.075651100583
3.4 108 30 3.068659 -0.0968246623487 -0.470270972233 0.499999970195 -0.220987053886 -7.26458038539e-07 -0.123612697418 -0.0763801388735
3.5 112 31 3.757198 -0.0990361331248 -0.468827668078 0.499999955055 -0.220987911201 -7.83144782799e-07 -0.123613049481 -0.0771005532933
3.6 114 31 3.683793 -0.101208868282 -0.467373471275 0.499999938759 -0.220988650741 -8.36916785533e-07 -0.123613356347 -0.0778108254299
3.7 118 30 3.880981 -0.103343598435 -0.465909858712 0.499999921425 -0.220989271891 -8.86456864544e-07 -0.123613617476 -0.0785095324006
3.8 122 29 3.380988 -0.105441120325 -0.464438226857 0.499999903177 -0.220989774966 -9.30757719569e-07 -0.123613832552 -0.079195350044
3.9 126 32 3.956546 -0.107502291313 -0.462959888487 0.499999884137 -0.22099015873 -9.70075840585e-07 -0.123614001255 -0.0798670568802
4 130 33 3.701429 -0.109528020291 -0.46147607108 0.499999864345 -0.220990425612 -1.00313875003e-06 -0.123614124338 -0.080523538248
4.1 134 33 5.159232 -0.111519263263 -0.459987913149 0.499999843929 -0.220990575498 -1.03110939649e-06 -0.123614201432 -0.0811637899167
4.2 138 31 4.181018 -0.113477013918 -0.458496464111 0.499999823012 -0.220990612135 -1.05183436272e-06 -0.123614234139 -0.0817869156714
4.3 142 30 4.820379 -0.115402298022 -0.457002681969 0.499999801793 -0.220990537863 -1.06652053927e-06 -0.123614223107 -0.0823921366713
4.4 146 28 5.199175 -0.117296166008 -0.455507434767 0.499999780348 -0.220990356616 -1.07434316756e-06 -0.123614169627 -0.0829787860389
4.5 148 34 4.705096 -0.119159686199 -0.45401149924 0.499999758831 -0.220990073593 -1.07454120088e-06 -0.123614075899 -0.0835463078765
4.6 150 33 5.265639 -0.120993936941 -0.452515562858 0.499999737387 -0.220989696164 -1.0672174288e-06 -0.123613944611 -0.0840942662266
4.7 152 34 6.34835 -0.122800001584 -0.451020223562 0.499999716161 -0.220989226407 -1.05292070188e-06 -0.123613776441 -0.0846223292144
4.8 154 33 6.861277 -0.124578959766 -0.44952599207 0.499999695234 -0.220988674202 -1.02982875488e-06 -0.12361357533 -0.0851302858623
4.9 156 34 5.151662 -0.126331883511 -0.448033294905 0.499999674855 -0.220988040537 -1.00033034504e-06 -0.12361334134 -0.0856180229527
5 158 35 6.495288 -0.12805982995 -0.44654247522 0.499999655163 -0.220987336815 -9.64569813199e-07 -0.12361307899 -0.0860855424485
5.1 160 35 6.608928 -0.129763836047 -0.445053798386 0.499999636236 -0.220986569168 -9.20934337471e-07 -0.123612790622 -0.0865329412636
5.2 162 33 5.478967 -0.131444912856 -0.443567452271 0.499999618259 -0.220985744613 -8.68608214822e-07 -0.123612479114 -0.0869604125924
5.3 164 34 6.424958 -0.133104041334 -0.442083553773 0.49999960139 -0.220984870999 -8.12897366661e-07 -0.123612147015 -0.0873682501026
5.4 166 35 6.041714 -0.134742167444 -0.440602151889 0.499999585745 -0.220983958497 -7.47910252286e-07 -0.123611798715 -0.0877568399381
5.5 168 35 8.933316 -0.136360197498 -0.439123231867 0.499999571446 -0.220983012262 -6.78135815763e-07 -0.123611435875 -0.0881266349364
5.6 170 35 6.262846 -0.137958994652 -0.437646718877 0.499999558602 -0.22098204238 -6.00393386528e-07 -0.123611062803 -0.0884781799005
5.7 172 32 8.170246 -0.139539376138 -0.436172485415 0.499999547367 -0.220981057162 -5.20210640273e-07 -0.123610682346 -0.0888120885974
5.8 174 34 9.471958 -0.141102110069 -0.434700354303 0.499999537676 -0.22098005986 -4.33886459832e-07 -0.123610296265 -0.0891290334651
5.9 176 34 6.173848 -0.142647912076 -0.433230103989 0.499999529873 -0.220979063216 -3.39467062536e-07 -0.123609909252 -0.0894297534761
6 178 38 7.078591 -0.144177444544 -0.431761474082 0.499999524009 -0.22097807371 -2.45056221079e-07 -0.123609523656 -0.0897150399422
6.1 180 37 7.170881 -0.145691315519 -0.430294171299 0.499999520059 -0.220977098338 -1.46004184728e-07 -0.123609142427 -0.0899857209279
6.2 182 37 7.117738 -0.147190075719 -0.428827874203 0.499999518115 -0.220976144956 -4.36193080787e-08 -0.123608768664 -0.0902426677272
6.3 184 40 13.012662 -0.148674220179 -0.427362237439 0.499999518257 -0.220975219854 6.00198241801e-08 -0.123608404823 -0.0904867945512
6.4 186 38 6.971718 -0.150144185615 -0.425896898714 0.499999520664 -0.220974326955 1.69484721939e-07 -0.123608052471 -0.09071902475
6.5 188 38 9.359737 -0.151600353185 -0.424431481604 0.499999525163 -0.220973474452 2.78991748835e-07 -0.123607715029 -0.0909403048335
6.6 190 38 11.274016 -0.153043047473 -0.422965605716 0.499999531862 -0.220972668618 3.90947392291e-07 -0.123607394893 -0.0911515942411
6.7 192 37 10.085342 -0.154472538073 -0.421498882582 0.499999540847 -0.220971909873 5.08079315851e-07 -0.123607092489 -0.0913538527451
6.8 194 37 8.326046 -0.155889041734 -0.420030928874 0.499999552089 -0.220971207242 6.19384000346e-07 -0.123606810895 -0.0915480424313
6.9 196 34 8.977605 -0.157292721832 -0.418561367212 0.499999565595 -0.220970560735 7.30139151157e-07 -0.12360655044 -0.0917351147911
7 198 36 12.464213 -0.158683692094 -0.417089828746 0.499999581242 -0.220969972871 8.39883796979e-07 -0.123606312325 -0.0919160040396
7.1 200 37 11.337895 -0.160062022026 -0.415615960893 0.499999599078 -0.220969448498 9.48892763464e-07 -0.123606098343 -0.0920916271467
7.2 200 35 8.474594 -0.161427733699 -0.414139428741 0.499999619102 -0.220968988105 1.05591297057e-06 -0.123605908838 -0.0922628753832
7.3 200 35 9.325555 -0.162780807443 -0.412659917958 0.499999641303 -0.220968594321 1.15880592944e-06 -0.123605744842 -0.092430611034
7.4 200 37 10.927727 -0.164121184961 -0.411177138632 0.499999665458 -0.22096826641 1.25739688674e-06 -0.123605606194 -0.0925956602337
7.5 200 35 9.476991 -0.165448775051 -0.409690826459 0.499999691477 -0.220968005119 1.35084099671e-06 -0.123605493251 -0.0927588047254
7.6 200 37 9.029428 -0.166763451986 -0.408200746838 0.499999719302 -0.220967811203 1.43702592218e-06 -0.123605406392 -0.0929207838144
7.7 200 36 10.247222 -0.168065062353 -0.406706697439 0.499999748846 -0.220967682318 1.51706060786e-06 -0.123605344662 -0.0930822956472
7.8 200 38 12.40973 -0.169353429804 -0.40520850948 0.499999780003 -0.220967615325 1.59395238127e-06 -0.123605307093 -0.0932439835277
7.9 200 40 12.107448 -0.170628355713 -0.403706045319 0.499999812634 -0.220967611656 1.66620589616e-06 -0.123605294283 -0.0934064401751
8 200 40 13.738967 -0.171889624864 -0.402199203827 0.49999984657 -0.220967666655 1.72739480876e-06 -0.123605304352 -0.0935701981719
8.1 200 40 8.697365 -0.173137009727 -0.400687918332 0.499999881683 -0.220967773599 1.78191170743e-06 -0.123605334826 -0.0937357380904
8.2 200 36 9.416862 -0.174370271633 -0.39917215994 0.499999917752 -0.220967937886 1.82117374501e-06 -0.123605387773 -0.0939034843981
8.3 200 36 8.38854 -0.175589166154 -0.397651932989 0.499999954473 -0.22096815007 1.85320994405e-06 -0.123605459719 -0.0940738004659
8.4 200 38 10.5041 -0.176793447476 -0.396127278068 0.499999991813 -0.220968408978 1.87544642202e-06 -0.123605550099 -0.09424698934
8.5 200 41 11.40103 -0.177982869938 -0.394598271855 0.500000029571 -0.220968710662 1.88783478273e-06 -0.123605657676 -0.094423298386
8.6 200 41 15.30914 -0.179157193455 -0.393065021148 0.500000067263 -0.220969044578 1.88839907844e-06 -0.123605778367 -0.094602915555
8.7 200 41 11.300933 -0.180316183013 -0.391527667605 0.500000104949 -0.220969415524 1.88626938742e-06 -0.12360591414 -0.0947859697695
8.8 200 42 14.753815 -0.181459617858 -0.389986379685 0.500000142532 -0.220969809948 1.87105525027e-06 -0.12360605954 -0.0949725392107
8.9 200 40 14.862496 -0.182587285863 -0.388441360071 0.500000179594 -0.220970227535 1.84596952614e-06 -0.123606214583 -0.0951626487327
9 200 41 13.227305 -0.183698994852 -0.386892833654 0.50000021628 -0.220970657313 1.81493623909e-06 -0.123606374645 -0.0953562571661
9.1 200 41 12.855148 -0.184794568197 -0.385341051419 0.50000025221 -0.220971100839 1.77288043434e-06 -0.123606541044 -0.0955532955551
9.2 200 40 8.54767 -0.185873850061 -0.383786287472 0.500000287073 -0.220971553808 1.72124200764e-06 -0.12360671175 -0.0957536322294
9.3 200 37 9.670996 -0.18693670601 -0.382228834354 0.500000320901 -0.220972010071 1.65878203519e-06 -0.123606884299 -0.0959571039831
9.4 200 42 13.570685 -0.187983025284 -0.380669002297 0.500000353332 -0.22097246353 1.58825555883e-06 -0.123607056377 -0.0961635001182
9.5 200 41 10.848685 -0.189012722176 -0.379107117024 0.500000384386 -0.220972910333 1.51376719552e-06 -0.123607226631 -0.0963725686555
9.6 200 43 11.564505 -0.190025736024 -0.377543512799 0.500000413848 -0.220973346656 1.43138200453e-06 -0.123607393353 -0.0965840356368
9.7 200 41 13.25222 -0.191022030534 -0.375978539515 0.500000441552 -0.220973767992 1.34369174647e-06 -0.123607555113 -0.0967975933159
9.8 200 43 9.401738 -0.192001599036 -0.374412546656 0.500000467565 -0.220974168546 1.25238892972e-06 -0.123607709249 -0.0970129015699
9.9 200 41 8.97347 -0.192964460127 -0.372845890498 0.500000491677 -0.220974548434 1.152688949e-06 -0.1236078559 -0.0972296111773
10 200 44 12.409934 -0.193910658754 -0.37127892698 0.500000513743 -0.220974902632 1.04891930676e-06 -0.123607993098 -0.0974473492857
10.1 200 43 14.362669 -0.194840268843 -0.369712011828 0.500000533621 -0.220975231478 9.45021561966e-07 -0.123608120964 -0.0976657242715
10.2 200 43 9.065107 -0.195753385499 -0.368145494218 0.500000551489 -0.220975527832 8.41069504848e-07 -0.123608236584 -0.0978843436901
10.3 200 42 8.451667 -0.196650132933 -0.366579719111 0.500000567261 -0.220975794158 7.31047554714e-07 -0.123608340855 -0.0981028070516
10.4 200 43 8.880392 -0.197530656254 -0.365015018347 0.500000580797 -0.220976026177 6.20398517052e-07 -0.12360843205 -0.0983207115297
10.5 200 41 9.158324 -0.198395125015 -0.363451719388 0.50000059215 -0.220976223498 5.09671874933e-07 -0.123608509965 -0.0985376559608
10.6 200 43 8.166568 -0.199243729936 -0.361890131176 0.500000601268 -0.220976385544 3.99315552228e-07 -0.123608574448 -0.0987532452026
10.7 200 45 9.386378 -0.200076680528 -0.360330547354 0.500000608211 -0.220976509748 2.91734554871e-07 -0.123608624291 -0.0989670941199
10.8 200 44 9.956076 -0.200894205581 -0.358773247073 0.50000061304 -0.220976598611 1.86984122203e-07 -0.123608660499 -0.099178829323
10.9 198 44 11.494242 -0.201696549772 -0.357218491508 0.500000615756 -0.220976650921 8.32269180934e-08 -0.123608682423 -0.0993880944026
11 200 44 11.881803 -0.202483970847 -0.355666518292 0.500000616426 -0.220976667791 -1.47169148222e-08 -0.123608690461 -0.0995945493119
11.1 200 48 22.468361 -0.203256739153 -0.354117549104 0.500000615165 -0.220976648183 -1.12638564101e-07 -0.123608684233 -0.0997978770064
11.2 200 46 8.70353 -0.204015136091 -0.352571782567 0.500000612159 -0.220976595436 -2.0204538053e-07 -0.123608664812 -0.0999977826737
11.3 200 49 11.742731 -0.204759449276 -0.351029395784 0.500000607294 -0.220976509605 -2.8738426364e-07 -0.123608632141 -0.10019399839
11.4 200 50 11.327007 -0.205489973186 -0.349490540937 0.500000600714 -0.220976390268 -3.66777588169e-07 -0.123608586431 -0.100386281736
11.5 200 46 10.534202 -0.206207005938 -0.347955350647 0.500000592661 -0.220976245381 -4.42840638291e-07 -0.123608529897 -0.100574419896
11.6 200 48 13.393669 -0.206910847533 -0.346423935301 0.500000583089 -0.220976073279 -5.09607763485e-07 -0.123608462515 -0.100758233663
11.7 200 44 9.195574 -0.207601793278 -0.344896378723 0.500000572275 -0.22097587503 -5.69396198778e-07 -0.123608384511 -0.100937564793
11.8 200 47 9.414205 -0.208280141173 -0.343372746102 0.500000560328 -0.220975658539 -6.26021538185e-07 -0.12360829872 -0.101112295872
11.9 200 43 11.857794 -0.208946182424 -0.341853081836 0.50000054734 -0.220975424084 -6.75989597063e-07 -0.12360820528 -0.101282339557
12 200 47 9.010932 -0.209600199572 -0.340337407497 0.500000533405 -0.220975170139 -7.15525973218e-07 -0.123608103748 -0.101447639772
12.1 200 47 9.424543 -0.210242469757 -0.338825725839 0.500000518722 -0.220974905707 -7.54127575234e-07 -0.123607997523 -0.10160817147
12.2 200 47 8.631722 -0.210873258502 -0.337318021958 0.500000503364 -0.220974632085 -7.83739961173e-07 -0.123607886875 -0.101763943274
12.3 200 57 14.227213 -0.211492819911 -0.335814263194 0.500000487433 -0.220974351974 -8.10972821171e-07 -0.123607773021 -0.101914989667
12.4 200 49 11.704789 -0.212101394832 -0.334314400469 0.500000471006 -0.220974065673 -8.33411822727e-07 -0.123607656011 -0.102061380277
12.5 200 53 13.361236 -0.212699212365 -0.332818371305 0.500000454244 -0.220973782237 -8.48428647376e-07 -0.123607539488 -0.102203207761
12.6 200 49 12.517669 -0.213286483135 -0.331326099329 0.500000437191 -0.220973499288 -8.56877183996e-07 -0.123607422537 -0.102340593192
12.7 200 52 10.543539 -0.213863402059 -0.329837497342 0.500000419987 -0.220973224776 -8.61282596677e-07 -0.123607308152 -0.102473685742
12.8 200 50 15.810735 -0.214430147237 -0.328352469515 0.500000402746 -0.220972954654 -8.61846613985e-07 -0.123607194931 -0.102602653617
12.9 200 51 14.41252 -0.21498687981 -0.326870910376 0.500000385533 -0.220972697285 -8.56158820884e-07 -0.123607086238 -0.102727690864
13 200 50 9.404465 -0.215533743001 -0.325392709238 0.500000368476 -0.22097245437 -8.46699097026e-07 -0.12360698268 -0.10284900704
13.1 200 47 9.67572 -0.21607086368 -0.32391775205 0.500000351648 -0.220972224627 -8.36081728434e-07 -0.123606883735 -0.102966832306
13.2 200 51 20.008305 -0.216598346974 -0.3224459239 0.50000033506 -0.220972010172 -8.19030752615e-07 -0.123606790369 -0.103081406026
13.3 200 51 10.989526 -0.217116282509 -0.320977105481 0.500000318934 -0.220971814168 -7.94292642721e-07 -0.123606703927 -0.103192983301
13.4 200 51 17.200188 -0.217624740277 -0.319511182628 0.500000303284 -0.220971638655 -7.70756241074e-07 -0.12360662517 -0.103301828769
13.5 200 51 9.789194 -0.218123776679 -0.318048039348 0.500000287977 -0.220971482904 -7.45185194852e-07 -0.123606553924 -0.103408217256
13.6 200 47 8.863702 -0.218613427259 -0.31658756871 0.500000273361 -0.220971352297 -7.17266033408e-07 -0.123606492395 -0.10351241857
13.7 200 49 13.654486 -0.219093717468 -0.315129667872 0.500000259314 -0.220971246137 -6.86145807179e-07 -0.123606440352 -0.103614714934
13.8 200 51 13.580236 -0.219564651756 -0.31367424114 0.500000245895 -0.220971162642 -6.52793388085e-07 -0.123606397011 -0.1037153836
13.9 200 53 14.922993 -0.220026219543 -0.312221201148 0.500000233185 -0.220971102087 -6.14450144126e-07 -0.123606362889 -0.103814700057
14 200 53 18.363441 -0.220478404803 -0.310770471415 0.500000221288 -0.220971064938 -5.72070974127e-07 -0.123606338212 -0.103912935278
14.1 200 53 9.083659 -0.220921173186 -0.309321983669 0.500000210233 -0.220971054261 -5.28520663512e-07 -0.123606324137 -0.104010354146
14.2 200 52 16.631602 -0.221354486213 -0.307875685341 0.500000200077 -0.220971070763 -4.84641631639e-07 -0.123606321094 -0.104107212345
14.3 200 53 13.985785 -0.221778293216 -0.306431533269 0.500000190896 -0.220971109996 -4.32414603162e-07 -0.123606327392 -0.104203748145
14.4 200 51 12.691859 -0.222192531274 -0.30498949853 0.500000182729 -0.220971172652 -3.81089261408e-07 -0.1236063435 -0.104300194578
14.5 200 52 9.703405 -0.222597139623 -0.303549566788 0.500000175638 -0.220971257475 -3.25394959338e-07 -0.123606368763 -0.10439676736
14.6 200 50 12.285643 -0.222992049556 -0.302111738068 0.500000169654 -0.220971363888 -2.6783455611e-07 -0.123606403304 -0.104493665425
14.7 200 52 13.281395 -0.223377188384 -0.300676024239 0.500000164888 -0.220971492781 -2.03348206856e-07 -0.123606446949 -0.104591070462
14.8 200 51 13.874167 -0.223752483415 -0.299242453792 0.500000161417 -0.220971634502 -1.3853217886e-07 -0.123606497579 -0.10468914696
14.9 200 50 10.262613 -0.224117860136 -0.297811068585 0.50000015917 -0.220971794995 -6.9314346679e-08 -0.123606555882 -0.104788037154
15 200 57 17.617873 -0.224473245112 -0.29638192616 0.500000158445 -0.220971968461 3.7335993186e-09 -0.123606620531 -0.104887862353
15.1 200 52 9.331185 -0.224818570811 -0.294955094088 0.500000159302 -0.220972158769 7.99874294161e-08 -0.123606692652 -0.104988725533
15.2 200 52 12.672174 -0.225153773481 -0.293530655715 0.500000161658 -0.220972360451 1.6026188232e-07 -0.123606770423 -0.105090712728
15.3 200 52 10.081949 -0.225478790937 -0.292108706367 0.500000165626 -0.220972572148 2.44807543744e-07 -0.123606853508 -0.105193876322
15.4 200 49 15.470307 -0.225793573136 -0.290689353002 0.500000171394 -0.22097278839 3.34723512241e-07 -0.123606939746 -0.105298263058
15.5 200 56 9.10473 -0.226098070406 -0.289272714486 0.500000179004 -0.220973005456 4.3613505514e-07 -0.123607027722 -0.105403885147
15.6 200 51 9.26932 -0.226392249972 -0.287858917457 0.50000018871 -0.22097323614 5.36750755682e-07 -0.123607121275 -0.105510741423
15.7 200 63 16.920413 -0.226676083934 -0.286448101321 0.500000200436 -0.220973455238 6.39527834821e-07 -0.123607213867 -0.105618809875
15.8 200 54 18.533404 -0.226949558156 -0.285040407075 0.500000214389 -0.220973678571 7.49991412162e-07 -0.123607307845 -0.10572804546
15.9 200 54 10.258882 -0.227212662064 -0.283635989836 0.500000230473 -0.22097389181 8.65861199406e-07 -0.123607400983 -0.105838388262
16 200 54 12.781645 -0.227465403807 -0.282235004747 0.500000248897 -0.220974099414 9.79783801903e-07 -0.123607492546 -0.105949761239
16.1 200 55 16.199244 -0.227707801933 -0.280837613548 0.50000026964 -0.22097429771 1.09839033418e-06 -0.123607582072 -0.106062069256
16.2 200 56 10.449435 -0.227939887385 -0.27944398222 0.500000292775 -0.220974482913 1.21865881918e-06 -0.123607667993 -0.10617520178
16.3 200 54 9.317568 -0.228161704088 -0.278054273476 0.500000318373 -0.220974655826 1.33960849048e-06 -0.123607750519 -0.106289039396
16.4 200 56 11.334289 -0.228373308134 -0.276668654997 0.50000034638 -0.220974810537 1.46152885189e-06 -0.123607827429 -0.106403445147
16.5 200 54 13.809308 -0.228574770163 -0.275287292912 0.500000376867 -0.220974946347 1.58548835878e-06 -0.12360789848 -0.106518273966
16.6 200 56 9.364444 -0.22876616682 -0.273910352394 0.500000409674 -0.220975061275 1.70837428477e-06 -0.123607962832 -0.106633373571
16.7 200 54 13.664998 -0.228947592906 -0.272537989717 0.500000444982 -0.220975162436 1.8230549978e-06 -0.123608022822 -0.106748582803
16.8 200 57 19.903937 -0.229119156434 -0.271170364843 0.500000482599 -0.220975233247 1.93882280047e-06 -0.123608072681 -0.106863732831
16.9 200 57 18.525185 -0.229280968583 -0.269807625371 0.500000522328 -0.220975280938 2.04989004736e-06 -0.123608114621 -0.106978658465
17 200 54 18.924209 -0.229433159122 -0.268449912404 0.50000056452 -0.220975307209 2.16015878629e-06 -0.123608149678 -0.107093187383
17.1 200 56 12.536582 -0.229575859092 -0.2670973689 0.500000608787 -0.220975302741 2.26925241439e-06 -0.123608173546 -0.107207144039
17.2 200 69 14.452749 -0.229709215966 -0.265750118943 0.500000655204 -0.220975277479 2.36687915448e-06 -0.123608190365 -0.107320361854
17.3 200 56 11.462423 -0.229833384295 -0.264408281802 0.500000703515 -0.220975228403 2.45488419653e-06 -0.12360819819 -0.107432669704
17.4 200 55 9.250982 -0.229948522032 -0.263071965141 0.500000753478 -0.220975149298 2.53686562945e-06 -0.123608196423 -0.107543909713
17.5 200 53 10.363704 -0.230054796031 -0.261741267495 0.500000805009 -0.220975048615 2.60755102313e-06 -0.12360818625 -0.107653921289
17.6 200 54 9.807052 -0.230152376529 -0.260416276018 0.500000857808 -0.220974920721 2.66884826321e-06 -0.123608166228 -0.107762555213
17.7 200 55 10.27341 -0.230241438724 -0.259097065257 0.50000091178 -0.22097477044 2.71851055573e-06 -0.123608137737 -0.107869672733
17.8 200 55 11.556301 -0.23032216092 -0.257783702377 0.500000966658 -0.220974595468 2.75786874008e-06 -0.123608100131 -0.107975141225
17.9 200 53 11.600995 -0.23039472303 -0.256476239092 0.500001022227 -0.220974395408 2.78222698681e-06 -0.123608052935 -0.10807884178
18 200 56 19.64745 -0.230459305196 -0.255174713408 0.500001078084 -0.220974173016 2.79494999539e-06 -0.123607997319 -0.108180668395
18.1 200 55 15.160498 -0.230516084469 -0.253879159609 0.500001134051 -0.220973930737 2.79459466449e-06 -0.123607933945 -0.10828052208
18.2 200 56 11.365569 -0.230565239877 -0.252589594472 0.500001189909 -0.220973672455 2.77848270143e-06 -0.123607864188 -0.108378324155
18.3 200 62 9.915347 -0.230606947061 -0.251306023259 0.500001245439 -0.220973391595 2.75172945088e-06 -0.123607785397 -0.108474012035
18.4 200 55 10.176247 -0.230641377991 -0.250028439808 0.500001300134 -0.22097310355 2.70352732288e-06 -0.12360770328 -0.108567525193
18.5 200 55 15.581611 -0.230668702071 -0.248756835037 0.500001353719 -0.220972800482 2.63996311138e-06 -0.123607614901 -0.108658827833
18.6 200 55 16.040847 -0.230689078212 -0.247491176655 0.500001405837 -0.220972486891 2.56096808283e-06 -0.123607521925 -0.108747897206
18.7 200 57 13.381858 -0.230702660783 -0.246231437126 0.500001456263 -0.220972166028 2.46463052813e-06 -0.123607425294 -0.108834719067
18.8 200 70 17.98314 -0.230709598576 -0.244977574904 0.500001504606 -0.220971836228 2.3540480474e-06 -0.123607324417 -0.108919304156
18.9 200 55 9.734566 -0.230710031488 -0.243729542608 0.500001550617 -0.220971511065 2.22470699329e-06 -0.123607224902 -0.109001671422
19 200 57 15.60607 -0.230704092831 -0.242487277058 0.500001593847 -0.220971169916 2.07973360503e-06 -0.123607116883 -0.109081858235
19.1 200 57 15.180668 -0.230691904577 -0.241250719927 0.500001633966 -0.220970836545 1.91722265544e-06 -0.123607011252 -0.109159905296
19.2 200 55 8.699479 -0.230673580381 -0.240019805644 0.500001670606 -0.220970512861 1.72897324385e-06 -0.123606907792 -0.109235874968
19.3 200 56 18.713516 -0.230649225732 -0.23879445446 0.500001703416 -0.220970188671 1.53420641893e-06 -0.123606802997 -0.109309842048
