fbr_green_shared_irlm_v1 L 100 U 0.1 V 0.1 dt 0.1 steps 201
# t ReG00 ImG00 ReG01 ImG01 maxBondDim n_active   (vs chain: max|dG|=6.0262e-05)
0 0 -0.499999997029 0 -0.267988753713 20 14
0.1 -0.00347067969285 -0.499955358927 -0.00633722027346 -0.26784429425 26 16
0.2 -0.00693679129265 -0.499821604591 -0.0126570435439 -0.267411511899 25 18
0.3 -0.0103937948865 -0.499599213845 -0.0189421646231 -0.266692211922 24 20
0.4 -0.0138372041927 -0.499288981345 -0.025175457792 -0.265689387432 23 22
0.5 -0.0172626140346 -0.498892009275 -0.0313400660919 -0.264407200929 23 23
0.6 -0.0206657255376 -0.498409699174 -0.0374194717297 -0.262850968211 23 25
0.7 -0.0240423698835 -0.497843738343 -0.0433976547622 -0.261027107874 23 27
0.8 -0.0273885313962 -0.497196091495 -0.0492590610851 -0.258943125909 25 29
0.9 -0.030700369877 -0.49646897939 -0.0549887554937 -0.256607559578 24 31
1 -0.033974237944 -0.495664862592 -0.0605724774777 -0.25402992287 26 33
1.1 -0.0372067001341 -0.494786425624 -0.0659967147397 -0.251220657184 24 35
1.2 -0.0403945463422 -0.493836548659 -0.0712487604629 -0.248191067222 25 37
1.3 -0.0435348076213 -0.492818289641 -0.0763167795974 -0.244953254052 25 39
1.4 -0.0466247653469 -0.491734868149 -0.0811898588568 -0.241520046262 25 41
1.5 -0.0496619590089 -0.49058963289 -0.0858580561882 -0.237904924977 25 43
1.6 -0.0526441930467 -0.489386044346 -0.0903124419193 -0.234121945762 26 45
1.7 -0.0555695332999 -0.488127649174 -0.0945451348118 -0.230185657789 27 47
1.8 -0.0584363248169 -0.48681804416 -0.0985493285633 -0.226111023348 26 49
1.9 -0.0612431796034 -0.485460890466 -0.102319315268 -0.221913333334 25 51
2 -0.0639889699466 -0.484059850702 -0.105850499097 -0.217608121374 25 53
2.1 -0.0666728293675 -0.48261858609 -0.109139406144 -0.213211078614 27 55
2.2 -0.0692941483527 -0.481140737729 -0.11218368373 -0.208737969547 27 57
2.3 -0.0718525611754 -0.479629904935 -0.114982096102 -0.204204546321 26 58
2.4 -0.0743479377647 -0.478089627744 -0.117534513584 -0.199626465746 26 60
2.5 -0.0767803738963 -0.476523371229 -0.119841893326 -0.195019203742 26 62
2.6 -0.0791501788082 -0.474934509933 -0.121906251569 -0.190397984439 26 64
2.7 -0.081457862208 -0.473326319105 -0.123730636453 -0.185777697219 26 66
2.8 -0.0837041229815 -0.471701956281 -0.12531909065 -0.181172823931 27 68
2.9 -0.0858898329793 -0.470064458935 -0.126676607859 -0.176597372151 27 70
3 -0.0880160205325 -0.468416726224 -0.127809089303 -0.172064804754 28 72
3.1 -0.0900838662653 -0.466761525378 -0.128723288763 -0.16758798127 27 74
3.2 -0.092094675934 -0.465101471095 -0.129426758858 -0.163179101508 29 76
3.3 -0.0940498773353 -0.463439033545 -0.129927791156 -0.158849652852 28 78
3.4 -0.0959510030684 -0.461776529305 -0.130235351331 -0.154610365552 28 80
3.5 -0.097799672724 -0.460116120188 -0.130359016885 -0.150471168721 28 82
3.6 -0.0995975881313 -0.458459810911 -0.130308904732 -0.146441158973 27 84
3.7 -0.101346516526 -0.456809452994 -0.130095602748 -0.14252856871 27 86
3.8 -0.103048280028 -0.45516674129 -0.129730100091 -0.138740741896 27 88
3.9 -0.104704736741 -0.453533218073 -0.129223710702 -0.135084117265 29 90
4 -0.10631778585 -0.451910274189 -0.128588001881 -0.131564218394 29 92
4.1 -0.107889344787 -0.45029915336 -0.127834722664 -0.128185643357 30 94
4.2 -0.109421346577 -0.448700946932 -0.126975726905 -0.124952070291 32 96
4.3 -0.11091572247 -0.44711661166 -0.126022907225 -0.121866258878 28 98
4.4 -0.112374402497 -0.445546958212 -0.124988118135 -0.118930063989 30 99
4.5 -0.113799301479 -0.443992666737 -0.123883114163 -0.116144450376 33 100
4.6 -0.115192316925 -0.44245428681 -0.122719478276 -0.113509517237 31 100
4.7 -0.116555321824 -0.440932237605 -0.121508558426 -0.111024523287 36 100
4.8 -0.117890142052 -0.439426819927 -0.120261410315 -0.108687918785 33 100
4.9 -0.119198574265 -0.43793821547 -0.118988737246 -0.106497382017 31 100
5 -0.120482363065 -0.436466501186 -0.117700836232 -0.104449858778 39 100
5.1 -0.121743200933 -0.435011640095 -0.116407550042 -0.102541606904 34 100
5.2 -0.122982721178 -0.433573498427 -0.115118220165 -0.100768242236 31 100
5.3 -0.124202495679 -0.432151841654 -0.113841647745 -0.09912478884 32 100
5.4 -0.125404028572 -0.430746357836 -0.112586050116 -0.0976057376662 30 100
5.5 -0.126588749177 -0.429356637472 -0.111359039301 -0.096205092349 38 100
5.6 -0.127758012113 -0.427982205892 -0.110167589516 -0.0949164279154 35 100
5.7 -0.128913094906 -0.42662250672 -0.1090180162 -0.0937329527676 35 100
5.8 -0.130055184381 -0.425276933789 -0.107915954753 -0.0926475701644 35 100
5.9 -0.131185385105 -0.423944816383 -0.106866357351 -0.091652925987 32 100
6 -0.132304713602 -0.4226254342 -0.105873479934 -0.0907414776949 31 100
6.1 -0.13341409458 -0.42131802262 -0.104940882757 -0.0899055523467 30 100
6.2 -0.134514360547 -0.42002178725 -0.104071432388 -0.0891374044343 35 100
6.3 -0.135606255378 -0.418735902805 -0.103267309601 -0.0884292702964 37 100
6.4 -0.136690422806 -0.417459525736 -0.102530021377 -0.0877734272869 40 100
6.5 -0.137767421643 -0.416191802056 -0.101860419671 -0.0871622450282 35 100
6.6 -0.13883771481 -0.414931870767 -0.101258721318 -0.0865882396291 35 100
6.7 -0.139901676238 -0.413678873922 -0.100724532172 -0.0860441196087 38 100
6.8 -0.140959591171 -0.412431960652 -0.100256875884 -0.0855228331839 40 100
6.9 -0.142011662669 -0.411190302095 -0.0998542261759 -0.0850176126015 35 100
7 -0.143058009821 -0.409953089618 -0.0995145410223 -0.0845220131757 36 100
7.1 -0.144098675097 -0.408719541983 -0.0992353029968 -0.0840299437478 37 100
7.2 -0.145133626885 -0.40748891767 -0.0990135561007 -0.0835357067854 34 100
7.3 -0.146162765365 -0.406260512538 -0.0988459490424 -0.0830340255679 35 100
7.4 -0.147185926134 -0.405033667632 -0.0987287818877 -0.0825200631485 36 100
7.5 -0.148202893592 -0.40380778538 -0.0986580453625 -0.0819894470118 35 100
7.6 -0.149213393634 -0.402582308549 -0.0986294733716 -0.0814382792035 36 100
7.7 -0.150217109119 -0.401356738668 -0.0986385843231 -0.0808631564088 34 100
7.8 -0.151213685457 -0.400130645597 -0.0986807294615 -0.080261172186 33 100
7.9 -0.152202735854 -0.398903650744 -0.0987511428828 -0.0796299207941 33 100
8 -0.153183847466 -0.3976754451 -0.0988449788977 -0.0789674975298 41 100
8.1 -0.154156588932 -0.396445780336 -0.0989573673681 -0.0782724899362 41 100
8.2 -0.155120517505 -0.395214469078 -0.0990834539245 -0.0775439772414 36 100
8.3 -0.156075182942 -0.393981391626 -0.0992184393716 -0.0767815090184 36 100
8.4 -0.157020135043 -0.392746490515 -0.0993576195319 -0.0759850956688 39 100
8.5 -0.157954927629 -0.391509763327 -0.0994964306656 -0.0751551893942 35 100
8.6 -0.15887913644 -0.390271265711 -0.0996304798897 -0.0742926584604 36 100
8.7 -0.159792343978 -0.389031108872 -0.0997555817692 -0.0733987661089 40 100
8.8 -0.160694156676 -0.387789454572 -0.0998677835728 -0.0724751400183 41 100
8.9 -0.161584212475 -0.386546514663 -0.099963396274 -0.0715237471398 41 100
9 -0.162462170412 -0.385302544115 -0.100039021409 -0.0705468614101 38 100
9.1 -0.163327728702 -0.384057834784 -0.100091569525 -0.0695470263643 38 100
9.2 -0.164180625721 -0.382812714472 -0.100118278337 -0.0685270231844 37 100
9.3 -0.165020634119 -0.381567544972 -0.100116729044 -0.0674898415011 38 100
9.4 -0.165847570872 -0.380322711704 -0.100084855219 -0.066438635711 40 100
9.5 -0.166661292442 -0.379078620202 -0.100020952606 -0.0653766922019 41 100
9.6 -0.167461706499 -0.37783569598 -0.0999236818773 -0.0643073952924 41 100
9.7 -0.168248752258 -0.376594370384 -0.0997920704042 -0.0632341866028 42 100
9.8 -0.169022429194 -0.375355088943 -0.099625510328 -0.0621605328966 36 100
9.9 -0.169782765109 -0.374118292727 -0.0994237535468 -0.0610898921451 37 100
10 -0.17052984014 -0.372884429652 -0.0991869008406 -0.0600256780667 40 100
10.1 -0.171263777426 -0.371653929373 -0.0989153942392 -0.0589712285306 39 100
10.2 -0.171984739533 -0.370427220468 -0.0986100002351 -0.0579297792798 38 100
10.3 -0.17269292641 -0.369204715526 -0.0982717951292 -0.0569044302157 39 100
10.4 -0.173388574553 -0.367986809043 -0.0979021441976 -0.0558981196272 37 100
10.5 -0.174071958666 -0.366773876086 -0.0975026822334 -0.0549136022436 39 100
10.6 -0.174743379893 -0.365566265139 -0.0970752936691 -0.0539534280755 40 100
10.7 -0.175403172197 -0.36436430084 -0.0966220800293 -0.0530199186389 43 100
10.8 -0.176051694679 -0.363168277705 -0.0961453430418 -0.0521151568064 41 100
10.9 -0.176689326203 -0.361978462405 -0.0956475543571 -0.0512409630226 42 100
11 -0.177316471549 -0.360795084312 -0.0951313258668 -0.0503988962827 41 100
11.1 -0.177933543548 -0.359618343258 -0.0945993846787 -0.0495902354461 42 100
11.2 -0.178540971648 -0.358448405755 -0.0940545429931 -0.0488159748635 40 100
11.3 -0.179139195357 -0.357285397852 -0.0934996717932 -0.0480768240643 42 100
11.4 -0.179728657586 -0.356129414869 -0.0929376672439 -0.0473732092307 42 100
11.5 -0.180309804616 -0.354980511553 -0.0923714302676 -0.0467052692006 42 100
11.6 -0.180883082511 -0.353838711094 -0.0918038329154 -0.0460728650159 45 100
11.7 -0.181448931179 -0.352703999157 -0.0912376961203 -0.0454755846345 43 100
11.8 -0.182007781657 -0.351576329576 -0.0906757607131 -0.0449127553031 45 100
11.9 -0.182560059915 -0.350455620989 -0.0901206672164 -0.0443834522074 42 100
12 -0.18310617127 -0.349341763151 -0.089574933423 -0.0438865154905 41 100
12.1 -0.183646505365 -0.348234615677 -0.0890409307506 -0.0434205628125 41 100
12.2 -0.18418144016 -0.34713400797 -0.0885208678076 -0.0429840079399 41 100
12.3 -0.184711321761 -0.346039744696 -0.0880167712946 -0.0425750819739 41 100
12.4 -0.185236481764 -0.344951606532 -0.0875304753238 -0.0421918500558 48 100
12.5 -0.185757223568 -0.34386935506 -0.087063604402 -0.0418322328794 48 100
12.6 -0.186273819645 -0.342792733418 -0.0866175643405 -0.0414940323225 45 100
12.7 -0.186786518676 -0.341721464833 -0.0861935359386 -0.0411749490483 43 100
12.8 -0.187295533864 -0.340655262478 -0.0857924652134 -0.0408726102722 48 100
12.9 -0.187801058756 -0.339593834215 -0.0854150643683 -0.0405845917814 44 100
13 -0.188303244675 -0.338536870806 -0.0850618049266 -0.0403084396245 44 100
13.1 -0.188802218422 -0.337484066527 -0.0847329244915 -0.0400416948268 48 100
13.2 -0.189298073533 -0.336435114551 -0.084428427597 -0.0397819156362 44 100
13.3 -0.189790873309 -0.335389706028 -0.0841480884074 -0.0395267003628 48 100
13.4 -0.190280651054 -0.33434753916 -0.0838914593387 -0.0392737038721 44 100
13.5 -0.190767410157 -0.333308319405 -0.0836578834165 -0.0390206703957 45 100
13.6 -0.191251125673 -0.332271762906 -0.0834465004569 -0.0387654342943 45 100
13.7 -0.191731745677 -0.331237602282 -0.0832562614334 -0.0385059528865 46 100
13.8 -0.192209198726 -0.33020557059 -0.0830859444833 -0.0382403138784 44 100
13.9 -0.192683383626 -0.329175431661 -0.0829341675541 -0.0379667586502 44 100
14 -0.193154178923 -0.328146964328 -0.0827994055712 -0.0376836843295 51 100
14.1 -0.193621447564 -0.327119967445 -0.082680008133 -0.0373896647344 49 100
14.2 -0.194085034171 -0.326094264196 -0.0825742195764 -0.0370834537679 50 100
14.3 -0.194544767994 -0.325069699682 -0.0824801956096 -0.0367639926481 50 100
14.4 -0.195000469518 -0.324046140915 -0.0823960242329 -0.0364304219141 50 100
14.5 -0.19545194764 -0.323023483718 -0.0823197450259 -0.0360820789808 46 100
14.6 -0.195899004738 -0.322001645305 -0.0822493682897 -0.0357185008528 48 100
14.7 -0.19634143881 -0.320980569535 -0.0821828960108 -0.0353394271442 51 100
14.8 -0.196779051509 -0.319960231629 -0.0821183402109 -0.0349447933963 45 100
14.9 -0.197211640535 -0.31894062483 -0.0820537421733 -0.0345347273196 46 100
15 -0.197639007828 -0.317921766183 -0.0819871910088 -0.0341095483622 53 100
15.1 -0.198060962729 -0.316903698243 -0.0819168394208 -0.0336697553282 47 100
15.2 -0.198477322927 -0.315886491309 -0.0818409219836 -0.0332160205722 46 100
15.3 -0.198887915553 -0.314870231459 -0.081757769066 -0.0327491773243 46 100
15.4 -0.199292581763 -0.313855025099 -0.081665822225 -0.032270208644 57 100
15.5 -0.199691174767 -0.312841002872 -0.0815636510422 -0.0317802349466 48 100
15.6 -0.200083565914 -0.31182830158 -0.0814499533421 -0.0312804989427 46 100
15.7 -0.200469640459 -0.310817084424 -0.0813235742697 -0.0307723550956 46 100
15.8 -0.200849306489 -0.309807518386 -0.0811835134316 -0.0302572474727 47 100
15.9 -0.201222488297 -0.308799787252 -0.0810289269905 -0.0297366989367 57 100
16 -0.201589129462 -0.307794078884 -0.0808591411516 -0.0292122901284 59 100
16.1 -0.201949199199 -0.306790595487 -0.080673648594 -0.0286856469081 59 100
