# SIAM quench evolution, spin-symmetric FBR
# n0(t=0)=1  E_gs(ref)=-30.8994525853
# t  n_active  bond_dim  wall_s  n0  energy
26.5 16 7 0.157964 0.572936765061 -0.0843855843301
26.6 16 7 0.152398 0.571703884085 -0.0844208748698
26.7 16 7 0.152053 0.570473860091 -0.0844564806274
26.8 16 7 0.112938 0.569246633923 -0.0844925080714
26.9 16 7 0.152885 0.568022151434 -0.0845290797238
27 16 7 0.15303 0.566800363941 -0.0845662976815
27.1 16 7 0.157605 0.565581228476 -0.0846042505874
27.2 16 7 0.15352 0.564364708144 -0.0846430159894
27.3 16 7 0.153004 0.563150772515 -0.0846826575153
27.4 16 7 0.153107 0.561939397537 -0.0847232243756
27.5 16 7 0.152025 0.56073056573 -0.0847647541404
27.6 16 7 0.151414 0.559524266344 -0.0848072688922
27.7 16 8 0.150995 0.558320495066 -0.0848507780116
27.8 16 8 0.156186 0.557119253209 -0.0848953955438
27.9 16 7 0.152343 0.555920550225 -0.0849410005199
28 16 7 0.151269 0.554724401667 -0.0849875580586
28.1 16 7 0.112014 0.55353082909 -0.0850350213961
28.2 16 7 0.111446 0.552339859314 -0.0850833348498
28.3 16 7 0.157058 0.551151524377 -0.0851324306069
28.4 16 7 0.153366 0.54996586104 -0.0851822288336
28.5 16 7 0.156905 0.548782910444 -0.0852326431899
28.6 16 7 0.151673 0.54760271726 -0.0852835738718
28.7 16 7 0.14986 0.546425329467 -0.0853349185028
28.8 16 7 0.111473 0.545250797716 -0.0853865642778
28.9 16 7 0.153643 0.544079174371 -0.0854383967683
29 16 7 0.151749 0.542910513577 -0.0854902949062
29.1 16 7 0.158234 0.541744870033 -0.0855421387599
29.2 16 7 0.169285 0.540582298682 -0.0855938042903
29.3 16 7 0.156751 0.539422854007 -0.0856451683529
29.4 16 7 0.153024 0.538266589567 -0.0856961090872
29.5 16 7 0.113462 0.537113557621 -0.0857465048721
29.6 16 7 0.112347 0.535963807637 -0.0857962400544
29.7 16 7 0.158461 0.534817386768 -0.0858452071322
29.8 16 7 0.151431 0.533674339022 -0.0858932976898
29.9 16 7 0.113817 0.532534704929 -0.0859404141294
30 16 7 0.151854 0.531398520621 -0.0859864670133
30.1 16 7 0.111535 0.530265817941 -0.0860313715279
30.2 16 7 0.153382 0.529136624364 -0.0860750623878
30.3 16 7 0.151268 0.528010962217 -0.086117473401
30.4 16 7 0.11079 0.52688884873 -0.0861585530256
30.5 16 7 0.152392 0.525770295613 -0.0861982605534
30.6 16 7 0.15254 0.524655309357 -0.0862365690502
30.7 16 7 0.150883 0.523543891003 -0.0862734602718
30.8 16 7 0.111459 0.522436036216 -0.0863089264877
30.9 16 7 0.151207 0.521331734909 -0.0863429749979
31 16 7 0.110957 0.520230972188 -0.0863756123879
31.1 16 7 0.150532 0.519133727603 -0.0864068768476
31.2 16 7 0.110426 0.518039976258 -0.0864368000164
31.3 16 7 0.111392 0.51694968837 -0.0864654329861
31.4 16 7 0.170607 0.515862829705 -0.0864928376996
31.5 16 7 0.150652 0.514779362246 -0.0865190806127
31.6 16 7 0.149772 0.513699244358 -0.0865442349075
31.7 16 7 0.11126 0.512622431669 -0.0865683756237
31.8 16 7 0.150799 0.511548876375 -0.086591598125
31.9 16 7 0.110259 0.510478529071 -0.0866139887892
32 16 7 0.15532 0.509411337976 -0.086635650601
32.1 16 7 0.166179 0.508347244582 -0.086656720661
32.2 16 7 0.117785 0.507286201122 -0.0866772356663
32.3 16 7 0.159443 0.506228151221 -0.0866973323692
32.4 16 7 0.158101 0.505173041705 -0.0867171125479
32.5 16 7 0.157246 0.504120820172 -0.0867366749041
32.6 16 7 0.157389 0.503071435042 -0.0867561165868
