# SIAM impurity greater Green function, spin-symmetric FBR
# L=500 U=0.025 V=0.1 dt=0.1 tmax=250 E_gs=-158.222021525
# t  n_active  bond_dim  wall_s  ReG00  ImG00  n0  ReC0n  ImC0n  E_psi0  E_B
18.2 500 38 90.702146 -0.182530348271 -0.34531521095 0.49999527233 -0.236892787487 3.76790589713e-06 -0.101754792485 -0.0912567681688
18.3 500 36 71.510574 -0.182877318984 -0.344556208525 0.499995353465 -0.23689234831 4.28705821397e-06 -0.101754624017 -0.0913161500647
18.4 500 42 77.380405 -0.183221340464 -0.343799856295 0.499995443891 -0.23689187202 4.74458192634e-06 -0.101754439851 -0.0913734823057
18.5 500 37 90.21972 -0.183562556668 -0.343046078442 0.499995545147 -0.236891239811 5.27396876786e-06 -0.101754196677 -0.0914287484204
18.6 500 37 77.195066 -0.183901072644 -0.342294858416 0.499995653647 -0.236890715153 5.60984425903e-06 -0.101753990873 -0.0914820064621
18.7 500 52 106.558379 -0.184236997274 -0.34154611964 0.499995770101 -0.236890178428 6.00187137445e-06 -0.101753780087 -0.0915332698347
18.8 500 37 84.823735 -0.184570417876 -0.340799786972 0.499995893515 -0.236889701871 6.31164765113e-06 -0.101753591972 -0.0915825862014
18.9 500 37 73.257146 -0.184901472009 -0.340055811199 0.499996021489 -0.236889000242 6.52850604933e-06 -0.101753313041 -0.0916300013527
19 500 46 101.50716 -0.185230213383 -0.33931410117 0.499996153772 -0.236888481986 6.72608894768e-06 -0.101753104519 -0.091675601878
19.1 500 36 65.238275 -0.185556727043 -0.338574572329 0.499996291443 -0.236887969714 6.96973297106e-06 -0.101752897916 -0.0917194652269
19.2 500 40 68.468524 -0.185881085909 -0.337837128812 0.499996432893 -0.236887440655 7.14861343229e-06 -0.101752683992 -0.0917616958368
19.3 500 37 89.759928 -0.186203348718 -0.337101685607 0.499996577128 -0.236886939756 7.27436631052e-06 -0.101752479342 -0.0918023861426
19.4 500 37 86.991955 -0.186523559511 -0.336368141597 0.499996724094 -0.236886456259 7.40291953131e-06 -0.101752284648 -0.0918416656936
19.5 500 38 94.320718 -0.186841748756 -0.335636394805 0.499996873638 -0.236885991795 7.51267458942e-06 -0.101752091115 -0.091879651774
19.6 500 40 92.790285 -0.187157973597 -0.334906351655 0.499997024624 -0.236885405436 7.56885994018e-06 -0.101751855613 -0.0919164671005
19.7 500 35 67.25266 -0.187472237117 -0.334177912584 0.499997175947 -0.23688498779 7.55342089359e-06 -0.101751680107 -0.0919522572814
19.8 500 37 91.630725 -0.187784541158 -0.333450990104 0.499997326687 -0.236884575343 7.52096450047e-06 -0.101751505345 -0.0919871625746
19.9 500 41 100.386863 -0.188094911045 -0.332725474707 0.499997477983 -0.236884151805 7.53606032686e-06 -0.101751323194 -0.0920213326851
20 500 38 95.225131 -0.188403319491 -0.332001288392 0.499997628339 -0.236883797429 7.49242718285e-06 -0.101751171902 -0.0920548950094
20.1 500 36 68.847204 -0.188709759625 -0.331278327531 0.499997777804 -0.236883436779 7.41687280145e-06 -0.101751017318 -0.092088001326
20.2 500 42 70.51303 -0.189014196861 -0.330556523 0.499997924885 -0.236883162835 7.2882723511e-06 -0.101750895612 -0.0921207969719
20.3 500 38 81.531431 -0.18931660979 -0.329835790135 0.499998069066 -0.23688290426 7.13589007318e-06 -0.101750777863 -0.0921534166745
20.4 500 39 83.937787 -0.189616932405 -0.329116057035 0.499998210345 -0.236882699329 6.98387617172e-06 -0.101750688543 -0.0921860046583
20.5 500 39 85.560867 -0.189915161665 -0.328397266787 0.499998347959 -0.236882448396 6.79734552737e-06 -0.10175057373 -0.0922186770317
20.6 500 49 86.321854 -0.190211218177 -0.327679359387 0.499998481512 -0.236882369896 6.58129208582e-06 -0.101750528691 -0.0922515761055
20.7 500 48 87.350146 -0.190505049096 -0.326962285659 0.499998611703 -0.236882371176 6.39941688751e-06 -0.101750516089 -0.0922848150942
20.8 500 51 98.823932 -0.190796594273 -0.326246002786 0.499998738121 -0.236882385215 6.20527978234e-06 -0.101750505015 -0.0923184986211
20.9 500 42 67.312957 -0.191085789005 -0.325530474383 0.499998859611 -0.236882417324 5.95482871728e-06 -0.10175050541 -0.0923527324735
21 500 38 87.359726 -0.191372563755 -0.32481568299 0.499998976478 -0.236882460642 5.73595628993e-06 -0.101750508993 -0.0923875975963
21.1 500 44 90.464699 -0.191656866196 -0.324101586412 0.499999089147 -0.236882519053 5.53222229408e-06 -0.101750517837 -0.0924231740014
21.2 500 39 93.628435 -0.191938621834 -0.323388221995 0.499999196114 -0.236882633743 5.24911133063e-06 -0.101750547612 -0.0924595148935
21.3 500 39 89.370217 -0.19221774231 -0.322675568624 0.499999299132 -0.236882828063 5.05613500853e-06 -0.101750611888 -0.092496711989
21.4 500 39 87.685139 -0.192494184923 -0.321963631663 0.499999398547 -0.236882977181 4.87422381501e-06 -0.101750656791 -0.0925347958051
21.5 500 38 77.238895 -0.192767893033 -0.321252440466 0.499999493247 -0.236883136068 4.6502819933e-06 -0.101750713696 -0.0925737935605
21.6 500 51 91.467069 -0.193038790578 -0.32054200824 0.499999585236 -0.236883385952 4.51506034894e-06 -0.101750803094 -0.0926137367195
21.7 500 48 93.522565 -0.193306822398 -0.319832373171 0.499999673658 -0.236883727059 4.3337670631e-06 -0.101750930151 -0.0926546252873
21.8 500 42 67.488205 -0.193571918497 -0.319123580661 0.499999759348 -0.236884075983 4.2026795165e-06 -0.101751058136 -0.0926964804219
21.9 500 39 94.849831 -0.193834054838 -0.318415663843 0.499999842205 -0.236884319963 4.0768706922e-06 -0.101751148576 -0.092739255524
22 500 38 83.197196 -0.194093167992 -0.317708691335 0.499999922328 -0.236884643236 3.94940795895e-06 -0.101751270881 -0.0927829361921
22.1 500 43 92.270578 -0.194349224417 -0.317002732152 0.499999999085 -0.236884941772 3.79694186181e-06 -0.101751377886 -0.0928274838496
22.2 500 38 86.944694 -0.194602234252 -0.316297803526 0.500000076487 -0.236885119338 3.82798567806e-06 -0.101751454172 -0.0928728420678
22.3 500 42 87.757051 -0.194852112502 -0.315593999529 0.500000152738 -0.236885551801 3.78837991095e-06 -0.101751619339 -0.0929189907042
22.4 500 47 95.576565 -0.195098877344 -0.314891389362 0.500000226589 -0.236885807327 3.68412477536e-06 -0.101751719672 -0.0929658237682
22.5 500 47 80.825188 -0.195342508571 -0.314190049747 0.500000300095 -0.236886135808 3.65072210166e-06 -0.101751849654 -0.0930132905996
22.6 500 39 66.967381 -0.195583000201 -0.313490051213 0.500000372863 -0.236886483344 3.63866595158e-06 -0.101751987507 -0.0930612968387
22.7 500 39 91.43487 -0.195820348766 -0.312791460871 0.500000445764 -0.236886804133 3.65889088377e-06 -0.101752113362 -0.093109751263
22.8 500 39 76.164926 -0.196054578223 -0.312094367398 0.500000518549 -0.236887065614 3.65602983953e-06 -0.101752215104 -0.0931585652613
22.9 500 42 72.449418 -0.196285726665 -0.311398849477 0.500000592486 -0.236887298524 3.727681132e-06 -0.101752310222 -0.0932076441137
23 500 39 81.415047 -0.196513811647 -0.310704960724 0.500000667487 -0.236887584602 3.79009150238e-06 -0.101752423265 -0.0932568771143
23.1 500 40 74.591924 -0.196738844214 -0.310012791812 0.500000744868 -0.236887889186 3.92530218635e-06 -0.10175254629 -0.0933061670662
23.2 500 39 88.132111 -0.196960872236 -0.309322387781 0.500000824089 -0.236888057346 4.02247611746e-06 -0.101752616015 -0.0933554144433
23.3 500 39 93.127524 -0.197179968895 -0.308633844974 0.50000090417 -0.236888213773 4.08644209735e-06 -0.101752679871 -0.0934045059937
23.4 500 39 74.933145 -0.197396184116 -0.307947192634 0.50000098761 -0.2368883878 4.24196401578e-06 -0.101752750373 -0.0934533393401
23.5 500 47 87.895013 -0.197609570443 -0.307262509355 0.500001073227 -0.236888587333 4.36321176978e-06 -0.101752834525 -0.0935018013789
23.6 500 39 70.05984 -0.197820203993 -0.306579833568 0.500001161641 -0.23688880052 4.49720117711e-06 -0.101752924805 -0.0935497941345
23.7 500 38 78.292493 -0.198028118453 -0.305899225829 0.500001253002 -0.236889021211 4.66368569577e-06 -0.101753020148 -0.0935972393464
23.8 500 52 82.798799 -0.198233425478 -0.305220719024 0.500001346852 -0.236889107066 4.7896497634e-06 -0.101753055755 -0.0936440218176
23.9 500 55 84.776217 -0.198436186891 -0.304544346516 0.500001444791 -0.23688920686 4.99875389576e-06 -0.101753099826 -0.0936900640317
24 500 40 82.378692 -0.198636476502 -0.30387013822 0.500001545993 -0.236889309642 5.16725852938e-06 -0.101753147175 -0.0937352833771
24.1 500 47 90.143242 -0.198834406845 -0.303198131271 0.500001651078 -0.236889273334 5.36310883589e-06 -0.101753137361 -0.0937796103172
24.2 500 40 90.078615 -0.199030013079 -0.302528294799 0.500001763161 -0.236889198462 5.7230869809e-06 -0.101753117326 -0.0938229724586
24.3 500 44 82.57063 -0.199223397053 -0.30186065876 0.500001878298 -0.236889043908 5.8643069668e-06 -0.101753069899 -0.0938653130065
24.4 500 41 85.443845 -0.199414656226 -0.301195219166 0.500001996734 -0.236888948358 6.03150659699e-06 -0.101753025368 -0.0939065725333
24.5 500 40 94.939795 -0.199603900693 -0.300531979703 0.500002118055 -0.236888837378 6.16500258432e-06 -0.101752981527 -0.093946723236
24.6 500 38 73.964269 -0.19979117388 -0.299870922945 0.500002244085 -0.236888752165 6.39736047815e-06 -0.101752956477 -0.0939857239963
24.7 500 53 94.746169 -0.199976557832 -0.29921201927 0.500002374886 -0.236888636968 6.62973356094e-06 -0.10175291583 -0.0940235539817
24.8 500 40 94.070948 -0.200160121141 -0.298555239678 0.50000250855 -0.236888512002 6.76337208093e-06 -0.101752873085 -0.0940601988308
24.9 500 40 85.315364 -0.200341948435 -0.297900573546 0.500002644275 -0.236888288587 6.86491000277e-06 -0.101752788098 -0.0940956655565
25 500 38 78.6225 -0.200522125103 -0.297247947938 0.500002782927 -0.236888054557 6.99996473414e-06 -0.101752689142 -0.0941299343884
25.1 500 41 72.447616 -0.200700704149 -0.296597344304 0.500002923565 -0.236887867568 7.08949490637e-06 -0.101752621399 -0.0941630446905
25.2 500 40 83.643573 -0.200877742439 -0.295948694305 0.500003066283 -0.236887625008 7.19069236433e-06 -0.101752534132 -0.0941950100471
25.3 500 40 82.043526 -0.201053301751 -0.295301953521 0.500003210165 -0.236887442423 7.24425380522e-06 -0.101752460827 -0.0942258626071
25.4 500 37 77.029816 -0.20122743891 -0.294657074803 0.500003356113 -0.236887263228 7.33743535638e-06 -0.101752389997 -0.094255643635
25.5 500 47 76.246975 -0.201400169937 -0.294013997966 0.500003503486 -0.236887056477 7.39744132332e-06 -0.101752316798 -0.0942843938294
25.6 500 39 93.740394 -0.201571565809 -0.293372653223 0.500003651087 -0.236886733426 7.40194372409e-06 -0.101752190216 -0.0943121685175
25.7 500 40 90.581227 -0.201741622942 -0.292732976424 0.500003800165 -0.236886524782 7.45958184502e-06 -0.101752105011 -0.0943390363014
25.8 500 40 81.129592 -0.201910390725 -0.292094890856 0.50000394848 -0.236886186874 7.40371222371e-06 -0.101751973871 -0.0943650666824
25.9 500 40 78.235819 -0.202077917547 -0.291458365511 0.500004094644 -0.236885968673 7.28947976099e-06 -0.101751882128 -0.0943903298174
26 500 43 79.476853 -0.202244167751 -0.290823298358 0.500004241969 -0.236885764002 7.34262697585e-06 -0.101751803254 -0.0944148890934
26.1 500 45 73.973832 -0.202409132081 -0.290189629497 0.500004388338 -0.236885553875 7.27649248926e-06 -0.101751718413 -0.0944388522144
26.2 500 39 74.105552 -0.202572863367 -0.289557316475 0.500004530667 -0.236885250402 7.06375734243e-06 -0.101751588665 -0.0944622889869
26.3 500 46 82.504956 -0.202735339336 -0.288926283404 0.500004670387 -0.236885033008 6.91621352632e-06 -0.101751502414 -0.0944852772152
26.4 500 41 81.441652 -0.202896539719 -0.28829647249 0.50000480666 -0.23688487585 6.72958194916e-06 -0.10175143902 -0.0945079186354
26.5 500 41 89.21247 -0.203056446906 -0.28766784718 0.500004940214 -0.236884742169 6.59143366344e-06 -0.101751381944 -0.0945302933439
26.6 500 44 81.931649 -0.203215043906 -0.287040304128 0.500005070581 -0.236884556004 6.43116528003e-06 -0.101751305179 -0.0945524976676
26.7 500 42 80.630872 -0.203372287004 -0.286413822374 0.500005197014 -0.236884455357 6.21219087031e-06 -0.101751262936 -0.0945746112607
26.8 500 42 80.500845 -0.203528166643 -0.285788393226 0.500005316511 -0.236884378123 5.86142723149e-06 -0.101751227366 -0.0945967013675
26.9 500 41 72.748866 -0.203682645631 -0.285163935408 0.500005433268 -0.236884237372 5.72128181676e-06 -0.10175116726 -0.0946188576769
27 500 55 95.68083 -0.203835695862 -0.284540443153 0.500005546219 -0.23688415334 5.50854058561e-06 -0.101751130232 -0.0946411725258
27.1 500 40 81.720077 -0.203987218234 -0.283917826312 0.5000056551 -0.236884064474 5.31339234198e-06 -0.101751093524 -0.0946636798576
27.2 500 47 90.43066 -0.204137222407 -0.28329610211 0.500005756818 -0.236883999061 4.93549279175e-06 -0.101751059792 -0.0946864973412
27.3 500 40 91.697417 -0.204285653347 -0.282675271459 0.500005851604 -0.236883985919 4.59556871737e-06 -0.101751047777 -0.0947096703425
27.4 500 39 72.993121 -0.204432461448 -0.282055290417 0.500005940601 -0.236883967332 4.28675087411e-06 -0.101751035963 -0.0947332438699
27.5 500 45 74.661213 -0.204577603524 -0.281436167452 0.500006022549 -0.2368840204 3.93231086859e-06 -0.101751052115 -0.0947572730287
27.6 500 40 74.005267 -0.204721024753 -0.280817893941 0.500006097547 -0.236884103428 3.5893079114e-06 -0.101751078916 -0.0947818066204
27.7 500 46 72.435133 -0.204862675256 -0.280200485694 0.500006164902 -0.236884212253 3.21114495573e-06 -0.101751114485 -0.0948068900667
27.8 500 39 92.82488 -0.205002531464 -0.279583958863 0.500006225042 -0.236884269784 2.84399700386e-06 -0.101751132729 -0.0948325292184
27.9 500 39 78.855872 -0.205140528732 -0.278968302204 0.500006278826 -0.236884375734 2.52561864733e-06 -0.101751170689 -0.0948587680361
28 500 57 99.360823 -0.205276643069 -0.278353565886 0.500006325027 -0.236884539929 2.15763013712e-06 -0.101751231267 -0.0948856033975
28.1 500 52 90.633905 -0.205410832763 -0.277739764706 0.500006365042 -0.236884683252 1.84255767954e-06 -0.101751286602 -0.0949130506725
28.2 500 45 78.238532 -0.205543057466 -0.2771269301 0.500006398724 -0.236884834401 1.53029761784e-06 -0.101751343859 -0.0949411023568
28.3 500 41 91.76638 -0.205673283035 -0.276515084107 0.500006426241 -0.23688498774 1.23655119559e-06 -0.101751402569 -0.0949697587315
28.4 500 41 73.830748 -0.205801491446 -0.275904286338 0.500006447174 -0.236885138874 9.10261817429e-07 -0.101751460222 -0.0949989988581
28.5 500 58 119.348301 -0.205927659026 -0.27529456794 0.500006462778 -0.236885305768 6.51289731868e-07 -0.101751524452 -0.0950287932439
28.6 500 43 65.921261 -0.206051763377 -0.274685970711 0.500006472375 -0.236885457087 3.49816003865e-07 -0.101751585065 -0.0950591225636
28.7 500 54 68.703038 -0.206173794298 -0.274078547729 0.50000647652 -0.236885607376 9.65042875681e-08 -0.101751644029 -0.0950899372866
28.8 500 42 89.320627 -0.206293732327 -0.273472347187 0.500006476069 -0.236885760995 -1.23874769248e-07 -0.101751703271 -0.0951212111223
28.9 500 40 74.113018 -0.206411597646 -0.272867411834 0.500006470569 -0.236885839272 -3.62853159994e-07 -0.101751732817 -0.0951528912588
29 500 44 79.817801 -0.206527390988 -0.272263782084 0.500006460825 -0.236885984502 -5.72956542759e-07 -0.101751790084 -0.095184929419
29.1 500 41 78.27384 -0.206641090597 -0.271661535484 0.500006447371 -0.236886171953 -7.3980977551e-07 -0.101751864521 -0.0952172638464
29.2 500 45 74.538741 -0.206752736392 -0.271060730816 0.50000643006 -0.236886322771 -9.20360965523e-07 -0.101751915969 -0.095249835687
29.3 500 37 74.167808 -0.206862327738 -0.270461372873 0.500006410712 -0.236886357993 -1.02124973678e-06 -0.101751934256 -0.095282586984
29.4 500 55 110.191211 -0.206969912362 -0.269863550152 0.500006386757 -0.236886446774 -1.2410523558e-06 -0.101751975189 -0.0953154436098
29.5 500 39 72.9118 -0.207075504783 -0.269267287171 0.500006360705 -0.236886508604 -1.3484909813e-06 -0.101752003087 -0.095348329956
29.6 500 41 83.504668 -0.207179124334 -0.268672636775 0.50000633231 -0.236886594543 -1.43628478693e-06 -0.101752038847 -0.0953811988721
29.7 500 50 78.90738 -0.207280838677 -0.268079653815 0.500006302069 -0.236886618006 -1.52669691187e-06 -0.101752049039 -0.0954139759831
29.8 500 49 87.395649 -0.207380666511 -0.267488361207 0.500006271244 -0.236886635334 -1.54041214291e-06 -0.101752058912 -0.0954465813532
29.9 500 43 85.216685 -0.207478666397 -0.266898786519 0.500006240214 -0.236886590956 -1.54084990703e-06 -0.101752046617 -0.0954789582064
30 500 42 101.935572 -0.207574860532 -0.266310977996 0.500006209738 -0.236886592121 -1.49490811008e-06 -0.101752052565 -0.0955110492362
30.1 500 44 93.020911 -0.20766931296 -0.265724945822 0.500006179146 -0.236886488832 -1.49723070574e-06 -0.101752016291 -0.0955427839781
30.2 500 53 95.536143 -0.207762098753 -0.265140726887 0.500006148034 -0.236886413905 -1.52724239141e-06 -0.101751989842 -0.0955740909155
30.3 500 44 69.168573 -0.207853251565 -0.264558330262 0.500006117665 -0.236886373228 -1.50786426817e-06 -0.101751979269 -0.0956049349548
30.4 500 39 82.886417 -0.207942831148 -0.263977773411 0.500006087326 -0.236886279945 -1.48670644383e-06 -0.101751950061 -0.0956352361542
30.5 500 65 105.733003 -0.208030903625 -0.263399067519 0.500006057438 -0.236886194833 -1.46087060385e-06 -0.10175192001 -0.0956649573586
30.6 500 43 73.013082 -0.20811751085 -0.262822205311 0.500006027986 -0.236886049548 -1.44411975776e-06 -0.101751870884 -0.0956940595008
30.7 500 44 95.977592 -0.20820271648 -0.262247191825 0.500005998613 -0.236885903771 -1.42447666401e-06 -0.101751815541 -0.0957224985697
30.8 500 39 74.529461 -0.208286589898 -0.261674030583 0.500005969796 -0.236885738263 -1.38695086922e-06 -0.101751753932 -0.0957502318855
30.9 500 45 82.10255 -0.20836918299 -0.261102717955 0.500005942494 -0.23688554026 -1.31767533943e-06 -0.101751679066 -0.0957772542469
31 500 44 87.130855 -0.208450551573 -0.26053319196 0.500005916408 -0.236885252284 -1.24633433289e-06 -0.101751569038 -0.0958035084099
31.1 500 62 101.960254 -0.208530749279 -0.259965468005 0.50000589244 -0.236885068407 -1.15237832479e-06 -0.101751499973 -0.0958290217267
31.2 500 44 73.310944 -0.208609818484 -0.259399507434 0.500005869901 -0.236884844136 -1.08814669813e-06 -0.101751416048 -0.0958537653678
31.3 500 41 97.0843 -0.208687822618 -0.258835302801 0.500005847623 -0.236884617232 -1.06405805472e-06 -0.10175133061 -0.095877739669
31.4 500 42 96.339489 -0.208764782786 -0.258272802099 0.500005827062 -0.236884358844 -9.83353680942e-07 -0.101751234576 -0.0959009479678
31.5 500 44 85.376819 -0.208840788746 -0.257711961759 0.500005806603 -0.236884108789 -9.83386246739e-07 -0.10175113812 -0.0959233909849
31.6 500 52 97.948723 -0.208915840271 -0.257152759688 0.500005788296 -0.236883915701 -8.81416048856e-07 -0.101751068467 -0.0959451031893
31.7 500 56 83.391693 -0.208989980604 -0.256595154803 0.500005770503 -0.23688367473 -8.69672317702e-07 -0.101750978038 -0.0959660969721
31.8 500 39 83.409267 -0.209063231124 -0.256039089696 0.500005753224 -0.236883417584 -8.43063333443e-07 -0.101750881979 -0.0959863832029
31.9 500 51 92.854108 -0.209135636735 -0.255484531776 0.500005735223 -0.236883172111 -8.81017184328e-07 -0.101750788389 -0.0960060090671
32 500 61 95.439503 -0.20920721123 -0.254931433481 0.500005717574 -0.23688290752 -8.80358853435e-07 -0.101750687811 -0.0960250065665
32.1 500 47 68.58581 -0.209277967241 -0.254379734955 0.500005699893 -0.236882665276 -8.86551463068e-07 -0.101750596661 -0.0960434200637
32.2 500 41 66.865304 -0.20934791859 -0.25382940189 0.500005681513 -0.236882443865 -9.23534640491e-07 -0.101750512109 -0.0960612841272
32.3 500 40 68.449717 -0.209417083819 -0.253280376265 0.500005661916 -0.236882218762 -9.93235295677e-07 -0.101750424597 -0.0960786586475
32.4 500 55 123.962139 -0.209485456552 -0.252732619697 0.500005641921 -0.236882016654 -1.0199290408e-06 -0.101750349259 -0.0960955966414
32.5 500 52 70.58135 -0.209553029403 -0.252186088453 0.500005621605 -0.236881798107 -1.06117852873e-06 -0.101750265914 -0.0961121557524
32.6 500 45 94.614853 -0.209619799676 -0.251640736034 0.500005598537 -0.236881573442 -1.1943035015e-06 -0.101750177813 -0.0961283617339
32.7 500 43 92.11273 -0.209685763287 -0.251096492394 0.500005572289 -0.23688129332 -1.36494985768e-06 -0.10175007082 -0.0961442936077
32.8 500 46 91.444752 -0.209750911436 -0.250553335277 0.500005542691 -0.236881161678 -1.54584905921e-06 -0.101750014745 -0.0961600218912
32.9 500 48 125.234901 -0.209815212585 -0.250011207181 0.500005509297 -0.236881053931 -1.74579988724e-06 -0.101749972501 -0.0961756059899
33 500 44 88.859636 -0.209878673054 -0.249470103243 0.500005470011 -0.236880991494 -2.00316811223e-06 -0.101749949927 -0.0961911088699
33.1 500 54 107.509985 -0.209941199029 -0.248930012943 0.500005428445 -0.236880940351 -2.1653305138e-06 -0.101749932661 -0.0962065409484
33.2 500 42 93.11152 -0.210002873058 -0.248390833736 0.500005377178 -0.236880724086 -2.65015433237e-06 -0.101749841189 -0.0962219955379
33.3 500 42 91.980702 -0.210063597577 -0.247852575525 0.500005321894 -0.236880712114 -2.87535959503e-06 -0.101749837335 -0.0962375604951
33.4 500 40 92.682246 -0.210123339283 -0.247315193072 0.500005261385 -0.236880768141 -3.15110386274e-06 -0.101749859327 -0.096253235708
33.5 500 45 79.081394 -0.210182080449 -0.246778713248 0.500005193686 -0.236880947275 -3.49928238088e-06 -0.101749930593 -0.0962691007921
33.6 500 53 82.50836 -0.210239805945 -0.246243099812 0.500005119068 -0.236881041715 -3.85626612811e-06 -0.10174996769 -0.0962851910211
33.7 500 43 75.881647 -0.210296456388 -0.245708343262 0.500005039588 -0.236881162317 -4.10812456286e-06 -0.101750016076 -0.0963015441361
33.8 500 43 78.681425 -0.210352019162 -0.245174437505 0.50000495425 -0.236881305348 -4.39435089122e-06 -0.10175007595 -0.0963181688873
33.9 500 42 84.182603 -0.210406396317 -0.244641393168 0.500004864772 -0.23688149868 -4.60050953598e-06 -0.101750155882 -0.0963351452629
34 500 44 103.823582 -0.210459590743 -0.244109190181 0.50000476708 -0.236881663931 -4.9994841258e-06 -0.101750215227 -0.0963524816952
34.1 500 43 78.963615 -0.210511593192 -0.243577861166 0.500004661685 -0.236881929375 -5.37692630003e-06 -0.101750322466 -0.0963702034771
34.2 500 58 121.449384 -0.210562373961 -0.243047394526 0.50000454927 -0.236882092765 -5.74752728546e-06 -0.101750384723 -0.0963883075743
34.3 500 45 68.938903 -0.210611889117 -0.242517818431 0.500004432267 -0.236882269292 -5.98791414048e-06 -0.101750456183 -0.0964068416035
34.4 500 39 78.99475 -0.210660094386 -0.241989142914 0.500004308988 -0.236882583948 -6.2899370085e-06 -0.10175058329 -0.096425803986
34.5 500 48 72.405167 -0.210706973745 -0.241461395413 0.500004180382 -0.236882858542 -6.55570343382e-06 -0.10175069407 -0.0964451899985
34.6 500 42 100.969645 -0.210752502419 -0.240934599104 0.500004046223 -0.23688312864 -6.82099423495e-06 -0.101750802262 -0.0964649979664
34.7 500 42 98.125405 -0.210796654813 -0.240408785555 0.500003906311 -0.236883413668 -7.0907865063e-06 -0.101750914606 -0.0964852300615
34.8 500 41 99.429154 -0.210839413778 -0.239883984966 0.50000376181 -0.236883724641 -7.32163424071e-06 -0.101751041963 -0.0965058688074
34.9 500 41 91.352546 -0.21088077841 -0.239360226994 0.500003612394 -0.236884004559 -7.55806778334e-06 -0.101751153959 -0.0965268999049
35 500 48 74.727511 -0.210920728079 -0.238837545898 0.500003458735 -0.236884293492 -7.76642951367e-06 -0.101751270955 -0.0965483027836
35.1 500 45 80.029006 -0.210959266547 -0.238315968392 0.500003300897 -0.23688458221 -7.97397713017e-06 -0.101751384552 -0.0965700560181
35.2 500 44 80.601037 -0.210996362893 -0.237795543485 0.500003138733 -0.236884877287 -8.16937760158e-06 -0.101751504245 -0.0965921064835
35.3 500 54 83.266301 -0.211032062565 -0.237276311087 0.500002973183 -0.236885166916 -8.33670888147e-06 -0.101751624548 -0.0966144560115
35.4 500 43 79.952384 -0.211066341737 -0.23675829791 0.500002802112 -0.236885425388 -8.60993765184e-06 -0.101751722297 -0.0966370229371
35.5 500 56 77.207915 -0.211099204583 -0.236241548752 0.50000262818 -0.236885669531 -8.7463900806e-06 -0.101751823936 -0.0966598224693
35.6 500 44 90.958924 -0.211130686948 -0.235726089925 0.500002449283 -0.236885885715 -8.98267830835e-06 -0.101751909676 -0.0966827702303
35.7 500 47 86.07848 -0.211160794551 -0.235211962086 0.50000226783 -0.236886142694 -9.10585756298e-06 -0.101752014826 -0.0967058422126
35.8 500 57 124.970923 -0.211189549932 -0.234699199679 0.500002084979 -0.236886382942 -9.18210390759e-06 -0.101752113639 -0.0967289854619
35.9 500 57 96.777244 -0.21121697167 -0.234187835274 0.500001900575 -0.23688659847 -9.2449285561e-06 -0.101752202411 -0.0967521519871
36 500 40 94.581852 -0.211243083453 -0.23367788465 0.500001715553 -0.236886784208 -9.26957264501e-06 -0.101752278482 -0.0967752935931
36.1 500 45 103.29269 -0.211267909029 -0.233169432088 0.500001529039 -0.236887040816 -9.30412938323e-06 -0.101752381645 -0.096798366751
36.2 500 44 97.305543 -0.211291501057 -0.232662437039 0.500001341355 -0.236887067021 -9.36669289642e-06 -0.101752394206 -0.0968213077735
36.3 500 43 95.552294 -0.211313883411 -0.232156920745 0.500001153411 -0.236887226077 -9.37823919721e-06 -0.1017524586 -0.0968440916934
36.4 500 49 97.070139 -0.211335106575 -0.231652952004 0.500000965094 -0.23688746495 -9.38444422608e-06 -0.101752551322 -0.096866679002
36.5 500 39 71.024951 -0.211355199108 -0.23115051243 0.500000778461 -0.23688757415 -9.31274038807e-06 -0.101752599236 -0.0968889930222
36.6 500 43 132.0067 -0.211374196019 -0.230649624855 0.50000059252 -0.236887712152 -9.2503828911e-06 -0.101752655101 -0.0969110159469
36.7 500 44 81.791926 -0.211392138669 -0.230150275887 0.500000408355 -0.236887809478 -9.17941191229e-06 -0.101752694934 -0.0969326967307
36.8 500 49 95.281013 -0.211409080795 -0.229652534007 0.500000223893 -0.236888017823 -9.14103400357e-06 -0.101752771849 -0.0969540130969
36.9 500 45 109.731304 -0.211425079702 -0.229156317095 0.500000040639 -0.236888020584 -9.07307325917e-06 -0.101752772028 -0.096974905037
37 500 45 100.421443 -0.211440135606 -0.228661685974 0.499999861047 -0.236888090682 -8.87427889637e-06 -0.101752815484 -0.0969953678492
37.1 500 45 95.342098 -0.211454335453 -0.228168624632 0.499999683026 -0.236888129162 -8.80619172577e-06 -0.101752828611 -0.0970153775176
37.2 500 44 78.381786 -0.211467692744 -0.22767711827 0.499999508173 -0.236888090509 -8.64106683416e-06 -0.101752813896 -0.0970348803617
37.3 500 47 74.595267 -0.211480262407 -0.227187133124 0.499999334964 -0.236888017051 -8.55940042187e-06 -0.101752781984 -0.0970538884385
37.4 500 43 100.89048 -0.21149208672 -0.226698652232 0.499999164397 -0.236888000229 -8.42711391381e-06 -0.10175277327 -0.0970723647983
37.5 500 43 93.4188 -0.211503193837 -0.226211691769 0.499998997913 -0.236888022804 -8.20302374103e-06 -0.101752785438 -0.0970903262294
37.6 500 44 94.753915 -0.211513636354 -0.225726229631 0.499998834333 -0.23688795767 -8.05641793485e-06 -0.101752758881 -0.0971077411477
