# SIAM excitation B=c_0up^dag|gs> (normalized), method=star
# L=200 U=0 V=0.1 dt=0.1 tmax=100 cutoff=1e-10 max_bond_dim=1024
# E_gs=-62.7232678489 gs_bond_dim=27 gs_wall_s=85.774076
# nrm=0.707106781232  G00(t) = -i nrm^2 exp(i E_gs t) A(t)
# t  n_active  bond_dim  wall_s  n0up  n0dw  ReA  ImA
0 200 27 0.00982500000001 1 0.499999999878 1 0
0.1 200 19 1.43766 0.99996165009 0.499999999782 0.999838683436 -0.0156811064983
0.2 200 19 1.395766 0.999846699689 0.499999999761 0.99935502048 -0.0313515786302
0.3 200 19 1.388251 0.99965545403 0.499999999763 0.998549846959 -0.0470008195391
0.4 200 19 1.384736 0.999388421738 0.499999999765 0.997424554258 -0.062618309462
0.5 200 19 1.380319 0.99904631235 0.499999999766 0.995981080698 -0.0781936435665
0.6 200 19 1.384247 0.998630032659 0.499999999765 0.9942219005 -0.0937165690084
0.7 200 19 1.375684 0.99814068216 0.499999999826 0.992150010263 -0.109177020951
0.8 200 19 1.379625 0.997579548698 0.499999999837 0.989768913274 -0.124565157651
0.9 200 19 1.37573 0.996948100696 0.499999999847 0.987082600125 -0.139871393652
1 200 19 1.373656 0.996247981487 0.499999999859 0.984095527855 -0.155086431646
1.1 200 19 1.376411 0.995481000569 0.499999999871 0.980812596071 -0.170201292238
1.2 200 19 1.372406 0.99464912592 0.499999999885 0.977239121344 -0.185207341752
1.3 200 19 1.378107 0.993754475058 0.499999999901 0.973380809313 -0.200096317747
1.4 200 19 1.382562 0.992799303956 0.499999999921 0.969243724992 -0.214860352189
1.5 200 19 1.375047 0.99178599699 0.499999999944 0.964834261674 -0.229491991871
1.6 200 19 1.386602 0.990717055908 0.499999999973 0.960159108476 -0.243984216506
1.7 200 19 1.360484 0.989595088342 0.500000000006 0.955225216603 -0.258330453903
1.8 200 19 1.373635 0.988422795415 0.500000000046 0.95003976473 -0.272524591511
1.9 200 19 1.350147 0.987202959981 0.500000000093 0.944610124196 -0.286560987373
2 200 19 1.348867 0.985938433797 0.500000000148 0.938943823568 -0.300434476943
2.1 200 19 1.353712 0.984632125675 0.500000000211 0.933048512823 -0.314140375525
2.2 200 19 1.359091 0.983286988117 0.500000000282 0.926931927875 -0.327674479748
2.3 200 19 1.368502 0.981906004787 0.500000000362 0.920601855486 -0.341033065844
2.4 200 19 1.377539 0.98049217829 0.50000000045 0.914066098898 -0.35421288495
2.5 200 19 1.347679 0.979048515404 0.500000000547 0.907332443803 -0.367211155181
2.6 200 19 1.318911 0.977578017063 0.500000000653 0.900408625664 -0.380025552411
2.7 200 19 1.309953 0.976083663105 0.500000000766 0.8933022983 -0.392654197031
2.8 200 19 1.307463 0.974568409855 0.500000000886 0.886021005669 -0.405095642034
2.9 200 19 1.298735 0.97303515756 0.500000001013 0.878572149085 -0.41734884956
3 200 19 1.296079 0.971486757619 0.500000001146 0.870962964361 -0.429413177299
3.1 200 19 1.300836 0.969925997767 0.500000001283 0.863200496914 -0.441288356698
3.2 200 19 1.308698 0.968355587558 0.500000001423 0.855291578282 -0.452974469005
3.3 200 19 1.308474 0.966778154375 0.500000001565 0.847242806337 -0.464471922988
3.4 200 19 1.312344 0.965196230012 0.500000001708 0.839060526994 -0.475781428051
3.5 200 19 1.30805 0.963612244928 0.50000000185 0.830750819482 -0.486903969364
3.6 200 19 1.304345 0.962028518817 0.500000001989 0.822319482113 -0.497840779671
3.7 200 19 1.305227 0.960447254744 0.500000002124 0.813772021561 -0.508593313112
3.8 200 19 1.30246 0.958870534158 0.500000002254 0.805113645601 -0.519163214826
3.9 200 19 1.29568 0.957300308096 0.500000002377 0.796349256127 -0.529552294824
4 200 19 1.300781 0.95573839834 0.500000002492 0.787483447104 -0.539762500184
4.1 200 19 1.300812 0.954186486868 0.500000002597 0.778520505786 -0.549795883581
4.2 200 19 1.299576 0.952646116454 0.500000002691 0.769464409106 -0.559654580532
4.3 200 19 1.293765 0.951118690322 0.500000002775 0.7603188264 -0.569340782398
4.4 200 19 1.315392 0.949605468709 0.500000002847 0.751087132071 -0.578856707672
4.5 200 19 1.301282 0.94810756994 0.500000002907 0.74177240866 -0.588204578487
4.6 200 19 1.313519 0.946625968503 0.500000002955 0.732377458643 -0.597386597629
4.7 200 19 1.307918 0.945161496535 0.500000002992 0.722904817717 -0.606404923178
4.8 200 19 1.298817 0.943714852956 0.500000003018 0.713356762569 -0.615261657214
4.9 200 19 1.301646 0.942286596485 0.500000003034 0.703735330203 -0.623958816997
5 200 19 1.312204 0.940877151993 0.500000003041 0.694042334092 -0.632498319467
5.1 200 19 1.327734 0.939486816723 0.500000003041 0.684279379077 -0.640881969238
5.2 200 19 1.301652 0.938115759476 0.500000003034 0.674447893369 -0.649111441374
5.3 200 19 1.300346 0.936764037949 0.500000003023 0.66454911246 -0.657188275132
5.4 200 19 1.306928 0.935431586436 0.500000003009 0.654584137594 -0.665113860071
5.5 200 19 1.302486 0.934118236123 0.500000002994 0.644553926403 -0.672889426648
5.6 200 19 1.311514 0.932823717365 0.500000002979 0.634459335963 -0.68051604483
5.7 200 19 1.297838 0.931547667156 0.500000002967 0.624301123985 -0.687994615771
5.8 200 19 1.300246 0.930289636227 0.500000002959 0.614079985785 -0.695325874252
5.9 200 19 1.31182 0.929049096458 0.500000002956 0.60379656019 -0.7025103872
6 200 19 1.303756 0.927825447855 0.50000000296 0.593451452108 -0.709548552337
6.1 200 19 1.307798 0.926618028779 0.500000002971 0.583045255899 -0.716440605298
6.2 200 19 1.311379 0.925426123707 0.500000002991 0.572578572422 -0.72318662455
