# SIAM excitation B=c_0up^dag|gs> (normalized), method=fbr
# L=100 U=0.4 V=0.1 dt=0.1 tmax=50 cutoff=1e-10 max_bond_dim=1024
# E_gs=-31.0478069134 gs_n_active=22 gs_bond_dim=28 gs_wall_s=169.665158
# nrm=0.70710680105
# t  n_active  bond_dim  wall_s  n0up  n0dw  ReA  ImA
0 22 28 0.00806800000001 1 0.916279264307 0 0
0.1 20 15 0.142422 0.999957061251 0.916229460016 0 0
0.2 19 15 0.167965 0.999828312033 0.916080128665 0 0
0.3 18 15 0.127721 0.999613951013 0.915831472218 0 0
0.4 17 15 0.138313 0.999314309909 0.915483830496 0 0
0.5 17 15 0.133973 0.998929852046 0.91503767638 0 0
0.6 17 15 0.131928 0.998461170847 0.9144936144 0 0
0.7 17 15 0.129829 0.997908988251 0.913852378568 0 0
0.8 17 15 0.133399 0.997274152591 0.913114828677 0 0
0.9 16 15 0.151507 0.996557636042 0.91228194686 0 0
1 16 15 0.130051 0.995760531467 0.911354833488 0 0
1.1 16 15 0.131099 0.994884049887 0.910334702875 0 0
1.2 16 15 0.149167 0.99392951505 0.909222878128 0 0
1.3 17 15 0.147888 0.992898361944 0.908020786356 0 0
1.4 18 15 0.151469 0.991792131214 0.906729951885 0 0
1.5 18 15 0.155211 0.99061246485 0.905351991205 0 0
1.6 19 15 0.135709 0.98936110125 0.903888606799 0 0
1.7 19 15 0.153023 0.988039870012 0.90234158013 0 0
1.8 18 15 0.154023 0.98665068675 0.90071276602 0 0
1.9 19 16 0.135736 0.985195547469 0.899004085082 0 0
2 19 16 0.121617 0.983676522065 0.897217517499 0 0
2.1 19 16 0.161182 0.982095749038 0.895355096117 0 0
2.2 19 16 0.144935 0.980455428415 0.893418899615 0 0
2.3 19 16 0.126307 0.978757815342 0.891411045795 0 0
2.4 19 16 0.144334 0.977005214318 0.889333685063 0 0
2.5 19 16 0.143981 0.975199971727 0.88718899406 0 0
2.6 19 16 0.143947 0.973344468559 0.884979168761 0 0
2.7 19 16 0.12584 0.971441114215 0.882706418951 0 0
2.8 19 16 0.142821 0.969492339773 0.880372962179 0 0
2.9 19 16 0.122551 0.967500589975 0.877981017376 0 0
3 19 17 0.144866 0.965468317078 0.875532800347 0 0
3.1 18 16 0.145112 0.963397973632 0.87303051763 0 0
3.2 16 17 0.141062 0.961292005814 0.870476362483 0 0
3.3 17 16 0.134935 0.959152847055 0.867872510348 0 0
3.4 18 17 0.156097 0.956982910458 0.865221113886 0 0
3.5 18 16 0.141465 0.954784583654 0.862524300088 0 0
3.6 17 17 0.141661 0.952560221564 0.859784165646 0 0
3.7 18 17 0.136019 0.950312140452 0.857002774303 0 0
3.8 17 17 0.152402 0.948042612752 0.854182153744 0 0
3.9 17 17 0.155175 0.94575386159 0.851324293364 0 0
4 17 17 0.152637 0.943448054725 0.848431141689 0 0
4.1 18 17 0.155992 0.941127300378 0.845504604199 0 0
4.2 18 16 0.157141 0.938793642417 0.842546542042 0 0
4.3 18 17 0.142652 0.936449056254 0.839558770593 0 0
4.4 18 17 0.140357 0.934095445398 0.836543058751 0 0
4.5 18 16 0.144983 0.931734637601 0.833501127868 0 0
4.6 19 16 0.159566 0.929368380918 0.830434650617 0 0
4.7 19 16 0.145009 0.926998342778 0.827345251094 0 0
4.8 19 16 0.130126 0.924626107027 0.8242345051 0 0
4.9 19 16 0.146998 0.922253171181 0.821103939414 0 0
5 19 16 0.148268 0.919880946321 0.817955033089 0 0
5.1 20 16 0.12882 0.917510755111 0.814789216663 0 0
5.2 19 16 0.171576 0.915143831932 0.811607874301 0 0
5.3 19 17 0.129797 0.912781322837 0.808412343442 0 0
5.4 20 17 0.149778 0.910424285413 0.805203915629 0 0
5.5 20 17 0.172773 0.908073689392 0.801983838674 0 0
5.6 20 17 0.153031 0.905730417679 0.798753316365 0 0
5.7 20 17 0.172714 0.90339526798 0.795513510407 0 0
5.8 20 18 0.153058 0.901068954911 0.792265541577 0 0
5.9 20 17 0.155427 0.898752110972 0.78901049098 0 0
6 20 17 0.155203 0.89644528972 0.78574940159 0 0
6.1 20 18 0.178564 0.894148968024 0.782483279395 0 0
6.2 20 18 0.157951 0.891863549513 0.779213095177 0 0
6.3 20 19 0.143881 0.889589367199 0.775939787306 0 0
6.4 20 18 0.181954 0.887326687892 0.772664261017 0 0
6.5 20 19 0.14067 0.885075715248 0.769387388417 0 0
6.6 20 19 0.161524 0.882836593009 0.766110012829 0 0
6.7 20 18 0.177703 0.880609409567 0.762832949076 0 0
6.8 20 18 0.160732 0.878394202054 0.759556985451 0 0
6.9 20 18 0.14285 0.876190960455 0.756282884025 0 0
7 20 18 0.163164 0.87399963169 0.753011383071 0 0
7.1 20 18 0.162045 0.871820124314 0.749743197858 0 0
7.2 20 19 0.184942 0.869652311695 0.746479021622 0 0
7.3 20 19 0.180729 0.867496037652 0.743219526582 0 0
7.4 20 19 0.16345 0.865351119318 0.739965366207 0 0
7.5 20 19 0.162808 0.863217352185 0.736717174281 0 0
7.6 20 19 0.14608 0.861094513698 0.733475568504 0 0
7.7 20 19 0.143653 0.858982367999 0.730241149787 0 0
7.8 20 19 0.166008 0.856880668674 0.727014503478 0 0
7.9 20 19 0.163467 0.854789163117 0.72379620063 0 0
8 20 20 0.164575 0.852707595717 0.720586798362 0 0
8.1 20 20 0.146847 0.850635711614 0.717386840328 0 0
8.2 20 21 0.167556 0.848573259858 0.714196858571 0 0
8.3 20 21 0.168664 0.84651999539 0.711017371885 0 0
8.4 20 20 0.187712 0.844475682372 0.707848889557 0 0
8.5 20 20 0.169038 0.842440097779 0.704691910442 0 0
8.6 20 20 0.168706 0.840413032125 0.70154692331 0 0
8.7 20 20 0.16982 0.838394292001 0.698414408531 0 0
8.8 20 20 0.186665 0.836383701905 0.695294837216 0 0
8.9 20 20 0.151996 0.834381106836 0.69218867214 0 0
9 20 20 0.171526 0.832386371936 0.689096368696 0 0
9.1 20 20 0.171578 0.830399385222 0.68601837482 0 0
9.2 20 21 0.171541 0.828420057014 0.682955131498 0 0
9.3 20 20 0.192041 0.826448320929 0.679907072563 0 0
9.4 20 21 0.173877 0.824484134872 0.676874625621 0 0
9.5 20 21 0.19177 0.82252748036 0.673858212564 0 0
9.6 20 21 0.194691 0.820578363793 0.670858248285 0 0
9.7 20 21 0.159037 0.818636814911 0.667875142207 0 0
9.8 20 22 0.194865 0.816702887095 0.664909298521 0 0
9.9 21 22 0.176183 0.81477665631 0.661961115363 0 0
10 20 22 0.163953 0.812858220019 0.659030985646 0 0
10.1 20 22 0.17921 0.810947698696 0.656119296873 0 0
10.2 21 22 0.180833 0.809045232316 0.653226430987 0 0
10.3 20 22 0.182523 0.807150980416 0.650352764823 0 0
10.4 20 22 0.18213 0.805265119867 0.647498670141 0 0
10.5 20 22 0.18058 0.803387845414 0.644664513082 0 0
10.6 20 23 0.185016 0.801519367212 0.641850653904 0 0
10.7 21 23 0.187879 0.799659909923 0.639057447992 0 0
10.8 20 23 0.193886 0.79780971037 0.6362852444 0 0
10.9 20 23 0.18772 0.795969016774 0.63353438624 0 0
