# IRLM quench (site 0 full, site 1 empty, bath Fermi sea), method=star
# L=200 U=0.2 V=0.1 dt=0.1 tmax=100 cutoff=1e-10 max_bond_dim=1024
# t  n_active  bond_dim  wall_s  n0  n1
50.2 200 132 10.847447 0.475545792893 0.504643097912
50.3 200 133 10.919738 0.47557873175 0.504627543104
50.4 200 133 10.977233 0.475612339383 0.504613244436
50.5 200 134 11.103428 0.475646641856 0.504600096687
50.6 200 134 11.168146 0.475681665932 0.504587960158
50.7 200 135 11.184696 0.47571744107 0.504576664368
50.8 200 135 11.314381 0.47575399486 0.504566014039
50.9 200 135 11.281815 0.475791354842 0.504555795031
51 200 135 11.305528 0.47582955072 0.50454578178
51.1 200 135 11.339212 0.475868610568 0.504535743685
51.2 200 135 11.326532 0.475908562073 0.504525453358
51.3 200 135 11.432276 0.475949430767 0.504514693747
51.4 200 135 11.441383 0.475991240493 0.504503265588
51.5 200 135 11.438718 0.476034013459 0.50449099343
51.6 200 135 11.402469 0.476077769018 0.504477731006
51.7 200 135 11.440737 0.476122524101 0.504463365771
51.8 200 135 11.464522 0.476168291222 0.504447822728
51.9 200 135 11.498775 0.476215081415 0.504431065181
52 200 135 11.576888 0.476262902972 0.50441309764
52.1 200 135 11.609479 0.476311757503 0.504393959509
52.2 200 136 11.557748 0.476361644837 0.504373727575
52.3 200 136 11.566416 0.476412561155 0.504352510629
52.4 200 136 11.65267 0.476464498578 0.5043304449
52.5 200 136 11.593061 0.476517446137 0.504307688145
52.6 200 136 11.588863 0.476571388776 0.504284414005
52.7 200 137 11.691723 0.476626309344 0.504260804451
52.8 200 137 11.736448 0.476682186684 0.504237043354
52.9 200 137 11.747238 0.476738997167 0.504213309201
53 200 137 11.779464 0.476796714718 0.504189768216
53.1 200 137 11.778739 0.47685531042 0.504166568673
53.2 200 137 11.759957 0.476914753045 0.50414383536
53.3 200 138 11.832226 0.476975011372 0.504121665474
53.4 200 138 11.858487 0.477036049414 0.504100124627
53.5 200 139 11.898214 0.477097830588 0.504079245166
53.6 200 139 11.909868 0.477160318378 0.5040590258
53.7 200 139 11.930314 0.477223473448 0.504039432378
53.8 200 139 11.989902 0.477287258639 0.504020398113
53.9 200 139 12.023179 0.477351635056 0.504001827232
54 200 141 12.13067 0.477416563188 0.503983598052
54.1 200 141 12.178344 0.477482004461 0.503965569318
54.2 200 142 12.267492 0.477547920685 0.503947585321
54.3 200 142 12.253622 0.477614273478 0.503929482142
54.4 200 142 12.311783 0.477681025621 0.503911093661
54.5 200 143 12.394918 0.477748140679 0.503892258252
54.6 200 143 12.46698 0.477815583561 0.503872825475
54.7 200 144 12.485865 0.47788332029 0.503852660906
54.8 200 144 12.502164 0.47795131822 0.503831653563
54.9 200 145 12.54097 0.478019547558 0.503809716903
55 200 145 12.708736 0.478087979503 0.503786794651
55.1 200 146 12.684021 0.478156585914 0.503762863152
55.2 200 146 12.724316 0.478225341606 0.503737931891
55.3 200 146 12.78214 0.478294223946 0.503712042865
55.4 200 146 12.841552 0.478363212164 0.5036852711
55.5 200 147 12.986387 0.478432288181 0.503657721968
55.6 200 147 13.087264 0.478501436373 0.50362952617
55.7 200 147 13.181046 0.478570643616 0.503600836893
55.8 200 147 13.263989 0.478639899755 0.503571824493
55.9 200 147 13.296295 0.478709196999 0.503542671519
56 200 147 13.341102 0.47877853033 0.503513566791
56.1 200 148 13.34662 0.478847897735 0.503484699667
56.2 200 148 13.424583 0.478917299385 0.503456254974
56.3 200 148 13.454001 0.478986738941 0.50342840554
56.4 200 148 13.544308 0.479056221518 0.503401309629
56.5 200 148 13.574941 0.479125755508 0.503375105237
56.6 200 149 13.573781 0.479195351632 0.503349907488
56.7 200 149 13.666243 0.47926502266 0.503325805437
56.8 200 149 13.776627 0.479334783185 0.503302861014
56.9 200 149 13.794835 0.479404649702 0.503281107888
57 200 149 13.863002 0.479474640287 0.503260552019
57.1 200 149 13.935836 0.479544774339 0.503241173018
57.2 200 149 13.924091 0.479615072826 0.50322292591
57.3 200 149 13.976295 0.479685556438 0.503205745305
57.4 200 150 14.004372 0.47975624759 0.50318954851
57.5 200 150 14.017802 0.47982716728 0.503174237005
57.6 200 150 14.097519 0.479898337016 0.503159704051
57.7 200 150 14.076394 0.479969778676 0.503145836438
57.8 200 150 14.138797 0.480041512806 0.5031325208
57.9 200 150 14.131041 0.480113559024 0.503119646562
58 200 150 14.1469 0.480185936005 0.503107109454
58.1 200 150 14.157851 0.480258660857 0.50309481497
58.2 200 151 14.190523 0.480331748899 0.503082680242
58.3 200 152 14.250404 0.480405212318 0.503070636419
58.4 200 152 14.27759 0.480479063464 0.503058627716
58.5 200 153 14.320971 0.480553311629 0.503046613409
58.6 200 153 14.362696 0.480627963343 0.503034566445
58.7 200 153 14.423177 0.480703023112 0.503022470946
58.8 200 153 14.437937 0.480778491971 0.503010321302
58.9 200 154 14.525564 0.480854368656 0.502998119435
59 200 155 14.597582 0.480930650953 0.5029858705
59.1 200 155 14.672213 0.48100733287 0.502973581621
59.2 200 155 14.692608 0.481084405413 0.502961256458
59.3 200 155 14.73094 0.481161858546 0.502948895603
59.4 200 156 14.785643 0.48123967965 0.502936490476
59.5 200 156 14.887704 0.481317853699 0.502924021391
59.6 200 156 14.881958 0.481396363425 0.502911457373
59.7 200 157 14.961048 0.481475189876 0.502898753533
59.8 200 159 15.016897 0.481554312186 0.502885850089
59.9 200 159 15.106229 0.481633707933 0.502872673409
60 200 159 15.073943 0.481713353296 0.502859137008
60.1 200 159 15.154845 0.481793222918 0.502845143256
60.2 200 160 15.161191 0.481873290464 0.502830586091
60.3 200 160 15.248255 0.481953528127 0.502815354602
60.4 200 160 15.259428 0.482033907805 0.502799335573
60.5 200 160 15.283573 0.482114400325 0.502782418593
60.6 200 160 15.29004 0.482194975765 0.502764500051
60.7 200 161 15.364154 0.482275604167 0.502745488081
60.8 200 161 15.410552 0.482356254881 0.502725306143
60.9 200 161 15.490061 0.482436898065 0.502703898546
61 200 162 15.590108 0.482517503494 0.502681232769
61.1 200 163 15.658898 0.482598041489 0.502657303304
61.2 200 163 15.828673 0.48267848285 0.502632134102
61.3 200 164 15.965692 0.482758799377 0.502605779985
61.4 200 164 16.064628 0.482838963536 0.502578328234
61.5 200 164 16.217499 0.482918949383 0.50254989921
61.6 200 165 16.323947 0.482998732904 0.502520643255
61.7 200 166 16.558437 0.483078292105 0.502490735051
61.8 200 167 16.706421 0.483157605038 0.502460376716
61.9 200 167 16.862271 0.483236652203 0.502429790827
62 200 168 16.960345 0.483315417197 0.502399215064
62.1 200 168 17.116026 0.483393885594 0.502368895813
62.2 200 168 17.160159 0.483472045457 0.502339083849
62.3 200 170 17.244756 0.483549890633 0.502310028631
62.4 200 170 17.386637 0.483627412139 0.502281965757
62.5 200 171 17.508182 0.483704607045 0.502255119086
62.6 200 171 17.609921 0.483781475223 0.502229691531
62.7 200 171 17.688813 0.48385801961 0.50220586053
62.8 200 171 17.734341 0.483934245201 0.502183771631
62.9 200 171 17.724774 0.484010160196 0.502163536785
63 200 171 17.752966 0.484085776982 0.502145230403
63.1 200 171 17.787346 0.48416110729 0.502128888608
63.2 200 171 17.830375 0.484236167174 0.502114505187
63.3 200 171 17.889152 0.48431097378 0.502102034943
63.4 200 171 17.906577 0.484385548359 0.502091393453
63.5 200 171 17.986002 0.4844599101 0.502082458381
63.6 200 171 18.118007 0.484534085525 0.5020750765
63.7 200 171 18.066694 0.484608099223 0.502069063948
63.8 200 171 18.147257 0.484681977139 0.502064211385
63.9 200 171 18.180041 0.484755744728 0.502060291847
64 200 171 18.135276 0.484829427527 0.502057064355
64.1 200 171 18.200533 0.484903051768 0.502054279716
64.2 200 172 18.239792 0.484976642596 0.502051687541
64.3 200 172 18.255899 0.485050224133 0.502049041628
64.4 200 172 18.276953 0.485123818629 0.502046104876
64.5 200 173 18.318297 0.485197448188 0.502042656066
64.6 200 173 18.383264 0.485271132214 0.502038492693
64.7 200 173 18.441408 0.485344888192 0.502033435261
64.8 200 173 18.451129 0.485418731389 0.502027329892
64.9 200 173 18.493276 0.485492674744 0.502020050807
65 200 173 18.497069 0.485566728069 0.502011501953
65.1 200 173 18.513123 0.48564089875 0.502001617083
65.2 200 173 18.524934 0.485715191273 0.501990359606
65.3 200 173 18.575879 0.48578960687 0.501977722287
65.4 200 174 18.656727 0.485864144383 0.501963723458
65.5 200 174 18.699353 0.485938799667 0.501948406917
65.6 200 174 18.723133 0.486013565314 0.501931838172
65.7 200 174 18.738425 0.486088432057 0.50191410143
65.8 200 175 18.856776 0.486163386499 0.50189529736
65.9 200 175 18.931599 0.486238412308 0.501875538927
66 200 175 18.950398 0.486313492647 0.501854947409
66.1 200 175 18.946604 0.486388607862 0.501833650315
66.2 200 176 18.969048 0.486463736177 0.501811778306
66.3 200 177 19.040705 0.486538854201 0.501789462699
66.4 200 177 19.094674 0.486613937146 0.501766833431
66.5 200 177 19.120256 0.48668895892 0.501744017257
66.6 200 177 19.130589 0.486763892418 0.501721136803
66.7 200 177 19.191391 0.4868387123 0.501698313632
66.8 200 177 19.21528 0.486913387999 0.501675655975
66.9 200 177 19.243071 0.486987891008 0.501653269059
67 200 179 19.270253 0.487062192799 0.501631254313
67.1 200 179 19.281357 0.487136265067 0.501609708285
67.2 200 179 19.224797 0.487210079998 0.501588723101
67.3 200 179 19.216365 0.487283610136 0.501568387488
67.4 200 179 19.227306 0.487356829088 0.501548786797
67.5 200 179 19.318875 0.487429711513 0.501530003381
67.6 200 181 19.439568 0.487502233411 0.501512116443
67.7 200 181 19.604978 0.48757437252 0.501495201875
67.8 200 181 19.667732 0.487646108056 0.501479332476
67.9 200 181 19.649561 0.487717421826 0.501464577584
68 200 181 19.709644 0.487788296484 0.501450998982
68.1 200 182 19.810764 0.487858717645 0.501438653014
68.2 200 183 19.894175 0.487928673565 0.501427587167
68.3 200 183 19.959475 0.487998154828 0.501417838571
68.4 200 184 20.065552 0.488067154778 0.501409430259
68.5 200 184 20.294312 0.488135669331 0.50140237142
68.6 200 184 20.350345 0.488203697554 0.501396655203
68.7 200 184 20.392261 0.488271241139 0.501392256616
68.8 200 184 20.434454 0.488338304608 0.501389130697
68.9 200 184 20.556854 0.488404895516 0.501387211484
69 200 184 20.574188 0.488471024015 0.50138641142
69.1 200 184 20.645463 0.488536703009 0.501386620972
69.2 200 185 20.696382 0.488601947723 0.501387709086
69.3 200 185 20.75693 0.488666775882 0.501389524438
69.4 200 185 20.803122 0.488731207216 0.501391896976
69.5 200 185 20.84864 0.488795263646 0.501394640266
69.6 200 185 20.879795 0.488858968928 0.501397554122
69.7 200 185 21.000931 0.488922347399 0.501400428316
69.8 200 185 20.960587 0.488985426214 0.501403047319
69.9 200 185 20.961453 0.489048232799 0.501405193577
70 200 185 21.008311 0.489110795255 0.501406652407
70.1 200 185 21.011789 0.48917314202 0.501407216901
70.2 200 185 21.034036 0.489235301694 0.501406692641
70.3 200 185 21.053979 0.489297302548 0.50140490259
70.4 200 185 21.061317 0.489359172256 0.501401691386
70.5 200 185 21.079774 0.489420937493 0.501396929394
70.6 200 185 21.084724 0.489482624191 0.501390515652
70.7 200 185 21.118361 0.489544256484 0.501382381354
70.8 200 185 21.145653 0.489605856837 0.501372491372
70.9 200 185 21.20607 0.489667445693 0.501360845797
71 200 186 21.261363 0.48972904144 0.501347479938
71.1 200 187 21.340008 0.489790660316 0.501332463888
71.2 200 187 21.407725 0.489852315701 0.501315901729
71.3 200 187 21.475999 0.489914018761 0.501297927788
71.4 200 187 21.512204 0.489975777788 0.501278704251
71.5 200 187 21.517866 0.490037598448 0.501258417082
71.6 200 188 21.583898 0.490099483327 0.501237271562
71.7 200 188 21.556777 0.490161432571 0.501215486944
71.8 200 188 21.617124 0.490223443588 0.501193291305
71.9 200 189 21.619541 0.490285511139 0.501170915948
72 200 189 21.755478 0.490347627498 0.501148589791
72.1 200 189 21.735046 0.490409782764 0.501126534839
72.2 200 189 21.733735 0.490471964324 0.501104957976
72.3 200 190 21.86182 0.490534157993 0.501084049324
72.4 200 191 21.9951 0.490596347676 0.501063977175
72.5 200 191 22.104646 0.490658515647 0.50104488431
72.6 200 192 22.149464 0.490720643276 0.501026884996
72.7 200 192 22.106452 0.490782709866 0.501010065515
72.8 200 193 22.259613 0.490844693915 0.500994481272
72.9 200 193 22.383041 0.490906573624 0.500980156533
73 200 193 22.407422 0.490968325895 0.500967087152
73.1 200 193 22.41767 0.491029927695 0.50095524117
73.2 200 193 22.419208 0.491091355698 0.500944561971
73.3 200 194 22.514054 0.491152586609 0.500934971671
73.4 200 194 22.527292 0.491213596657 0.500926373686
73.5 200 194 22.630235 0.491274362576 0.500918658269
73.6 200 194 22.667722 0.491334861563 0.50091170653
73.7 200 194 22.667837 0.491395071305 0.50090539462
73.8 200 195 22.711775 0.491454970073 0.500899598172
73.9 200 195 22.853755 0.491514537087 0.500894196677
74 200 195 22.858137 0.491573752613 0.500889076955
74.1 200 195 22.972226 0.491632597764 0.500884136658
74.2 200 195 23.005875 0.491691054817 0.500879286817
74.3 200 196 23.048208 0.491749107399 0.500874454545
74.4 200 196 23.103215 0.491806740559 0.500869582405
74.5 200 196 23.18219 0.491863941087 0.500864630594
74.6 200 196 23.205778 0.49192069696 0.500859577076
74.7 200 196 23.23502 0.49197699792 0.500854416274
74.8 200 196 23.251793 0.492032835587 0.500849157356
74.9 200 196 23.279035 0.492088203105 0.500843822613
75 200 197 23.314775 0.492143095557 0.500838444601
75.1 200 197 23.351265 0.492197509865 0.500833061864
75.2 200 198 23.408116 0.492251444598 0.500827720303
75.3 200 198 23.521053 0.492304900817 0.50082246522
75.4 200 199 23.611029 0.49235788175 0.50081733972
75.5 200 199 23.646402 0.492410392242 0.50081238092
75.6 200 199 23.67044 0.49246243799 0.500807619724
75.7 200 199 23.685685 0.492514027568 0.500803075527
75.8 200 199 23.703578 0.492565171104 0.500798755749
75.9 200 200 23.751527 0.492615880267 0.500794654545
76 200 200 23.861139 0.492666168615 0.500790752062
76.1 200 200 24.039285 0.492716050551 0.50078701616
76.2 200 200 24.045502 0.492765542445 0.500783399487
76.3 200 200 24.040372 0.492814661676 0.500779843397
76.4 200 201 24.170633 0.492863426778 0.500776279306
76.5 200 201 24.277464 0.492911856895 0.500772631126
76.6 200 202 24.381903 0.492959972081 0.50076881776
76.7 200 202 24.432002 0.493007792427 0.500764757064
76.8 200 202 24.476337 0.493055339185 0.500760367288
76.9 200 202 24.520195 0.49310263338 0.500755572457
77 200 202 24.555097 0.493149695939 0.500750304523
77.1 200 203 24.62985 0.493196547854 0.500744505772
77.2 200 204 24.738842 0.493243208668 0.500738133748
77.3 200 204 24.830392 0.493289697727 0.500731162858
77.4 200 204 24.82092 0.493336033743 0.500723584159
77.5 200 204 24.811397 0.493382234028 0.500715406019
77.6 200 204 24.901556 0.493428315268 0.500706657893
77.7 200 205 24.95426 0.4934742927 0.500697387556
77.8 200 205 25.009254 0.493520180072 0.500687660861
77.9 200 205 25.005242 0.493565989648 0.500677560171
78 200 205 25.112609 0.493611732253 0.500667182055
78.1 200 205 25.131951 0.493657417009 0.500656634521
78.2 200 205 25.181872 0.493703051473 0.500646033761
78.3 200 206 25.214592 0.493748641536 0.500635500714
78.4 200 206 25.331687 0.493794191362 0.500625157284
78.5 200 206 25.320486 0.493839703403 0.500615122477
78.6 200 206 25.329456 0.493885178497 0.500605508534
78.7 200 206 25.388401 0.493930615915 0.500596418022
78.8 200 206 25.453397 0.493976013332 0.50058793837
78.9 200 206 25.48091 0.494021367259 0.500580140921
79 200 206 25.496712 0.49406667246 0.50057307838
79.1 200 206 25.48982 0.494111922734 0.500566782836
79.2 200 206 25.473771 0.494157110822 0.500561265022
79.3 200 207 25.56232 0.494202228361 0.500556513798
79.4 200 207 25.607873 0.494247266205 0.500552495983
79.5 200 207 25.616283 0.494292214344 0.500549157856
79.6 200 208 25.733637 0.494337061704 0.500546427246
79.7 200 209 25.935531 0.494381797189 0.500544215599
79.8 200 209 26.095676 0.494426408721 0.500542420885
79.9 200 209 26.109753 0.494470884294 0.500540930838
80 200 209 26.132822 0.494515211063 0.500539626755
80.1 200 209 26.134686 0.494559376164 0.500538387145
80.2 200 210 26.269153 0.494603366501 0.500537091579
80.3 200 210 26.461758 0.494647169385 0.500535624164
80.4 200 210 26.605284 0.49469077202 0.500533877453
80.5 200 210 26.673374 0.494734161212 0.500531754984
80.6 200 211 26.769088 0.494777324833 0.500529176139
80.7 200 212 26.954642 0.494820250221 0.500526075912
80.8 200 212 27.150813 0.49486292566 0.500522407183
80.9 200 213 27.28961 0.494905339933 0.500518141875
81 200 213 27.405757 0.494947482579 0.500513271251
81.1 200 214 27.57562 0.494989343826 0.500507805784
81.2 200 215 27.744875 0.495030914727 0.500501774211
81.3 200 215 27.865561 0.495072187189 0.500495221911
81.4 200 215 27.909848 0.495113154094 0.500488208651
81.5 200 215 28.019481 0.495153809329 0.500480806526
81.6 200 215 28.006454 0.495194147692 0.500473096618
81.7 200 216 28.097806 0.495234165145 0.500465165792
81.8 200 217 28.27506 0.495273858655 0.500457103901
81.9 200 217 28.355169 0.495313226208 0.500449000075
82 200 217 28.461601 0.495352266977 0.500440940025
82.1 200 217 28.637299 0.495390981076 0.500433002645
82.2 200 217 28.600719 0.495429369603 0.500425258126
82.3 200 217 28.701517 0.495467434813 0.50041776432
82.4 200 218 28.739086 0.495505179849 0.500410566172
82.5 200 218 28.851798 0.495542608794 0.50040369415
82.6 200 218 28.8902 0.495579726698 0.50039716346
82.7 200 218 28.91909 0.495616539178 0.500390975244
82.8 200 218 28.945543 0.495653052824 0.500385113444
82.9 200 218 29.028766 0.495689274729 0.50037954986
83 200 218 28.994157 0.495725212569 0.500374244172
83.1 200 218 29.058858 0.495760874662 0.500369145188
83.2 200 218 29.080038 0.495796269459 0.500364194199
83.3 200 218 29.112037 0.495831405875 0.500359327212
83.4 200 218 29.134111 0.495866293255 0.500354476775
83.5 200 218 29.155145 0.495900940801 0.500349575973
83.6 200 218 29.132975 0.495935357569 0.500344560757
83.7 200 218 29.196928 0.495969552492 0.500339372218
83.8 200 218 29.14812 0.496003534215 0.500333959091
83.9 200 218 29.198844 0.496037311055 0.500328279888
84 200 218 29.225869 0.496070890886 0.500322304244
84.1 200 219 29.23895 0.496104281221 0.500316014668
84.2 200 219 29.200294 0.496137488709 0.500309406053
84.3 200 219 29.25126 0.496170519455 0.500302486803
84.4 200 220 29.50405 0.49620337898 0.500295278531
84.5 200 220 29.680122 0.49623607214 0.500287814845
84.6 200 221 29.703023 0.496268603278 0.50028014137
84.7 200 222 29.85614 0.496300975904 0.500272313319
84.8 200 222 29.852968 0.49633319308 0.500264393275
84.9 200 222 29.933324 0.496365256995 0.500256449804
85 200 222 30.039604 0.496397169253 0.5002485549
85.1 200 222 30.063446 0.496428930771 0.500240781873
85.2 200 222 30.11793 0.496460541793 0.500233202621
85.3 200 222 30.247373 0.49649200215 0.500225885404
85.4 200 223 30.338612 0.496523311015 0.50021889372
85.5 200 224 30.48945 0.496554466997 0.500212283464
85.6 200 225 30.677755 0.496585468626 0.500206101985
85.7 200 225 30.919795 0.496616313376 0.500200385223
85.8 200 226 31.060621 0.49664699907 0.500195157733
85.9 200 226 31.161372 0.496677522641 0.500190434255
86 200 226 31.238101 0.496707880928 0.500186218469
86.1 200 226 31.351142 0.496738070187 0.500182502812
86.2 200 227 31.696826 0.496768087202 0.500179268946
86.3 200 227 31.889761 0.496797928187 0.50017649329
86.4 200 228 32.073323 0.496827588873 0.500174143522
86.5 200 229 32.233124 0.496857065317 0.500172182223
86.6 200 229 32.330997 0.496886353307 0.500170568272
86.7 200 229 32.446726 0.496915448344 0.500169259387
86.8 200 229 32.824577 0.496944346886 0.500168211518
86.9 200 229 33.033027 0.496973044603 0.500167383375
87 200 230 33.092637 0.497001538081 0.500166736617
87.1 200 230 33.207127 0.497029823816 0.500166237233
87.2 200 230 33.345136 0.497057898325 0.50016585736
87.3 200 230 33.306256 0.49708575942 0.500165574876
87.4 200 231 33.428225 0.497113404786 0.500165375052
87.5 200 232 33.772063 0.497140832401 0.500165249026
87.6 200 233 33.962832 0.497168041513 0.50016519515
87.7 200 233 34.087004 0.497195031058 0.500165217184
87.8 200 233 34.2409 0.497221800877 0.500165324147
87.9 200 233 34.269792 0.497248351425 0.500165529322
88 200 233 34.37213 0.497274683065 0.50016584889
88.1 200 234 34.37849 0.497300797753 0.500166298748
88.2 200 234 34.509764 0.497326696917 0.50016689724
88.3 200 234 34.75272 0.497352383394 0.500167658648
88.4 200 234 34.801395 0.497377859986 0.500168594813
88.5 200 234 34.88121 0.497403130258 0.500169712809
88.6 200 234 35.27474 0.497428197971 0.500171013661
88.7 200 234 35.4269 0.497453067753 0.500172491572
88.8 200 235 35.477822 0.497477744462 0.50017413256
88.9 200 235 35.537962 0.497502233311 0.500175914565
89 200 235 35.651648 0.497526539513 0.500177808166
89.1 200 235 35.577904 0.497550668633 0.500179775155
89.2 200 235 35.593864 0.497574626191 0.500181770353
89.3 200 235 35.665523 0.497598418045 0.500183742005
89.4 200 235 35.685647 0.49762204972 0.500185632799
89.5 200 236 35.78489 0.49764552646 0.500187381796
89.6 200 236 35.952843 0.497668853275 0.500188925494
89.7 200 236 35.991933 0.497692034769 0.50019019967
89.8 200 236 36.037625 0.497715075144 0.500191141393
89.9 200 236 36.039524 0.497737978139 0.500191689128
90 200 236 36.116575 0.497760746813 0.500191786232
90.1 200 236 36.150694 0.497783383719 0.500191381518
90.2 200 236 36.111997 0.497805890719 0.500190430938
90.3 200 236 36.26896 0.497828269185 0.500188898214
90.4 200 236 36.321675 0.497850519381 0.500186756975
90.5 200 236 36.203564 0.497872641015 0.500183990297
90.6 200 236 36.281116 0.497894632867 0.500180591412
90.7 200 236 36.295913 0.49791649332 0.500176563898
90.8 200 236 36.454136 0.497938219981 0.500171921477
90.9 200 236 36.550989 0.497959809789 0.50016668758
91 200 237 36.524355 0.497981258788 0.500160894846
91.1 200 237 36.698845 0.498002562636 0.500154584
91.2 200 237 36.503221 0.498023716393 0.500147802742
91.3 200 238 36.7481 0.498044714347 0.500140605205
91.4 200 239 36.980045 0.498065550477 0.500133050142
91.5 200 239 37.023532 0.498086218379 0.500125199743
91.6 200 239 37.041084 0.498106711317 0.500117118449
91.7 200 240 37.103754 0.498127022442 0.500108872052
91.8 200 240 37.251884 0.498147144814 0.500100526344
91.9 200 240 37.365046 0.49816707109 0.500092145547
92 200 240 37.368197 0.498186794795 0.50008379409
92.1 200 241 37.369172 0.49820630928 0.50007553347
92.2 200 242 37.567727 0.498225608166 0.500067422795
92.3 200 242 37.755466 0.498244685531 0.500059518739
92.4 200 243 37.947626 0.498263535374 0.500051874566
92.5 200 243 38.10843 0.498282152377 0.500044541834
92.6 200 244 38.22374 0.49830053163 0.500037570898
92.7 200 244 38.386655 0.4983186686 0.500031010667
92.8 200 244 38.33586 0.498336559483 0.500024908726
92.9 200 245 38.094591 0.498354200947 0.500019311876
93 200 245 38.533555 0.498371590311 0.500014266043
93.1 200 245 38.631236 0.498388725661 0.500009816355
93.2 200 246 38.821114 0.498405606169 0.500006007554
93.3 200 247 38.940694 0.498422231511 0.500002883126
93.4 200 247 39.018094 0.498438602351 0.500000485939
93.5 200 247 39.077553 0.4984547207 0.499998855304
93.6 200 247 39.106855 0.498470589224 0.499998028077
93.7 200 248 39.313189 0.49848621168 0.499998037396
93.8 200 248 39.283846 0.498501593223 0.49999891159
93.9 200 248 39.389914 0.498516739863 0.500000672697
94 200 248 39.44161 0.498531658704 0.500003335118
94.1 200 249 39.636913 0.498546357854 0.500006904449
94.2 200 249 39.963052 0.498560846855 0.50001137584
94.3 200 249 39.926164 0.49857513606 0.500016733113
94.4 200 250 40.00137 0.498589236729 0.500022947268
94.5 200 250 40.059579 0.49860316139 0.500029975783
94.6 200 250 39.588145 0.498616923421 0.500037762104
94.7 200 250 39.633007 0.498630536688 0.500046234769
94.8 200 250 39.718727 0.498644016004 0.500055307799
94.9 200 250 39.817303 0.498657376901 0.500064880745
95 200 250 40.695837 0.498670635289 0.500074839954
95.1 200 251 40.888479 0.498683807692 0.500085059356
95.2 200 251 41.068431 0.498696910705 0.500095401858
95.3 200 251 41.077712 0.498709961171 0.500105722154
95.4 200 252 41.249143 0.49872297561 0.500115867856
95.5 200 252 41.412084 0.498735970648 0.500125684007
95.6 200 252 41.604455 0.498748962087 0.500135014166
95.7 200 253 41.457421 0.498761965487 0.500143705277
95.8 200 253 41.631662 0.498774995499 0.500151609628
95.9 200 253 41.969531 0.498788065922 0.50015858869
96 200 253 41.983808 0.498801189251 0.500164515482
96.1 200 254 41.554112 0.498814376818 0.500169278152
96.2 200 255 41.796525 0.498827638387 0.500172782554
96.3 200 255 70.906564 0.498840982785 0.50017495453
96.4 200 255 72.708746 0.498854416836 0.500175741849
96.5 200 255 72.824315 0.498867945839 0.500175115252
96.6 200 255 73.039945 0.498881573159 0.500173069518
96.7 200 256 73.16501 0.498895300477 0.500169623592
96.8 200 256 73.315237 0.498909127184 0.500164821073
96.9 200 256 73.389174 0.49892305183 0.500158727312
97 200 256 73.43633 0.498937070662 0.500151430021
97.1 200 256 73.783323 0.498951178042 0.500143036514
97.2 200 257 74.440118 0.498965366838 0.500133671093
97.3 200 257 74.268534 0.498979628308 0.50012347205
97.4 200 259 74.584265 0.498993952095 0.500112590517
97.5 200 259 74.998929 0.4990083266 0.500101183227
97.6 200 259 76.039758 0.499022738982 0.500089413154
97.7 200 259 76.25057 0.499037175427 0.50007744234
97.8 200 259 76.187311 0.499051621299 0.500065430266
97.9 200 259 75.821647 0.499066061374 0.500053529011
98 200 259 75.850792 0.499080479792 0.500041880272
98.1 200 259 75.811878 0.499094860463 0.500030613393
98.2 200 259 76.418472 0.499109187264 0.500019842697
98.3 200 259 77.815015 0.499123443777 0.500009664917
98.4 200 259 78.792704 0.499137613735 0.500000158521
98.5 200 259 76.363818 0.499151681221 0.499991382366
98.6 200 259 76.246016 0.499165630513 0.499983375719
98.7 200 259 76.198894 0.499179446611 0.49997615825
98.8 200 260 76.489505 0.499193115342 0.499969732166
98.9 200 260 77.044061 0.499206622442 0.499964081426
99 200 260 76.887368 0.499219955087 0.49995917368
99.1 200 260 77.203581 0.499233100871 0.499954964348
99.2 200 260 76.793804 0.499246048644 0.499951397341
99.3 200 260 76.81185 0.49925878801 0.499948408523
99.4 200 261 77.048135 0.499271309495 0.499945928791
99.5 200 261 77.223141 0.499283604527 0.499943886193
99.6 200 261 77.036009 0.499295665494 0.499942209105
99.7 200 261 77.193636 0.499307485915 0.499940828191
99.8 200 261 77.18156 0.499319060192 0.499939679293
99.9 200 261 77.333171 0.499330383732 0.499938705271
100 200 261 78.113862 0.499341452871 0.499937857729
