# SIAM excitation B=c_0up^dag|gs> (normalized), method=fbr
# L=100 U=0.2 V=0.1 dt=0.1 tmax=50 cutoff=1e-10 max_bond_dim=1024
# E_gs=-30.9604679899 gs_n_active=20 gs_bond_dim=28 gs_wall_s=138.369656
# nrm=0.707106784905
# t  n_active  bond_dim  wall_s  n0up  n0dw  ReA  ImA
0 20 28 0.008556 1 0.810224418335 0 0
0.1 19 16 0.152394 0.999959674189 0.810190913993 0 0
0.2 19 15 0.1457 0.999838785917 0.810090457766 0 0
0.3 18 15 0.127668 0.999637597632 0.809923189602 0 0
0.4 18 15 0.13987 0.999356548592 0.809689343199 0 0
0.5 18 15 0.158006 0.998996250696 0.809389245353 0 0
0.6 17 15 0.136769 0.99855748647 0.809023312681 0 0
0.7 16 15 0.150638 0.998041205704 0.808592050474 0 0
0.8 16 15 0.156446 0.997448521237 0.808096050437 0 0
0.9 16 15 0.148113 0.996780704815 0.807535987433 0 0
1 16 15 0.145071 0.99603918175 0.806912617473 0 0
1.1 16 15 0.145511 0.995225524686 0.806226773558 0 0
1.2 16 15 0.145598 0.994341447614 0.805479362347 0 0
1.3 16 15 0.145881 0.993388797772 0.804671359229 0 0
1.4 17 15 0.14559 0.99236954962 0.803803805368 0 0
1.5 16 15 0.130924 0.991285795557 0.802877802677 0 0
1.6 17 15 0.146317 0.990139737897 0.801894508856 0 0
1.7 17 15 0.133068 0.988933680122 0.800855133195 0 0
1.8 17 15 0.150511 0.987670017733 0.799760931102 0 0
1.9 17 15 0.151503 0.986351228487 0.798613199245 0 0
2 17 15 0.13616 0.98497986204 0.797413270612 0 0
2.1 17 15 0.147076 0.983558531302 0.796162509375 0 0
2.2 17 15 0.148266 0.982089901345 0.794862305433 0 0
2.3 17 15 0.129763 0.980576679549 0.793514069383 0 0
2.4 17 15 0.127379 0.979021604958 0.79211922788 0 0
2.5 17 15 0.148197 0.977427438055 0.790679218417 0 0
2.6 17 15 0.132258 0.975796950374 0.789195484556 0 0
2.7 17 15 0.150388 0.974132914844 0.787669471653 0 0
2.8 17 15 0.134262 0.972438095346 0.786102621724 0 0
2.9 17 15 0.150252 0.970715237185 0.78449636957 0 0
3 17 15 0.150595 0.968967057045 0.782852138426 0 0
3.1 17 15 0.134477 0.967196234136 0.781171336318 0 0
3.2 17 15 0.135139 0.965405401403 0.779455352455 0 0
3.3 17 15 0.133496 0.963597136041 0.777705553681 0 0
3.4 17 15 0.15422 0.961773952719 0.775923281402 0 0
3.5 17 15 0.148463 0.959938294565 0.774109848649 0 0
3.6 17 15 0.130582 0.958092526819 0.772266537607 0 0
3.7 17 15 0.150141 0.956238929484 0.770394597558 0 0
3.8 17 15 0.12864 0.95437969129 0.768495241902 0 0
3.9 17 15 0.131999 0.952516904669 0.766569647988 0 0
4 18 15 0.131472 0.95065256013 0.764618954292 0 0
4.1 18 15 0.143701 0.948788542046 0.762644259597 0 0
4.2 18 15 0.135449 0.946926624373 0.760646622489 0 0
4.3 18 15 0.117891 0.945068468748 0.758627060035 0 0
4.4 18 15 0.11953 0.943215620499 0.756586547556 0 0
4.5 19 15 0.113865 0.941369507594 0.754526018795 0 0
4.6 18 15 0.136346 0.939531439127 0.752446365803 0 0
4.7 18 15 0.134943 0.937702604574 0.750348438674 0 0
4.8 18 15 0.151716 0.93588407345 0.74823304662 0 0
4.9 18 15 0.153865 0.934076796898 0.746100958748 0 0
5 19 15 0.137202 0.932281608002 0.74395290407 0 0
5.1 18 15 0.124212 0.930499223252 0.74178957329 0 0
5.2 18 15 0.152898 0.928730245115 0.73961161957 0 0
5.3 19 16 0.136915 0.926975165117 0.737419659576 0 0
5.4 19 15 0.146506 0.925234366703 0.73521427614 0 0
5.5 19 15 0.16419 0.923508129569 0.732996018073 0 0
5.6 18 16 0.164881 0.921796633182 0.730765402859 0 0
5.7 18 16 0.121041 0.920099961958 0.728522917651 0 0
5.8 18 15 0.140003 0.918418109564 0.726269021867 0 0
5.9 18 15 0.144152 0.916750984868 0.724004148319 0 0
6 18 15 0.14631 0.915098417083 0.721728705348 0 0
6.1 18 15 0.144992 0.913460161424 0.719443078355 0 0
6.2 18 16 0.140788 0.911835904565 0.71714763212 0 0
6.3 19 17 0.145898 0.910225272598 0.714842711929 0 0
6.4 20 16 0.151352 0.908627836731 0.712528646243 0 0
6.5 20 17 0.171599 0.907043118649 0.71020574826 0 0
6.6 20 17 0.17028 0.905470597384 0.707874316775 0 0
6.7 20 17 0.153759 0.903909715842 0.705534639098 0 0
6.8 20 17 0.136582 0.902359887522 0.703186992656 0 0
6.9 20 17 0.136191 0.90082050275 0.700831645907 0 0
7 19 17 0.15515 0.899290934647 0.6984688603 0 0
7.1 19 17 0.169358 0.897770545438 0.696098891557 0 0
7.2 20 17 0.150012 0.896258691924 0.693721990746 0 0
