# SIAM excitation evolution, spin_block FBR
# n0(t=0)=1  E_gs(ref)=-30.8994525853
# t  n_active  bond_dim  wall_s  n0  energy
9.5 13 10 0.060681 0.892366061847 -0.0853146746229
9.6 13 10 0.060674 0.89135993657 -0.0854651081208
9.7 13 10 0.060593 0.890355208959 -0.0856174733486
9.8 13 10 0.060851 0.8893522035 -0.0857714049648
9.9 13 10 0.060752 0.888351265138 -0.0859265255836
10 13 10 0.060673 0.887352753664 -0.0860824215875
10.1 13 10 0.060664 0.886357040002 -0.0862386932861
10.2 13 9 0.060927 0.885364501665 -0.0863949341161
10.3 13 9 0.060866 0.884375522022 -0.0865507490852
10.4 13 9 0.060813 0.883390481502 -0.0867057232451
10.5 13 9 0.060849 0.882409755175 -0.0868594567727
10.6 13 9 0.060631 0.881433710537 -0.0870115711904
10.7 13 9 0.060803 0.880462705328 -0.0871616893535
10.8 13 9 0.060655 0.879497080115 -0.0873094623521
10.9 13 9 0.06061 0.878537156403 -0.0874545579935
11 13 9 0.060754 0.877583235957 -0.0875966716845
11.1 13 9 0.060712 0.876635597619 -0.0877355200267
11.2 13 9 0.060775 0.875694494912 -0.0878708587421
11.3 13 9 0.060802 0.874760154893 -0.0880024433195
11.4 13 10 0.060754 0.873832775268 -0.0881300903583
11.5 13 9 0.060725 0.872912524169 -0.0882536374149
11.6 13 9 0.060694 0.871999528416 -0.0883729361333
11.7 13 9 0.060718 0.871093892264 -0.0884879125749
11.8 13 9 0.060847 0.870195688047 -0.0885985023433
11.9 13 9 0.060966 0.869304955327 -0.0887046747763
12 13 9 0.060938 0.868421700753 -0.0888065393098
12.1 13 9 0.060758 0.867545903725 -0.0889039131785
12.2 13 9 0.060967 0.866677510584 -0.0889969656195
12.3 13 9 0.060614 0.8658164377 -0.0890857891915
12.4 13 9 0.060738 0.86496257346 -0.0891705038707
12.5 13 9 0.060691 0.864115779088 -0.0892512564596
12.6 13 9 0.060901 0.863275890957 -0.0893282202262
12.7 13 9 0.060978 0.862442722303 -0.0894015881097
12.8 13 9 0.060832 0.861616065301 -0.0894715732129
12.9 13 9 0.060776 0.860795693066 -0.089538408248
13 13 9 0.060939 0.859981362082 -0.0896023402085
13.1 13 9 0.06081 0.859172815166 -0.0896636292674
13.2 13 9 0.060905 0.858369783166 -0.0897225457913
13.3 13 9 0.060801 0.857571987826 -0.0897793682225
13.4 13 9 0.06087 0.856779144267 -0.0898343801708
13.5 13 9 0.060958 0.855990963818 -0.0898878678441
13.6 13 9 0.06092 0.855207156353 -0.0899401175355
13.7 13 9 0.061073 0.854427432831 -0.0899914095632
13.8 13 9 0.061082 0.853651507732 -0.0900420286789
13.9 14 9 0.060831 0.852879101189 -0.0900922429049
14 13 9 0.062376 0.852109941789 -0.0901423135722
14.1 13 9 0.052798 0.851343768284 -0.0901924930096
14.2 13 9 0.052935 0.850580331455 -0.0902430170639
14.3 13 9 0.052703 0.849819396281 -0.0902941074182
14.4 13 9 0.052738 0.849060743294 -0.0903459672051
14.5 13 9 0.052762 0.848304170221 -0.0903987855543
14.6 13 9 0.06066 0.847549493354 -0.0904527302901
14.7 13 9 0.060684 0.846796548366 -0.0905079479371
14.8 13 9 0.060807 0.846045191513 -0.0905645634212
14.9 13 9 0.060608 0.845295300145 -0.0906226810599
15 13 9 0.060688 0.844546773214 -0.0906823822424
15.1 13 9 0.060722 0.843799531483 -0.0907437250905
15.2 13 9 0.060643 0.843053517749 -0.0908067469529
15.3 13 9 0.06069 0.842308696644 -0.0908714621781
15.4 13 9 0.063194 0.841565054528 -0.0909378644669
15.5 13 9 0.061132 0.840822598128 -0.0910059232769
15.6 13 9 0.060926 0.840081355099 -0.0910755913455
15.7 13 9 0.060914 0.839341372029 -0.0911467982008
15.8 13 9 0.06088 0.838602714398 -0.0912194624076
15.9 13 9 0.060806 0.837865464108 -0.0912934737594
16 13 9 0.061014 0.837129719652 -0.0913687185867
16.1 13 9 0.060762 0.836395594249 -0.0914450547015
16.2 13 9 0.060823 0.835663212898 -0.091522344497
16.3 13 9 0.060765 0.83493271297 -0.0916004308519
16.4 13 9 0.060858 0.834204241309 -0.0916791449658
16.5 13 9 0.060753 0.83347795213 -0.0917583121733
16.6 13 9 0.060776 0.832754006211 -0.0918377549255
16.7 13 9 0.060812 0.832032568427 -0.0919172903238
16.8 14 9 0.060859 0.8313138065 -0.0919967336544
16.9 14 9 0.054208 0.830597888456 -0.0920759004082
17 14 9 0.053994 0.829884981625 -0.0921546063879
17.1 14 9 0.054677 0.829175250358 -0.0922326752893
17.2 14 9 0.054328 0.828468854822 -0.0923099298434
17.3 14 9 0.062306 0.827765949344 -0.0923862007937
17.4 14 9 0.06238 0.827066680572 -0.0924613297361
17.5 14 9 0.054158 0.826371186264 -0.0925351649021
17.6 14 10 0.054066 0.825679594295 -0.0926075653659
17.7 14 9 0.045573 0.824992021777 -0.0926784066137
17.8 14 9 0.045566 0.82430857111 -0.0927475726634
17.9 14 10 0.045533 0.823629333985 -0.092814963882
18 14 9 0.045564 0.822954388072 -0.0928804916179
18.1 14 9 0.04568 0.822283794006 -0.0929440884038
18.2 14 9 0.054024 0.821617599737 -0.0930056960016
18.3 14 9 0.045506 0.820955837435 -0.0930652757696
18.4 14 10 0.045567 0.820298523513 -0.0931228029166
18.5 14 9 0.05403 0.819645658778 -0.0931782690135
18.6 14 9 0.045428 0.818997228683 -0.0932316856219
18.7 14 9 0.045556 0.818353203546 -0.0932830739432
18.8 14 9 0.054 0.817713539178 -0.0933324726767
18.9 14 9 0.054053 0.81707817688 -0.0933799335546
19 14 9 0.045662 0.816447044601 -0.0934255260205
19.1 14 9 0.060231 0.815820057776 -0.09346932868
19.2 14 9 0.045628 0.81519711989 -0.0935114310687
19.3 14 9 0.054137 0.814578123579 -0.0935519389111
19.4 14 9 0.054229 0.813962951808 -0.0935909611983
19.5 14 9 0.054175 0.813351479041 -0.0936286215403
19.6 14 9 0.054074 0.812743582633 -0.0936649423468
19.7 14 9 0.045599 0.812139114596 -0.0937002246894
19.8 14 10 0.045638 0.811537929669 -0.0937345806161
19.9 14 10 0.045841 0.810939883642 -0.0937682046779
20 14 10 0.05427 0.810344828324 -0.0938011613619
20.1 14 10 0.05424 0.809752612888 -0.0938335670619
20.2 14 10 0.054319 0.809163086984 -0.0938655799819
20.3 14 10 0.054276 0.808576102841 -0.0938973366936
20.4 14 10 0.045859 0.807991518466 -0.0939290139358
20.5 14 10 0.054381 0.807409198478 -0.0939607136918
20.6 14 10 0.05449 0.80682900191 -0.0939925276631
20.7 14 10 0.054152 0.806250798839 -0.0940245999752
20.8 14 10 0.045786 0.805674467152 -0.0940570518416
20.9 14 10 0.054673 0.805099892524 -0.0940900050431
21 14 10 0.054807 0.804526971023 -0.0941235496411
21.1 14 10 0.045899 0.803955608528 -0.0941577593688
21.2 14 10 0.054336 0.803385720831 -0.0941927313782
21.3 14 10 0.045685 0.802817235314 -0.0942285090731
21.4 14 10 0.045612 0.802250089681 -0.0942651582316
21.5 14 10 0.045719 0.801684233288 -0.0943027197223
21.6 14 10 0.045886 0.801119627755 -0.094341215133
21.7 14 10 0.054537 0.800556246355 -0.0943806970296
21.8 14 10 0.054297 0.799994076702 -0.094421132056
21.9 14 10 0.045793 0.799433117708 -0.0944625088088
22 14 10 0.054522 0.798873377736 -0.0945048286257
22.1 14 10 0.045824 0.79831487791 -0.0945480385808
22.2 14 10 0.045949 0.797757649115 -0.094592107031
22.3 14 10 0.054555 0.797201731363 -0.0946369902462
22.4 14 10 0.054402 0.796647174586 -0.0946826236745
22.5 14 10 0.045776 0.796094038345 -0.0947289378705
22.6 14 10 0.04578 0.795542389642 -0.0947758521689
22.7 14 11 0.045805 0.794992302758 -0.0948232818915
22.8 14 11 0.045785 0.794443858289 -0.0948711322928
22.9 14 11 0.045817 0.793897141898 -0.0949193169993
23 14 11 0.046328 0.793352243177 -0.0949677363573
23.1 14 11 0.053603 0.792809254977 -0.0950162752016
23.2 14 11 0.055068 0.792268272718 -0.0950648316544
23.3 14 11 0.054797 0.7917293922 -0.095113300512
23.4 14 11 0.046076 0.791192710501 -0.0951615745902
23.5 14 11 0.046225 0.790658322366 -0.0952095422496
23.6 14 11 0.054878 0.790126320281 -0.0952571076231
23.7 14 11 0.05485 0.789596795181 -0.0953041698168
23.8 14 11 0.046209 0.789069833038 -0.095350630553
23.9 14 11 0.054606 0.788545516044 -0.0953964060578
24 14 11 0.046016 0.788023920843 -0.0954413998922
24.1 14 11 0.054741 0.78750511817 -0.0954855336587
24.2 14 11 0.054637 0.78698917123 -0.0955287357389
24.3 14 11 0.045867 0.786476136098 -0.0955709404772
24.4 14 11 0.045902 0.785966060561 -0.0956120918943
24.5 14 11 0.054878 0.785458983782 -0.0956521439778
24.6 14 11 0.054542 0.784954935362 -0.0956910699764
24.7 14 11 0.045788 0.784453937403 -0.0957288218105
24.8 14 11 0.045765 0.78395600211 -0.095765375218
24.9 14 11 0.045791 0.783461132805 -0.0958007442545
25 14 11 0.054993 0.782969322166 -0.0958349266445
25.1 14 10 0.054553 0.782480555409 -0.0958679202418
25.2 14 10 0.045968 0.78199480849 -0.0958997574718
25.3 14 10 0.054239 0.781512048672 -0.0959304451549
25.4 14 10 0.045872 0.78103223489 -0.0959600261191
25.5 14 10 0.05457 0.78055532058 -0.0959885286837
25.6 14 10 0.054546 0.780081250222 -0.0960160126538
25.7 14 10 0.054456 0.779609959412 -0.0960425387666
25.8 14 10 0.054537 0.779141376899 -0.0960681755985
25.9 14 10 0.054612 0.778675426146 -0.0960929982057
26 14 10 0.054317 0.778212025779 -0.0961170842833
26.1 14 10 0.045761 0.777751090863 -0.0961405238243
26.2 14 10 0.045769 0.777292533371 -0.0961633775307
26.3 14 11 0.045729 0.776836264182 -0.0961857468679
26.4 14 10 0.045755 0.776382190538 -0.0962077061777
26.5 14 10 0.045897 0.775930220585 -0.0962293641285
26.6 14 10 0.05468 0.775480257578 -0.0962507881193
26.7 14 10 0.054571 0.775032208959 -0.096272071895
26.8 14 11 0.054534 0.774585984985 -0.0962933092523
26.9 14 10 0.054361 0.774141497728 -0.096314582237
27 14 11 0.048077 0.773698666544 -0.0963359683475
27.1 14 10 0.054664 0.773257406574 -0.0963575537301
27.2 14 11 0.046146 0.772817645445 -0.0963793994108
27.3 14 11 0.055053 0.772379312036 -0.0964015886782
27.4 14 11 0.054772 0.771942340806 -0.096424178547
27.5 14 11 0.054775 0.771506672437 -0.0964472174123
27.6 14 11 0.054723 0.771072254512 -0.0964707545106
27.7 14 11 0.04622 0.77063904261 -0.0964948101982
27.8 14 11 0.05466 0.770206997941 -0.0965194455341
27.9 14 11 0.054764 0.769776088715 -0.0965446827389
28 14 11 0.046158 0.769346292435 -0.0965705200535
28.1 14 11 0.054462 0.76891759263 -0.0965969948972
28.2 14 11 0.045985 0.768489981915 -0.0966240914754
28.3 14 11 0.046156 0.768063459658 -0.0966518138681
28.4 14 11 0.054686 0.767638031967 -0.0966801568901
28.5 14 11 0.045922 0.767213713532 -0.0967090894253
28.6 14 11 0.045934 0.766790524205 -0.0967385803381
28.7 14 11 0.054722 0.766368491065 -0.0967686071926
28.8 14 11 0.054772 0.765947647372 -0.0967991351345
28.9 14 11 0.045912 0.765528033843 -0.0968301090046
29 14 12 0.045669 0.765109694735 -0.096861477154
29.1 14 12 0.045755 0.764692679331 -0.0968931872429
29.2 14 12 0.045881 0.764277041499 -0.0969251800516
29.3 14 12 0.054422 0.76386283751 -0.0969573978265
29.4 14 12 0.045801 0.76345012738 -0.0969897647147
29.5 14 12 0.046017 0.763038972706 -0.0970222179478
29.6 14 12 0.045884 0.76262943674 -0.0970546854723
29.7 14 12 0.046082 0.762221584485 -0.0970870841984
29.8 14 12 0.045725 0.761815478307 -0.0971193719541
29.9 14 12 0.045982 0.761411181354 -0.0971514719303
30 14 12 0.045939 0.761008756007 -0.0971833109777
30.1 14 12 0.054289 0.760608262534 -0.0972148228836
30.2 14 12 0.045659 0.760209758711 -0.0972459370719
30.3 14 12 0.045715 0.759813299474 -0.0972765957692
30.4 14 12 0.045818 0.759418935975 -0.0973067397776
30.5 14 12 0.05451 0.759026715213 -0.097336319617
30.6 14 12 0.054322 0.758636679711 -0.0973652823423
30.7 14 12 0.045657 0.758248866732 -0.097393577447
30.8 14 12 0.045522 0.757863308715 -0.0974211736645
30.9 14 12 0.045683 0.757480032128 -0.0974480368365
31 14 12 0.046128 0.757099057343 -0.0974741395144
31.1 14 12 0.054631 0.756720398547 -0.0974994682373
31.2 14 12 0.045708 0.756344064261 -0.0975240006005
31.3 14 12 0.045795 0.755970056 -0.0975477295429
31.4 14 12 0.054465 0.755598369253 -0.097570662423
31.5 14 12 0.04589 0.755228993328 -0.0975927937237
31.6 14 12 0.045623 0.754861912371 -0.0976141526457
31.7 14 12 0.045744 0.754497102694 -0.0976347304585
31.8 14 12 0.045722 0.754134535135 -0.0976545627998
31.9 14 12 0.045773 0.753774175458 -0.0976736798964
32 14 12 0.045958 0.75341598432 -0.0976921177029
32.1 14 12 0.054854 0.753059917558 -0.0977099193062
32.2 14 11 0.054528 0.752705927395 -0.0977271279875
32.3 14 11 0.045792 0.752353964502 -0.097743743704
32.4 14 11 0.04564 0.752003972953 -0.0977598507404
32.5 14 11 0.045729 0.751655893681 -0.0977755088509
32.6 14 11 0.045919 0.751309665196 -0.0977907790937
32.7 14 11 0.054523 0.750965224609 -0.0978057194154
32.8 14 11 0.046115 0.750622507122 -0.0978203919981
32.9 14 11 0.0463 0.750281447441 -0.0978348526654
33 14 11 0.046686 0.749941980238 -0.0978491666216
33.1 14 11 0.053681 0.749604040699 -0.0978633953745
33.2 14 11 0.047132 0.749267564962 -0.0978775994362
33.3 14 11 0.055615 0.748932491354 -0.0978918373187
33.4 15 11 0.046432 0.748598759641 -0.0979061647619
33.5 15 11 0.064836 0.748266312564 -0.0979206353328
33.6 15 11 0.06465 0.747935095984 -0.097935302006
33.7 15 11 0.056566 0.747605058771 -0.0979502123164
33.8 15 11 0.064785 0.74727615437 -0.0979654072059
33.9 15 11 0.064502 0.74694833967 -0.0979809253089
34 15 11 0.056377 0.746621576631 -0.0979968083767
34.1 15 11 0.064431 0.746295831998 -0.0980130736731
34.2 15 11 0.056211 0.745971077675 -0.0980297606228
34.3 15 11 0.056482 0.745647290717 -0.0980468816655
34.4 15 11 0.064542 0.745324453482 -0.0980644503826
34.5 15 11 0.0564 0.745002554159 -0.0980824755193
34.6 15 11 0.064574 0.74468158589 -0.0981009584869
34.7 15 11 0.056621 0.744361546935 -0.0981198944981
34.8 15 11 0.064979 0.744042441019 -0.0981392839228
34.9 15 11 0.056944 0.743724277662 -0.0981591088293
35 15 11 0.056825 0.743407071343 -0.0981793474686
35.1 15 11 0.056308 0.743090840902 -0.0981999784555
35.2 15 11 0.056448 0.742775608796 -0.0982209801704
35.3 15 11 0.064398 0.742461403201 -0.098242312443
35.4 15 11 0.064409 0.742148255129 -0.0982639449065
35.5 15 11 0.06449 0.741836199361 -0.0982858371882
35.6 15 11 0.064521 0.741525273541 -0.0983079494571
35.7 15 11 0.06418 0.741215517987 -0.0983302263343
35.8 15 11 0.056033 0.740906974734 -0.0983526257525
35.9 15 11 0.056127 0.740599687569 -0.098375106175
36 15 11 0.0561 0.740293700894 -0.0983976099393
36.1 15 11 0.055983 0.739989060774 -0.098420092101
36.2 15 11 0.064369 0.739685813111 -0.0984424968477
36.3 15 11 0.064205 0.739384003553 -0.0984647776137
36.4 15 11 0.064221 0.739083676637 -0.0984868839558
36.5 15 11 0.064721 0.738784875197 -0.0985087695122
36.6 15 11 0.056184 0.738487641316 -0.0985303801325
36.7 15 11 0.064248 0.738192014608 -0.0985516803482
36.8 15 11 0.056193 0.73789803201 -0.0985726176071
36.9 15 11 0.055969 0.737605727633 -0.0985931581948
37 15 11 0.064298 0.737315131996 -0.0986132727726
37.1 15 11 0.056222 0.737026272105 -0.0986329196548
37.2 15 11 0.056052 0.736739170971 -0.0986520755535
37.3 15 11 0.0561 0.736453848119 -0.0986707160286
37.4 15 11 0.056183 0.736170318129 -0.0986888225256
37.5 15 11 0.055958 0.735888591668 -0.098706378415
37.6 15 11 0.056122 0.735608675104 -0.0987233751114
37.7 15 11 0.056351 0.73533056923 -0.098739807774
37.8 15 11 0.06429 0.735054270825 -0.0987556687046
37.9 15 11 0.056071 0.734779772982 -0.0987709692868
38 15 11 0.056004 0.734507063088 -0.0987857124316
38.1 15 11 0.055944 0.734236124234 -0.0987999179406
38.2 15 11 0.056441 0.73396693627 -0.098813595337
38.3 15 11 0.056055 0.733699474459 -0.0988267691128
38.4 15 11 0.055962 0.733433710508 -0.0988394611293
38.5 15 11 0.056079 0.73316961251 -0.0988517032229
38.6 15 11 0.05592 0.732907145308 -0.0988635267712
38.7 14 11 0.064218 0.73264627108 -0.0988749634166
38.8 14 11 0.045974 0.7323869498 -0.0988860514468
38.9 14 11 0.054667 0.732129138559 -0.0988968324675
39 14 11 0.045934 0.731872793148 -0.0989073519088
39.1 14 11 0.045911 0.731617867961 -0.0989176442044
39.2 14 11 0.045953 0.731364316779 -0.0989277579013
39.3 14 11 0.05448 0.731112092668 -0.0989377406034
39.4 14 11 0.045855 0.730861148351 -0.098947631204
39.5 14 11 0.045885 0.730611437444 -0.0989574758445
39.6 14 11 0.046034 0.730362914438 -0.0989673252131
39.7 14 11 0.054563 0.730115534249 -0.0989772079599
39.8 14 11 0.054812 0.729869253783 -0.098987171872
39.9 14 11 0.046079 0.729624031911 -0.0989972569534
40 14 11 0.04619 0.729379829887 -0.0990074999669
40.1 14 11 0.055156 0.729136611407 -0.0990179352872
40.2 14 11 0.054603 0.728894343216 -0.0990285957514
40.3 14 11 0.055045 0.728652994694 -0.0990395018409
40.4 14 11 0.046389 0.72841253877 -0.0990506886298
40.5 14 11 0.054888 0.728172952542 -0.0990621725302
40.6 14 11 0.055065 0.727934216236 -0.0990739697912
40.7 15 11 0.046244 0.727696313942 -0.0990861006021
40.8 15 11 0.0567 0.727459234497 -0.0990985692572
40.9 15 11 0.047675 0.727222969915 -0.0991113860004
41 15 11 0.047627 0.726987516719 -0.0991245451404
41.1 15 11 0.047692 0.726752875289 -0.0991380473277
41.2 15 11 0.05628 0.726519049818 -0.0991518892635
41.3 15 11 0.047651 0.726286047599 -0.0991660547415
41.4 15 11 0.047975 0.726053880402 -0.0991805314431
41.5 15 11 0.056798 0.725822563405 -0.0991953028351
41.6 15 11 0.047869 0.725592115032 -0.099210351444
41.7 15 11 0.056667 0.725362556658 -0.0992256441582
41.8 15 11 0.047988 0.725133912759 -0.0992411653796
41.9 15 11 0.047805 0.724906209696 -0.0992568729908
