# IRLM quench (site 0 full, site 1 empty, bath Fermi sea), method=fbr
# L=200 U=0.2 V=0.1 dt=0.1 tmax=100 cutoff=1e-10 max_bond_dim=1024
# t  n_active  bond_dim  wall_s  n0  n1
22.9 16 42 0.166235 0.565929554211 0.502270076305
23 16 40 0.166018 0.564893662496 0.502329935218
23.1 16 42 0.15083 0.563866670404 0.502388829962
23.2 16 45 0.169668 0.562848476259 0.502447385619
23.3 16 45 0.152454 0.561838974045 0.502506252655
23.4 16 49 0.151286 0.560838051802 0.502566093675
23.5 16 47 0.153732 0.559845595479 0.502627554517
23.6 16 47 0.172678 0.558861486952 0.502691246789
23.7 16 45 0.173344 0.557885608437 0.502757722768
23.8 16 47 0.17222 0.556917841563 0.502827462412
23.9 16 45 0.154692 0.555958068108 0.502900853324
24 16 44 0.172323 0.555006171447 0.502978175677
24.1 16 47 0.156033 0.554062038835 0.503059594949
24.2 16 45 0.175357 0.553125560311 0.503145153257
24.3 16 47 0.175185 0.552196630176 0.503234769005
24.4 16 45 0.175758 0.551275147492 0.503328237467
24.5 16 45 0.175575 0.550361017841 0.503425238807
24.6 16 45 0.163313 0.549454151395 0.503525347532
24.7 16 46 0.180956 0.548554465102 0.503628042464
24.8 16 45 0.176287 0.547661883031 0.50373272663
24.9 16 45 0.181051 0.546776335008 0.503838745359
25 16 42 0.180655 0.545897758253 0.503945403753
25.1 16 45 0.183393 0.545026096361 0.50405198757
25.2 16 44 0.18054 0.544161299731 0.504157785201
25.3 16 48 0.162808 0.543303324887 0.504262107868
25.4 16 47 0.16284 0.542452134928 0.504364307256
25.5 16 49 0.164728 0.541607698853 0.504463793051
25.6 16 48 0.186494 0.540769991036 0.504560046393
25.7 16 47 0.184854 0.539938991654 0.504652631246
25.8 16 49 0.164878 0.539114685306 0.504741202685
25.9 16 48 0.1623 0.538297061486 0.504825512623
26 16 49 0.184049 0.537486113622 0.504905411351
26.1 16 49 0.18304 0.536681839276 0.504980843796
26.2 16 46 0.182027 0.535884239222 0.505051847039
26.3 16 47 0.183582 0.535093317568 0.50511853923
26.4 16 50 0.18334 0.534309080848 0.505181111967
26.5 16 51 0.184397 0.533531537807 0.505239815676
26.6 16 48 0.183117 0.5327606998 0.505294948202
26.7 16 48 0.184209 0.531996578101 0.505346838451
26.8 16 49 0.184145 0.53123918683 0.505395832335
26.9 16 50 0.184128 0.530488539726 0.505442278306
27 17 50 0.18552 0.529744651744 0.505486514594
27.1 17 53 0.198771 0.529007536902 0.505528856278
27.2 16 50 0.18354 0.528277209764 0.505569585358
27.3 17 50 0.188936 0.527553683307 0.505608942719
27.4 17 52 0.18165 0.52683696916 0.505647122647
27.5 18 52 0.18362 0.526127077593 0.505684269483
27.6 18 49 0.211885 0.525424016775 0.505720475987
27.7 18 51 0.197453 0.524727792626 0.505755787488
27.8 18 49 0.195137 0.524038407141 0.505790204337
27.9 18 49 0.217765 0.52335586013 0.505823686751
28 18 48 0.220136 0.522680147181 0.505856167801
28.1 18 49 0.220543 0.522011260042 0.505887557445
28.2 18 48 0.22149 0.521349186369 0.505917754481
28.3 18 44 0.222453 0.520693909331 0.505946657477
28.4 18 48 0.227141 0.520045407102 0.505974173994
28.5 18 49 0.208106 0.519403653507 0.506000230699
28.6 18 51 0.211495 0.518768616706 0.506024782193
28.7 18 51 0.228997 0.518140259943 0.506047818473
28.8 18 46 0.224384 0.517518541904 0.506069370734
28.9 18 47 0.234409 0.516903416372 0.506089513531
29 18 48 0.233387 0.516294832415 0.50610836868
29.1 18 48 0.231757 0.515692734029 0.50612610246
29.2 18 55 0.218398 0.515097061491 0.506142924831
29.3 18 49 0.233518 0.514507751211 0.506159082184
29.4 18 46 0.237173 0.513924736168 0.506174853832
29.5 18 51 0.218443 0.513347946502 0.506190541074
29.6 18 49 0.238531 0.512777309374 0.5062064608
29.7 18 49 0.215954 0.512212750801 0.506222932226
29.8 18 53 0.239677 0.511654194398 0.506240268766
29.9 18 50 0.238005 0.511101563624 0.506258763782
30 18 52 0.218223 0.510554781042 0.506278682004
30.1 18 53 0.241264 0.510013769429 0.506300248671
30.2 18 52 0.240366 0.509478452916 0.506323642177
30.3 18 51 0.242334 0.508948755693 0.506348988979
30.4 18 54 0.242804 0.508424604347 0.506376356339
30.5 18 56 0.248021 0.507905927045 0.506405749928
30.6 18 57 0.241812 0.507392654367 0.506437111706
30.7 18 58 0.22387 0.506884719724 0.506470322316
30.8 18 58 0.222107 0.506382059224 0.506505203703
30.9 18 58 0.245021 0.505884613029 0.506541521674
31 18 56 0.245366 0.505392323679 0.506578996771
31.1 18 57 0.244287 0.504905137725 0.506617310423
31.2 18 58 0.22156 0.504423004767 0.506656113912
31.3 18 59 0.226462 0.503945878161 0.506695038407
31.4 18 56 0.245812 0.503473715441 0.506733707684
31.5 18 59 0.246949 0.50300647615 0.506771747788
31.6 18 59 0.246735 0.502544124479 0.506808796751
31.7 18 57 0.245105 0.502086626824 0.506844516601
31.8 18 58 0.229409 0.501633952909 0.50687860008
31.9 18 56 0.248827 0.501186075303 0.506910779652
32 18 60 0.249514 0.500742969759 0.506940833463
32.1 18 59 0.231355 0.500304614315 0.506968589525
32.2 18 58 0.254298 0.49987098906 0.506993927999
32.3 18 60 0.245919 0.499442076106 0.507016783187
32.4 18 62 0.247699 0.499017860295 0.507037141333
32.5 18 64 0.250293 0.498598327456 0.507055038145
32.6 18 62 0.254956 0.498183465109 0.507070555051
32.7 18 59 0.254765 0.497773262249 0.507083812768
32.8 18 56 0.255233 0.497367709065 0.507094964326
32.9 18 59 0.25323 0.496966796299 0.50710418921
33 18 59 0.235106 0.496570515934 0.507111683344
33.1 18 59 0.233962 0.496178860343 0.507117652021
33.2 18 61 0.258746 0.49579182235 0.50712230105
33.3 18 56 0.252128 0.495409394905 0.507125830156
33.4 18 55 0.230747 0.495031571385 0.50712842509
33.5 18 53 0.252193 0.494658344288 0.507130252524
33.6 18 53 0.252285 0.4942897063 0.507131454826
33.7 18 54 0.251602 0.4939256493 0.507132146475
33.8 18 58 0.25891 0.493566164676 0.507132413133
33.9 18 52 0.255928 0.493211242564 0.50713230956
34 18 52 0.236951 0.492860872308 0.507131862809
34.1 18 53 0.258326 0.492515041715 0.507131072009
34.2 18 51 0.254053 0.492173737013 0.507129912912
34.3 18 56 0.240065 0.491836942418 0.507128342225
34.4 18 57 0.23956 0.491504640598 0.507126302838
34.5 19 55 0.26697 0.491176811954 0.507123729334
34.6 19 59 0.286448 0.490853435039 0.507120554696
34.7 20 60 0.273521 0.490534485416 0.507116715374
34.8 20 56 0.31389 0.490219936962 0.507112156833
34.9 20 58 0.294605 0.489909760776 0.507106840336
35 20 57 0.31079 0.489603925464 0.507100746351
35.1 20 56 0.308827 0.489302397416 0.507093878158
35.2 20 56 0.311638 0.489005140163 0.507086264157
35.3 20 54 0.314512 0.488712115204 0.507077959546
35.4 20 56 0.319104 0.488423281414 0.50706904602
35.5 20 60 0.319877 0.488138596125 0.507059630707
35.6 20 61 0.299079 0.487858014653 0.507049843436
35.7 20 62 0.311699 0.487581490477 0.507039832955
35.8 20 64 0.321311 0.487308975589 0.507029763794
35.9 20 64 0.319431 0.487040420755 0.507019809672
36 20 59 0.300599 0.486775775824 0.507010149073
36.1 20 59 0.329883 0.486514990425 0.507000956374
36.2 20 61 0.319353 0.486258013042 0.506992398058
36.3 20 60 0.323915 0.48600479331 0.506984627267
36.4 20 58 0.30775 0.485755280712 0.506977775943
36.5 20 56 0.300174 0.48550942439 0.506971950102
36.6 20 59 0.323998 0.485267174439 0.506967228124
36.7 20 56 0.309119 0.485028484 0.506963651413
36.8 20 65 0.352908 0.48479330441 0.506961228974
36.9 20 59 0.319998 0.484561589876 0.506959937006
37 20 63 0.300916 0.48433329493 0.506959713405
37.1 20 60 0.305095 0.484108378622 0.506960459392
37.2 20 57 0.324682 0.483886798903 0.506962048215
37.3 20 60 0.320732 0.483668517048 0.506964322659
37.4 20 56 0.325505 0.48345349603 0.506967102806
37.5 20 54 0.329227 0.483241701756 0.50697019162
37.6 20 56 0.32418 0.483033100374 0.506973381105
37.7 20 65 0.336878 0.482827661377 0.506976455388
37.8 20 64 0.333405 0.482625354793 0.506979200258
37.9 20 59 0.323076 0.482426153615 0.506981409087
38 20 58 0.326932 0.482230031931 0.506982886101
38.1 20 60 0.323904 0.48203696591 0.506983454749
38.2 20 62 0.328085 0.481846933507 0.506982960343
38.3 20 64 0.307268 0.481659913743 0.506981274604
38.4 20 71 0.324511 0.481475886735 0.506978298401
38.5 20 69 0.334873 0.481294835255 0.506973964148
38.6 20 72 0.316813 0.481116740634 0.506968234617
38.7 20 63 0.336498 0.480941586796 0.506961104309
38.8 20 64 0.3355 0.48076935807 0.50695259777
38.9 20 68 0.333111 0.480600039932 0.506942765697
39 20 65 0.339146 0.48043361827 0.506931682917
39.1 20 66 0.317537 0.480270079597 0.506919443923
39.2 20 62 0.321444 0.480109410954 0.50690615875
39.3 20 66 0.345189 0.479951599483 0.506891948364
39.4 20 65 0.3371 0.479796633164 0.506876938614
39.5 20 62 0.325119 0.479644499861 0.506861256545
39.6 20 65 0.334424 0.479495187685 0.506845025996
39.7 20 60 0.324404 0.479348684419 0.506828362084
39.8 20 63 0.326185 0.479204978298 0.506811368264
