# SIAM excitation B=c_0up^dag|gs> (normalized), method=fbr
# L=100 U=0.1 V=0.1 dt=0.1 tmax=50 cutoff=1e-10 max_bond_dim=1024
# E_gs=-30.9227535891 gs_n_active=20 gs_bond_dim=23 gs_wall_s=65.772498
# nrm=0.707106779954
# t  n_active  bond_dim  wall_s  n0up  n0dw  ReA  ImA
0 20 23 0.005655 1 0.686975496712 0 0
0.1 18 15 0.092897 0.999961337239 0.686956185424 0 0
0.2 16 15 0.085268 0.999845447259 0.686898284227 0 0
0.3 16 14 0.092203 0.999652621421 0.686801875199 0 0
0.4 17 14 0.090876 0.999383345643 0.686667094938 0 0
0.5 16 14 0.081973 0.999038296521 0.686494134243 0 0
0.6 16 14 0.090107 0.998618339394 0.686283234936 0 0
0.7 16 13 0.079623 0.998124523349 0.686034690413 0 0
0.8 16 13 0.079521 0.997558076838 0.685748845723 0 0
0.9 16 13 0.079843 0.996920401986 0.6854260933 0 0
1 16 13 0.079191 0.996213068187 0.685066872722 0 0
1.1 16 13 0.080459 0.99543780495 0.684671667886 0 0
1.2 16 13 0.079459 0.994596494174 0.684241005461 0 0
1.3 16 13 0.078889 0.993691161411 0.683775451806 0 0
1.4 16 13 0.079052 0.992723966757 0.683275610922 0 0
1.5 16 13 0.080452 0.991697195322 0.682742121545 0 0
1.6 16 13 0.090235 0.990613246965 0.682175654586 0 0
1.7 16 13 0.091162 0.989474625641 0.681576909836 0 0
1.8 16 13 0.080168 0.988283928613 0.680946613233 0 0
1.9 16 13 0.080053 0.987043834858 0.680285513911 0 0
2 16 13 0.090598 0.985757093315 0.679594381078 0 0
2.1 16 13 0.090665 0.984426512141 0.678874000945 0 0
2.2 16 13 0.091023 0.983054944949 0.678125173481 0 0
2.3 16 13 0.080255 0.981645280505 0.677348709345 0 0
2.4 17 13 0.091285 0.980200430216 0.676545427375 0 0
2.5 17 13 0.081934 0.978723316037 0.675716151154 0 0
2.6 17 13 0.082185 0.977216858946 0.674861706123 0 0
2.7 17 13 0.071268 0.975683967135 0.673982917112 0 0
2.8 17 13 0.092548 0.974127525188 0.673080605775 0 0
2.9 17 13 0.083125 0.972550381252 0.672155586963 0 0
3 17 13 0.07309 0.97095533818 0.671208667719 0 0
3.1 17 13 0.082932 0.969345143403 0.670240644298 0 0
3.2 17 13 0.093353 0.96772247779 0.669252299944 0 0
3.3 17 13 0.093262 0.966089947315 0.668244402898 0 0
3.4 17 13 0.071722 0.964450073911 0.667217704537 0 0
3.5 17 13 0.084006 0.962805287633 0.666172938358 0 0
3.6 17 13 0.073333 0.961157918777 0.665110817033 0 0
3.7 16 13 0.084276 0.959510191038 0.664032032844 0 0
3.8 16 13 0.083117 0.957864215741 0.662937255063 0 0
3.9 16 13 0.091998 0.956221986492 0.661827130247 0 0
4 16 13 0.081095 0.954585374156 0.660702279946 0 0
4.1 17 13 0.093611 0.952956123393 0.659563301459 0 0
4.2 17 13 0.084538 0.951335848357 0.658410766614 0 0
4.3 17 13 0.093286 0.949726031549 0.657245221412 0 0
4.4 17 13 0.08236 0.948128021229 0.65606718603 0 0
4.5 17 13 0.093728 0.946543031368 0.654877155149 0 0
4.6 17 13 0.094733 0.944972140881 0.65367559716 0 0
4.7 17 13 0.083046 0.94341629329 0.652462955448 0 0
4.8 17 13 0.084259 0.941876299929 0.651239648568 0 0
4.9 17 13 0.084379 0.940352840762 0.650006070324 0 0
5 17 13 0.072813 0.938846467327 0.648762590563 0 0
5.1 17 13 0.096141 0.937357605487 0.647509556191 0 0
5.2 17 13 0.09482 0.935886560166 0.646247291612 0 0
5.3 17 13 0.084038 0.934433519095 0.644976100042 0 0
5.4 17 13 0.073132 0.932998557195 0.643696264184 0 0
5.5 17 13 0.094162 0.931581643581 0.642408047415 0 0
5.6 17 13 0.095493 0.93018264572 0.641111694398 0 0
5.7 17 13 0.084342 0.928801336736 0.639807433014 0 0
5.8 17 13 0.08543 0.927437401144 0.638495475111 0 0
5.9 17 13 0.084069 0.926090442832 0.637176017869 0 0
6 17 13 0.095713 0.924759990902 0.635849244922 0 0
6.1 17 13 0.073687 0.923445509159 0.634515327182 0 0
6.2 17 13 0.073209 0.9221464006 0.633174425044 0 0
6.3 17 13 0.084234 0.920862015599 0.631826688654 0 0
6.4 17 14 0.093989 0.919591661094 0.630472259824 0 0
6.5 17 14 0.085258 0.918334605601 0.629111272343 0 0
6.6 17 14 0.08553 0.917090089068 0.627743854146 0 0
6.7 17 14 0.095319 0.91585732905 0.626370127794 0 0
6.8 17 14 0.095494 0.914635527951 0.624990211421 0 0
6.9 17 14 0.084827 0.913423880346 0.623604220121 0 0
7 17 14 0.085906 0.91222157932 0.622212266615 0 0
7.1 17 14 0.085648 0.91102782351 0.620814462554 0 0
7.2 17 14 0.085483 0.909841822802 0.619410918543 0 0
7.3 17 14 0.07588 0.908662804525 0.618001746116 0 0
7.4 17 14 0.073302 0.907490018889 0.616587057041 0 0
7.5 17 14 0.074398 0.906322743539 0.61516696474 0 0
7.6 17 14 0.100064 0.905160288511 0.613741584917 0 0
7.7 17 14 0.127505 0.904002001106 0.61231103527 0 0
7.8 17 14 0.095883 0.9028472692 0.610875437002 0 0
7.9 17 14 0.085125 0.901695523693 0.609434913944 0 0
8 17 14 0.085899 0.900546243109 0.607989593443 0 0
8.1 17 14 0.085878 0.899398954469 0.606539606847 0 0
8.2 17 14 0.096526 0.898253235531 0.605085088812 0 0
8.3 17 14 0.085348 0.897108716853 0.603626177832 0 0
8.4 17 14 0.086192 0.895965081612 0.602163015717 0 0
8.5 17 14 0.095436 0.894822067118 0.600695748555 0 0
8.6 17 14 0.085208 0.893679464572 0.599224525392 0 0
8.7 17 14 0.086457 0.892537117657 0.597749498684 0 0
8.8 17 14 0.086801 0.891394922934 0.596270823746 0 0
8.9 17 14 0.098559 0.890252828661 0.594788658651 0 0
9 17 14 0.096719 0.889110832145 0.593303164053 0 0
9.1 17 14 0.097596 0.887968978571 0.591814502244 0 0
9.2 17 14 0.087325 0.88682735815 0.590322837068 0 0
9.3 18 14 0.087021 0.885686104462 0.588828333841 0 0
9.4 18 14 0.099369 0.884545390438 0.587331158705 0 0
9.5 18 14 0.090102 0.883405426145 0.585831477877 0 0
9.6 18 14 0.089355 0.882266454424 0.584329457523 0 0
9.7 18 14 0.089855 0.881128748796 0.582825263513 0 0
9.8 18 14 0.079786 0.87999260977 0.581319060453 0 0
9.9 18 14 0.07956 0.878858359916 0.579811011573 0 0
10 18 14 0.090457 0.877726341219 0.578301278287 0 0
10.1 18 15 0.101915 0.876596910708 0.576790019887 0 0
10.2 18 14 0.091234 0.875470436562 0.575277392715 0 0
10.3 18 14 0.093678 0.874347295185 0.573763550329 0 0
10.4 18 15 0.10302 0.873227866235 0.572248642811 0 0
10.5 18 14 0.09161 0.872112529736 0.570732816656 0 0
10.6 18 14 0.079703 0.871001662918 0.569216214238 0 0
10.7 18 14 0.080345 0.869895636205 0.567698973993 0 0
10.8 18 15 0.102732 0.868794810501 0.566181229861 0 0
10.9 18 14 0.091313 0.867699533465 0.564663111374 0 0
11 18 14 0.093164 0.866610137323 0.563144743258 0 0
11.1 18 14 0.092093 0.865526935473 0.561626245557 0 0
11.2 18 14 0.091436 0.864450221643 0.560107733303 0 0
11.3 18 15 0.092156 0.863380266109 0.558589316473 0 0
11.4 18 15 0.081548 0.86231731467 0.557071100512 0 0
11.5 18 15 0.104892 0.861261587095 0.555553186081 0 0
11.6 18 15 0.093244 0.860213275547 0.554035668611 0 0
11.7 18 16 0.083485 0.859172543138 0.552518639008 0 0
11.8 18 16 0.1048 0.858139523617 0.551002184172 0 0
11.9 18 16 0.095391 0.857114321606 0.549486385973 0 0
12 18 17 0.09505 0.85609701213 0.547971322235 0 0
12.1 18 16 0.105517 0.855087639893 0.54645706677 0 0
12.2 18 16 0.095961 0.854086220234 0.544943689582 0 0
12.3 18 16 0.105532 0.853092740091 0.54343125719 0 0
12.4 18 16 0.105175 0.852107157689 0.541919832893 0 0
12.5 18 15 0.107934 0.851129404567 0.540409477038 0 0
12.6 19 16 0.095355 0.850159386839 0.538900247132 0 0
12.7 19 16 0.10011 0.849196986328 0.537392198236 0 0
12.8 19 15 0.102721 0.848242061765 0.535885383321 0 0
12.9 19 16 0.102314 0.84729445212 0.53437985319 0 0
13 19 16 0.090244 0.846353976874 0.532875657435 0 0
13.1 19 16 0.1024 0.845420439478 0.531372844009 0 0
13.2 19 17 0.103177 0.844493628032 0.529871460129 0 0
13.3 18 16 0.114459 0.843573319108 0.528371551816 0 0
13.4 19 16 0.113074 0.842659278552 0.526873165065 0 0
13.5 19 16 0.102793 0.841751264448 0.525376345081 0 0
13.6 19 16 0.090836 0.840849029703 0.523881137301 0 0
13.7 19 16 0.091913 0.839952324697 0.522387586809 0 0
13.8 19 16 0.091677 0.839060898385 0.520895739048 0 0
13.9 19 17 0.103142 0.838174501208 0.519405640033 0 0
14 19 16 0.102416 0.837292887865 0.517917336327 0 0
14.1 19 16 0.103462 0.836415818615 0.516430875231 0 0
14.2 19 16 0.115216 0.835543061065 0.514946305062 0 0
14.3 19 16 0.102933 0.834674392493 0.513463674807 0 0
14.4 19 16 0.103455 0.833809601807 0.511983034799 0 0
14.5 19 16 0.108707 0.832948490519 0.510504435929 0 0
14.6 19 16 0.115129 0.832090874216 0.509027930098 0 0
14.7 19 16 0.092523 0.831236584643 0.507553570801 0 0
14.8 19 17 0.104539 0.830385469998 0.506081411755 0 0
14.9 19 17 0.11604 0.829537396024 0.504611507922 0 0
15 19 17 0.114358 0.828692246914 0.503143915383 0 0
15.1 19 16 0.090828 0.82784992559 0.501678690721 0 0
15.2 19 16 0.10344 0.827010354897 0.500215891672 0 0
15.3 19 16 0.092547 0.826173476278 0.498755576327 0 0
15.4 19 16 0.09238 0.825339251261 0.497297803152 0 0
