fbr_green_sep_irlm_v1 L 100 U 0.1 V 0.1 dt 0.1 cutoff 0.0001 steps 201
# t ReG00 ImG00 ReG01 ImG01 maxBondDim n_active   (vs chain: max|dG|=9.7409e-05)
0 0 -0.499999997029 0 -0.267988753713 20 14
0.1 -0.00347067954985 -0.499955323526 -0.00633722011112 -0.267844284675 19 14
0.2 -0.00693678993808 -0.49982156682 -0.0126570388094 -0.267411503406 18 14
0.3 -0.0103524901882 -0.499600027394 -0.0189421623434 -0.266692204032 18 14
0.4 -0.013837203211 -0.499288935425 -0.0251510723605 -0.265691691105 20 13
0.5 -0.0172626133463 -0.4988919636 -0.0313400607355 -0.264407190532 19 13
0.6 -0.0206657209342 -0.498409629723 -0.0374247600786 -0.262850210441 18 13
0.7 -0.0240423786761 -0.497843654793 -0.0433976513547 -0.261027091235 17 13
0.8 -0.027388880881 -0.497195977404 -0.0492590845457 -0.258943105264 17 13
0.9 -0.0306988123904 -0.496469000212 -0.05498619991 -0.256608084414 17 13
1 -0.0339678268681 -0.49566514455 -0.0605721948577 -0.254029975626 18 13
1.1 -0.0372018399194 -0.494786606511 -0.0659953094244 -0.251221007949 18 13
1.2 -0.0403962927364 -0.493836195941 -0.0712489922972 -0.248190976794 19 13
1.3 -0.0435381360801 -0.492817728698 -0.0763153407309 -0.244953691854 18 13
1.4 -0.0466222383408 -0.491735022685 -0.0811896424702 -0.24152010971 19 13
1.5 -0.0496356036853 -0.490592205561 -0.0858710957747 -0.237900198294 19 13
1.6 -0.0526525784918 -0.489385067339 -0.0902888702406 -0.234131032701 20 13
1.7 -0.0555576689213 -0.48812889599 -0.094529900971 -0.230191903882 20 13
1.8 -0.0584049457417 -0.486821701647 -0.0985145750088 -0.22612616408 20 13
1.9 -0.0612547922084 -0.485459311321 -0.102306654675 -0.221919173669 21 13
2 -0.0639450682992 -0.484065517495 -0.105861239132 -0.217602911368 20 13
2.1 -0.0666553290796 -0.482620862999 -0.109124737179 -0.21321860314 20 13
2.2 -0.0693114812577 -0.48113809777 -0.112152800286 -0.208754551085 21 13
2.3 -0.0719001786768 -0.479622643498 -0.114979776838 -0.204205841373 22 13
2.4 -0.0743072473326 -0.478095825411 -0.11754950219 -0.199617637105 22 13
2.5 -0.0767065529138 -0.47653517204 -0.119848462467 -0.195015163023 22 13
2.6 -0.0791174253158 -0.474939894424 -0.121869245398 -0.190421682045 22 13
2.7 -0.0813794419149 -0.473339751377 -0.123705751755 -0.185794277742 23 13
2.8 -0.0836878259787 -0.471704836822 -0.125317810319 -0.18117374443 22 13
2.9 -0.0857966329549 -0.470081485406 -0.126689790261 -0.176587934275 22 13
3 -0.0880155712586 -0.468416799558 -0.127823261524 -0.172054331376 22 13
3.1 -0.0901172018447 -0.466755059688 -0.128708275893 -0.167599558248 22 13
3.2 -0.0920944581967 -0.465101581991 -0.129420880607 -0.163183779913 23 13
3.3 -0.0940560159104 -0.463437905025 -0.129924336551 -0.158852495437 23 13
3.4 -0.0959416202885 -0.461778641983 -0.130242533258 -0.154604351988 22 13
3.5 -0.0978049729643 -0.460115191158 -0.13035658311 -0.150473332121 22 13
3.6 -0.0995920863539 -0.458460763332 -0.130298448484 -0.146450529766 22 13
3.7 -0.101346504835 -0.456809208971 -0.130091582546 -0.142532280992 22 13
3.8 -0.103048261436 -0.455166549296 -0.129742415574 -0.138729293977 22 13
3.9 -0.104704735826 -0.45353301785 -0.129226969163 -0.135081061889 22 13
4 -0.106317789295 -0.451910075525 -0.128584327867 -0.131567899385 22 13
4.1 -0.107889349378 -0.450298954096 -0.127834728827 -0.128185722985 23 13
4.2 -0.109421334056 -0.448700727165 -0.126974007342 -0.124953901385 23 13
4.3 -0.110936008999 -0.447111361842 -0.126018642864 -0.121870743023 22 13
4.4 -0.112396763955 -0.445541112368 -0.124985026163 -0.118933411777 23 13
4.5 -0.113799287915 -0.443992431829 -0.123883099963 -0.116144587552 23 13
4.6 -0.115192307881 -0.442454038774 -0.122719476038 -0.113509684814 23 13
4.7 -0.11655532253 -0.440932013972 -0.121508565959 -0.111024723322 23 13
4.8 -0.117890152236 -0.439426607159 -0.120261419743 -0.108688142404 24 13
4.9 -0.119198581068 -0.437937932576 -0.118988743052 -0.106497632043 25 13
5 -0.120482367783 -0.436466230214 -0.117700863678 -0.104450140906 25 13
5.1 -0.121743204745 -0.435011390534 -0.116407569703 -0.102541904791 25 13
5.2 -0.122982731308 -0.433573287702 -0.115118259949 -0.100768570756 26 13
5.3 -0.124202497067 -0.432151626138 -0.113841693151 -0.0991251341843 25 13
5.4 -0.12540403064 -0.430746131727 -0.112586090588 -0.0976060882787 25 13
5.5 -0.126588735154 -0.429356386408 -0.111359110779 -0.0962054656875 25 13
5.6 -0.127757991087 -0.427981873181 -0.110167671782 -0.0949168095136 25 13
5.7 -0.128913061105 -0.426622174956 -0.109018100551 -0.0937333325857 26 13
5.8 -0.130055156745 -0.425276664531 -0.107916062839 -0.0926479750332 26 13
5.9 -0.131185369855 -0.423944548969 -0.106866483472 -0.0916533335977 25 13
6 -0.132304679132 -0.422625065287 -0.105873607672 -0.0907418643602 26 13
6.1 -0.133414074282 -0.421317729895 -0.104941014837 -0.0899059271178 26 13
6.2 -0.134514310228 -0.420021528116 -0.104071584873 -0.0891377715655 26 13
6.3 -0.13560616366 -0.418735500527 -0.103267445623 -0.0884296225821 27 13
6.4 -0.136690332781 -0.417459078244 -0.102530158145 -0.0877737557615 27 13
6.5 -0.137767325955 -0.41619134352 -0.101860587956 -0.0871625847119 26 13
6.6 -0.138837603761 -0.414931366287 -0.101258866777 -0.0865885484538 26 13
6.7 -0.139901531382 -0.413678341741 -0.100724685887 -0.08604438996 26 13
6.8 -0.140959425863 -0.41243136338 -0.100257027938 -0.0855230836928 26 13
6.9 -0.142011479106 -0.41118960593 -0.099854411277 -0.085017845054 26 13
7 -0.143057840137 -0.409952392655 -0.0995147301485 -0.0845222046215 25 13
7.1 -0.144098451978 -0.40871869609 -0.0992354805254 -0.0840301133495 25 13
7.2 -0.145133389572 -0.407488060724 -0.0990137735604 -0.0835358414215 25 13
7.3 -0.146162556295 -0.406259749196 -0.0988461534556 -0.083034083181 25 13
7.4 -0.147185796949 -0.405033042245 -0.0987290440428 -0.0825201531639 25 13
7.5 -0.148202792666 -0.403807160562 -0.098658307202 -0.0819895054603 25 13
7.6 -0.149213179913 -0.402581391361 -0.0986297475448 -0.081438272761 25 13
7.7 -0.150216850069 -0.401355686365 -0.0986388659261 -0.0808630350274 25 13
7.8 -0.151213451366 -0.400129665948 -0.0986811279948 -0.0802610639224 25 13
7.9 -0.152202468727 -0.398902571863 -0.0987514905978 -0.0796297852056 25 13
8 -0.153183635243 -0.397674331219 -0.0988453510672 -0.0789673490731 25 13
8.1 -0.154156361503 -0.396444606412 -0.0989577662244 -0.0782723337244 25 13
8.2 -0.155120381727 -0.395213377932 -0.099083872933 -0.0775437682348 25 13
8.3 -0.156075073206 -0.393980477048 -0.0992188475168 -0.0767812531389 26 13
8.4 -0.157020039847 -0.392745546137 -0.0993581508759 -0.0759849084009 25 13
8.5 -0.157954842324 -0.391508763381 -0.0994969036665 -0.0751549314986 26 13
8.6 -0.158879040599 -0.390270192164 -0.099631019226 -0.0742924123595 27 13
8.7 -0.159792288745 -0.38903006858 -0.099756107287 -0.0733984771065 27 13
8.8 -0.16069410317 -0.38778844288 -0.0998683354873 -0.0724748374319 27 13
8.9 -0.161584121584 -0.386545457344 -0.0999639141243 -0.0715234141777 27 14
9 -0.162461994369 -0.385301194282 -0.100039560548 -0.0705465391522 28 14
9.1 -0.163327477488 -0.38405645364 -0.100092114488 -0.069546709503 26 14
9.2 -0.164180488191 -0.382811425983 -0.100118810531 -0.0685266879116 25 14
9.3 -0.165020558004 -0.381566370126 -0.100117292252 -0.06748953121 31 14
9.4 -0.165847511969 -0.380321378089 -0.100085426216 -0.0664383307447 31 14
9.5 -0.166661041553 -0.379076880212 -0.100021572324 -0.0653764063312 31 14
9.6 -0.16746167057 -0.377834361569 -0.099924284711 -0.0643070841399 30 14
