# SIAM impurity greater Green function, spin-symmetric FBR
# L=100 U=0.1 V=0.1 dt=0.1 tmax=50 E_gs=-30.9227535891
# t  n_active  bond_dim  wall_s  ReG00  ImG00  n0  ReC0n  ImC0n  E_psi0  E_B
1.3 72 19 1.190548 -0.0412179149355 -0.494875521996 0.500000000609 -0.230251663166 -1.82068188722e-08 -0.126448970933 -0.0648295451824
1.4 76 19 1.288 -0.044244106994 -0.494085588069 0.500000000168 -0.230253348132 -2.68312070791e-08 -0.126449611857 -0.0653240614616
1.5 80 19 1.419965 -0.0472399405009 -0.49324564676 0.499999999544 -0.230255096115 -3.60892836628e-08 -0.126450279366 -0.0658482318294
1.6 84 20 1.722048 -0.0502038409273 -0.492357382176 0.499999998761 -0.230256895507 -4.43024007694e-08 -0.126450969045 -0.0664003313889
1.7 88 20 1.635189 -0.0531343457055 -0.491422548785 0.499999997795 -0.230258734446 -5.2713335266e-08 -0.126451676317 -0.0669785602558
1.8 92 20 1.732863 -0.056030106742 -0.490442963839 0.499999996669 -0.230260603517 -6.01231777913e-08 -0.126452397643 -0.067581050808
1.9 94 20 2.088218 -0.0588898945695 -0.489420498493 0.499999995403 -0.230262489464 -6.66417887558e-08 -0.126453127801 -0.0682058779884
2 98 19 2.156638 -0.0617125994151 -0.488357069827 0.499999994028 -0.230264380952 -7.06888311072e-08 -0.126453862478 -0.0688510691188
2.1 100 20 1.969217 -0.0644972348369 -0.487254631924 0.499999992586 -0.230266266127 -7.41335109722e-08 -0.126454596959 -0.0695146116492
2.2 100 21 2.308232 -0.0672429378506 -0.486115167352 0.499999991095 -0.230268134239 -7.5295202095e-08 -0.12645532711 -0.0701944642244
2.3 100 21 1.980276 -0.0699489689146 -0.484940679081 0.499999989603 -0.230269974237 -7.33739896976e-08 -0.126456048548 -0.0708885658815
2.4 100 21 2.232727 -0.0726147132834 -0.483733180579 0.499999988168 -0.230271775391 -6.97430343454e-08 -0.126456757022 -0.0715948455743
2.5 100 22 2.013446 -0.0752396793117 -0.482494688959 0.499999986819 -0.23027352686 -6.27314575534e-08 -0.1264574483 -0.072311232132
2.6 100 21 2.035294 -0.0778234973853 -0.481227214867 0.499999985642 -0.230275218959 -5.36262494203e-08 -0.126458118465 -0.0730356633815
2.7 100 23 2.452043 -0.0803659177778 -0.479932755901 0.499999984686 -0.230276842666 -4.06019485146e-08 -0.126458763971 -0.0737660965877
2.8 100 23 2.038671 -0.0828668080672 -0.478613287442 0.499999984015 -0.230278389087 -2.4574679534e-08 -0.126459381187 -0.0745005164049
2.9 100 23 2.041548 -0.0853261506142 -0.477270755677 0.499999983681 -0.230279851345 -6.29642262612e-09 -0.126459967327 -0.0752369442261
3 100 22 2.015587 -0.0877440386656 -0.47590706985 0.499999983773 -0.230281221926 1.5911327761e-08 -0.12646051928 -0.0759734465966
3.1 100 23 2.201634 -0.0901206718764 -0.47452409591 0.49999998433 -0.23028249327 4.17788907181e-08 -0.126461034036 -0.0767081447278
3.2 100 22 2.121593 -0.0924563516202 -0.473123648971 0.499999985417 -0.230283660466 7.03809427992e-08 -0.126461509459 -0.0774392202187
3.3 100 23 2.391945 -0.0947514769181 -0.471707487571 0.499999987117 -0.230284719217 1.01310149821e-07 -0.126461943688 -0.0781649232783
3.4 100 23 2.107286 -0.0970065380518 -0.470277308002 0.499999989476 -0.230285664999 1.35604664433e-07 -0.126462334769 -0.078883581836
3.5 100 23 2.243007 -0.0992221111634 -0.468834738573 0.499999992533 -0.230286495148 1.72057811148e-07 -0.126462681521 -0.0795936043516
3.6 100 24 2.064352 -0.101398851682 -0.46738133601 0.499999996343 -0.230287206491 2.11721875159e-07 -0.126462982492 -0.0802934877094
3.7 100 25 2.289308 -0.103537488819 -0.465918579717 0.50000000095 -0.230287799206 2.52295004037e-07 -0.126463237548 -0.0809818222884
3.8 100 24 2.103583 -0.105638818275 -0.464447868913 0.500000006364 -0.230288272444 2.94321185953e-07 -0.126463446157 -0.0816572967524
3.9 100 24 2.152582 -0.107703695515 -0.462970519508 0.500000012636 -0.2302886263 3.37338988012e-07 -0.126463608136 -0.0823187012825
4 100 24 2.104065 -0.109733028862 -0.461487761242 0.500000019779 -0.230288862348 3.81411081831e-07 -0.126463723987 -0.0829649325655
4.1 100 24 2.03579 -0.11172777278 -0.460000735437 0.500000027827 -0.230288983481 4.2537224371e-07 -0.126463794539 -0.0835949939229
4.2 100 25 2.107475 -0.113688920203 -0.458510494094 0.50000003676 -0.230288991336 4.69364698353e-07 -0.126463820326 -0.0842080015749
4.3 100 24 1.995617 -0.115617495998 -0.457017998856 0.500000046553 -0.230288889545 5.12074641297e-07 -0.12646380252 -0.0848031819779
4.4 100 24 2.179034 -0.117514549606 -0.455524120226 0.500000057207 -0.23028868394 5.54329375999e-07 -0.12646374321 -0.0853798752621
4.5 100 25 2.328067 -0.11938114805 -0.454029637661 0.500000068663 -0.230288380219 5.94618224275e-07 -0.126463644427 -0.0859375342659
4.6 100 25 2.173057 -0.121218369167 -0.452535240904 0.500000080894 -0.230287981393 6.32235931494e-07 -0.126463507399 -0.0864757239541
4.7 100 26 2.05984 -0.123027294806 -0.451041530953 0.50000009386 -0.230287494075 6.66951961486e-07 -0.126463334347 -0.0869941213453
4.8 98 24 2.089076 -0.124809004896 -0.449549021838 0.500000107509 -0.230286925951 6.98325678835e-07 -0.126463128177 -0.0874925130534
4.9 100 25 2.013681 -0.126564570347 -0.448058142397 0.500000121759 -0.230286283977 7.25679616e-07 -0.126462891538 -0.0879707925056
5 76 25 2.589747 -0.128295047318 -0.44656923886 0.500000136505 -0.230285575344 7.48569558475e-07 -0.12646262707 -0.0884289586512
5.1 78 27 1.47393 -0.13000147292 -0.445082579618 0.500000151687 -0.230284806939 7.65884470261e-07 -0.126462337411 -0.0888671105795
5.2 80 26 1.471971 -0.131684857456 -0.443598355408 0.500000167154 -0.230283988364 7.78268292711e-07 -0.126462026162 -0.0892854453573
5.3 82 25 1.488372 -0.133346181409 -0.442116685814 0.500000182779 -0.230283127013 7.83414021694e-07 -0.126461696226 -0.0896842524323
5.4 84 26 1.708433 -0.134986390021 -0.440637622622 0.500000198477 -0.230282231914 7.83798097257e-07 -0.126461351113 -0.0900639092589
5.5 86 25 1.67066 -0.136606389206 -0.439161153484 0.500000214119 -0.230281309886 7.77810703071e-07 -0.126460993401 -0.0904248761763
5.6 88 25 1.94017 -0.138207041876 -0.437687207521 0.500000229558 -0.230280370309 7.63856329349e-07 -0.1264606268 -0.0907676904298
5.7 90 27 2.064157 -0.139789165063 -0.436215659435 0.500000244665 -0.23027942057 7.44098421466e-07 -0.126460254097 -0.0910929611028
5.8 92 25 1.806633 -0.141353525825 -0.434746334321 0.500000259289 -0.230278467565 7.16042800948e-07 -0.126459878164 -0.0914013615279
5.9 94 26 1.976758 -0.142900840346 -0.433279014321 0.50000027328 -0.230277519723 6.79425583018e-07 -0.126459502311 -0.091693623668
6 94 26 2.474985 -0.144431770686 -0.431813442177 0.500000286452 -0.230276584622 6.3473907598e-07 -0.126459129364 -0.0919705319099
6.1 96 27 1.828608 -0.145946924182 -0.430349327 0.500000298679 -0.230275667719 5.83130711967e-07 -0.126458761897 -0.0922329150729
6.2 98 29 1.911401 -0.147446852098 -0.428886349831 0.500000309787 -0.230274778203 5.23948898662e-07 -0.126458403294 -0.0924816421154
6.3 92 27 2.303627 -0.148932048502 -0.427424168615 0.500000319637 -0.230273920988 4.56660177037e-07 -0.12645805565 -0.0927176115116
6.4 94 27 2.110874 -0.150402951038 -0.425962423774 0.500000328065 -0.230273102172 3.82701103268e-07 -0.126457721551 -0.0929417473276
6.5 96 27 2.531096 -0.151859940505 -0.424500743088 0.500000334922 -0.230272326 3.00810962337e-07 -0.126457402717 -0.0931549914304
6.6 98 28 2.616597 -0.15330334141 -0.423038745718 0.500000340045 -0.230271597595 2.11457403483e-07 -0.126457101438 -0.0933582963212
6.7 100 28 2.323729 -0.154733423311 -0.421576048731 0.500000343265 -0.230270921956 1.12184832649e-07 -0.126456819658 -0.0935526192233
6.8 100 27 2.318515 -0.156150402607 -0.420112270923 0.50000034452 -0.230270300466 9.35635112442e-09 -0.126456558191 -0.093738914587
6.9 100 30 2.026459 -0.157554443935 -0.418647037071 0.500000343611 -0.230269737744 -1.01138042562e-07 -0.126456318877 -0.0939181296621
7 100 29 2.458553 -0.158945661657 -0.417179982692 0.500000340449 -0.230269235146 -2.17726391355e-07 -0.126456102486 -0.0940911957321
7.1 100 27 2.244761 -0.160324123542 -0.415710757167 0.500000334916 -0.230268794847 -3.38086111469e-07 -0.126455910129 -0.0942590259368
7.2 100 28 2.224382 -0.161689852284 -0.414239027738 0.500000326907 -0.230268417415 -4.64705374598e-07 -0.126455742111 -0.0944225062721
7.3 100 27 2.121919 -0.163042829095 -0.412764482797 0.50000031631 -0.230268103329 -5.96477556489e-07 -0.126455598775 -0.0945824938405
7.4 100 29 2.193091 -0.164382997202 -0.411286835306 0.500000303031 -0.230267853234 -7.32665949264e-07 -0.126455480484 -0.0947398092808
7.5 100 28 2.128394 -0.165710263618 -0.40980582445 0.500000287038 -0.23026766643 -8.70781719372e-07 -0.126455387266 -0.0948952340528
7.6 100 29 2.280789 -0.167024504537 -0.408321219258 0.500000268244 -0.230267539806 -1.0125629165e-06 -0.126455318008 -0.0950495064179
7.7 100 29 2.391105 -0.168325567337 -0.40683281928 0.500000246582 -0.230267473886 -1.15574618935e-06 -0.126455273144 -0.0952033179942
7.8 100 31 2.622692 -0.169613275492 -0.405340456948 0.500000222052 -0.230267464338 -1.29919704773e-06 -0.126455251069 -0.0953573104167
7.9 100 30 2.393596 -0.17088743109 -0.403843998593 0.500000194648 -0.230267511291 -1.44278083341e-06 -0.126455251876 -0.0955120724054
8 100 28 2.142805 -0.17214781977 -0.402343345205 0.500000164383 -0.230267608528 -1.58561647855e-06 -0.12645527332 -0.0956681378061
8.1 100 27 2.128388 -0.173394213798 -0.400838433896 0.500000131248 -0.230267754031 -1.72906007413e-06 -0.126455314704 -0.0958259848553
8.2 100 29 2.339985 -0.17462637544 -0.399329237357 0.500000095262 -0.230267944486 -1.87004631935e-06 -0.1264553749 -0.09598603461
8.3 100 29 2.046411 -0.175844062539 -0.397815763172 0.500000056478 -0.230268173833 -2.00815810454e-06 -0.126455451601 -0.0961486489325
8.4 100 30 2.321144 -0.177047029155 -0.396298054537 0.500000014994 -0.230268440375 -2.14218312532e-06 -0.126455544227 -0.0963141333994
8.5 100 32 2.792411 -0.178235030257 -0.394776189584 0.49999997088 -0.230268736884 -2.26984351e-06 -0.126455650181 -0.0964827327998
8.6 100 31 2.73989 -0.179407827187 -0.393250278902 0.499999924262 -0.230269057538 -2.39230048069e-06 -0.126455767091 -0.0966546345863
8.7 100 31 2.077856 -0.180565188426 -0.391720463785 0.499999875304 -0.230269401906 -2.50731926483e-06 -0.126455894608 -0.096829971697
8.8 100 31 2.508849 -0.181706889054 -0.390186920751 0.499999824022 -0.230269764022 -2.61975079344e-06 -0.126456030358 -0.0970088184942
8.9 100 30 2.332386 -0.182832723433 -0.388649848904 0.499999770741 -0.230270138152 -2.71559526856e-06 -0.12645617323 -0.0971911978866
9 100 31 2.218312 -0.183942497868 -0.387109478821 0.499999715512 -0.230270521366 -2.80840382898e-06 -0.126456320613 -0.0973770815392
9.1 100 33 3.338765 -0.185036038582 -0.385566063896 0.499999658526 -0.2302709065 -2.89191584745e-06 -0.126456470398 -0.0975663899043
9.2 62 32 2.14406 -0.186113187785 -0.384019878398 0.499999600025 -0.230271293176 -2.96477127261e-06 -0.126456621342 -0.0977589985136
9.3 64 32 1.168244 -0.187173816286 -0.382471219078 0.49999954018 -0.230271667017 -3.02418134317e-06 -0.126456771662 -0.0979547411299
9.4 64 31 1.194448 -0.188217812599 -0.38092039924 0.499999479127 -0.23027203293 -3.07941689427e-06 -0.126456918192 -0.0981534077105
9.5 66 30 1.216699 -0.18924509216 -0.37936774557 0.49999941702 -0.230272385828 -3.12656269698e-06 -0.126457060608 -0.0983547549342
9.6 68 31 1.256527 -0.190255595795 -0.377813596718 0.499999354103 -0.230272722237 -3.16123751861e-06 -0.126457198008 -0.0985585041088
9.7 70 33 1.314808 -0.191249290747 -0.376258300605 0.499999290604 -0.230273032486 -3.18390624864e-06 -0.12645732684 -0.0987643490121
9.8 72 32 1.394526 -0.192226169965 -0.37470221144 0.499999226791 -0.230273323043 -3.19389876908e-06 -0.12645744795 -0.0989719559402
9.9 74 30 1.306539 -0.193186254911 -0.373145687054 0.499999162883 -0.230273584297 -3.19166086537e-06 -0.126457559272 -0.099180973461
10 76 31 1.452174 -0.19412959142 -0.371589086659 0.499999099212 -0.230273817035 -3.17334103066e-06 -0.12645765972 -0.0993910279669
10.1 78 32 1.409591 -0.195056254178 -0.370032766632 0.499999036027 -0.230274018537 -3.14179549682e-06 -0.126457749092 -0.0996017355415
10.2 80 33 1.662382 -0.195966342974 -0.368477081314 0.49999897357 -0.23027418626 -3.09833760478e-06 -0.126457825906 -0.0998127021481
10.3 82 32 1.544414 -0.196859980913 -0.366922374559 0.499998912147 -0.230274317084 -3.0399075349e-06 -0.126457888497 -0.100023526106
10.4 84 33 1.972784 -0.197737317326 -0.365368982796 0.49999885205 -0.230274413731 -2.96576910433e-06 -0.126457938314 -0.100233808176
10.5 86 33 2.095569 -0.198598522083 -0.363817232588 0.499998793592 -0.230274474063 -2.87712418264e-06 -0.126457974089 -0.100443147033
10.6 88 35 1.794705 -0.199443787877 -0.362267435464 0.499998737013 -0.230274495343 -2.77577764285e-06 -0.126457995626 -0.100651150785
10.7 86 34 2.088646 -0.200273326733 -0.360719888321 0.49999868258 -0.230274482392 -2.66229832011e-06 -0.126458003827 -0.100857434627
10.8 88 33 1.913496 -0.201087369435 -0.35917486932 0.499998630602 -0.230274432267 -2.53267285762e-06 -0.126457998256 -0.101061625873
10.9 90 33 1.9379 -0.201886161647 -0.357632644957 0.499998581397 -0.230274348227 -2.38778475211e-06 -0.126457978811 -0.10126336795
11 92 33 2.413153 -0.202669962628 -0.356093454981 0.499998535171 -0.230274227722 -2.23242092706e-06 -0.126457945749 -0.101462322502
11.1 94 36 2.177665 -0.203439045148 -0.35455752157 0.499998492168 -0.230274075014 -2.06599457441e-06 -0.126457900791 -0.101658172904
11.2 96 34 2.431715 -0.20419369223 -0.353025045148 0.49999845259 -0.230273891207 -1.88875901758e-06 -0.126457844007 -0.101850624433
11.3 98 33 2.199499 -0.204934195147 -0.351496203635 0.499998416656 -0.230273674352 -1.70102641444e-06 -0.126457774995 -0.10203940835
11.4 100 34 2.332102 -0.205660849188 -0.349971153282 0.49999838458 -0.230273430102 -1.50462116993e-06 -0.12645769517 -0.102224286786
11.5 100 37 2.179555 -0.206373954248 -0.348450027621 0.499998356494 -0.230273160172 -1.30096155905e-06 -0.126457605537 -0.102405043201
11.6 94 36 2.328466 -0.207073811786 -0.34693293679 0.499998332556 -0.230272867969 -1.0895769291e-06 -0.12645750729 -0.102581498372
11.7 96 40 2.470707 -0.207760721848 -0.345419969971 0.499998312936 -0.230272554969 -8.71218037986e-07 -0.126457401127 -0.102753499543
11.8 98 36 2.286384 -0.208434983044 -0.343911192497 0.499998297732 -0.230272224351 -6.47785285555e-07 -0.126457288248 -0.102920925526
11.9 100 37 2.417317 -0.209096887377 -0.342406649605 0.499998287055 -0.230271878944 -4.19090553087e-07 -0.12645716972 -0.103083689033
12 100 37 2.191473 -0.209746721586 -0.340906366059 0.499998280915 -0.230271520325 -1.90132317675e-07 -0.126457046036 -0.103241732902
12.1 100 38 3.17191 -0.210384764388 -0.339410345691 0.499998279429 -0.230271156362 4.35194542278e-08 -0.126456919888 -0.103395032764
12.2 100 38 3.211383 -0.211011283589 -0.337918575732 0.499998282646 -0.230270786383 2.80873087517e-07 -0.126456791205 -0.103543594073
12.3 100 36 2.255769 -0.211626534874 -0.336431024103 0.499998290616 -0.230270414101 5.17774446332e-07 -0.126456661554 -0.103687455783
12.4 100 38 3.19769 -0.212230762536 -0.334947644026 0.499998303341 -0.230270044064 7.54276247433e-07 -0.126456532618 -0.103826682783
12.5 100 37 2.633358 -0.212824194879 -0.333468374159 0.499998320785 -0.230269677613 9.91713970448e-07 -0.126456404849 -0.10396136955
12.6 100 37 2.537126 -0.213407046206 -0.331993139388 0.499998342963 -0.230269320807 1.22568008478e-06 -0.126456280265 -0.10409163825
12.7 100 38 2.832968 -0.213979513849 -0.33052185391 0.499998369791 -0.230268973646 1.456847406e-06 -0.126456159176 -0.104217634858
12.8 100 38 2.447009 -0.214541779023 -0.329054424858 0.499998401188 -0.23026864183 1.68416616535e-06 -0.126456043298 -0.104339528471
12.9 100 37 2.856408 -0.215094004867 -0.327590746537 0.499998437113 -0.230268326703 1.90797244625e-06 -0.126455933449 -0.104457509637
13 100 37 3.159463 -0.215636337675 -0.326130713729 0.499998477466 -0.230268028959 2.12719056285e-06 -0.12645582933 -0.104571791561
13.1 100 37 2.423663 -0.216168903775 -0.32467421178 0.499998522177 -0.230267754752 2.34175559856e-06 -0.126455733848 -0.104682598239
13.2 100 38 2.332381 -0.216691811968 -0.323221124961 0.499998571109 -0.230267506012 2.5495669998e-06 -0.126455647204 -0.104790173048
13.3 100 39 2.83933 -0.217205154594 -0.321771338571 0.499998624133 -0.230267283598 2.75086397503e-06 -0.126455569786 -0.104894768948
13.4 100 40 2.67524 -0.217709005705 -0.320324738162 0.499998681106 -0.230267086389 2.94424382476e-06 -0.126455501101 -0.1049966497
13.5 100 40 2.406825 -0.218203420156 -0.318881211511 0.499998741855 -0.230266919481 3.12891715946e-06 -0.126455443093 -0.105096087603
13.6 100 38 2.794368 -0.218688438462 -0.317440650844 0.499998806233 -0.230266786712 3.30561382333e-06 -0.126455396743 -0.105193357468
13.7 100 39 2.241741 -0.219164084758 -0.316002955253 0.499998874016 -0.230266685378 3.47284884249e-06 -0.126455361481 -0.105288736477
13.8 100 39 2.500723 -0.219630368242 -0.314568029613 0.499998945085 -0.230266617608 3.63086807282e-06 -0.126455337624 -0.105382503079
13.9 100 39 2.380733 -0.220087284289 -0.313135789586 0.499999019223 -0.230266583453 3.77945365111e-06 -0.126455325281 -0.105474931928
14 100 40 2.217823 -0.220534814582 -0.311706158681 0.499999096226 -0.230266584183 3.91707131823e-06 -0.126455324756 -0.105566294022
14.1 100 41 2.300479 -0.220972930947 -0.310279071689 0.499999175874 -0.230266620018 4.04422725638e-06 -0.12645533617 -0.10565685203
14.2 100 40 2.559199 -0.221401592767 -0.308854475819 0.499999257983 -0.230266687837 4.16076406502e-06 -0.126455358348 -0.105746860087
14.3 100 40 2.513716 -0.221820752515 -0.307432330023 0.499999342243 -0.230266788601 4.26327408601e-06 -0.126455391233 -0.105836561669
14.4 100 40 2.421617 -0.222230353834 -0.306012607345 0.49999942849 -0.230266922895 4.35536308437e-06 -0.126455435208 -0.105926185943
14.5 100 40 2.310164 -0.222630335105 -0.304595294061 0.499999516454 -0.23026709016 4.43478259173e-06 -0.126455490119 -0.106015948011
14.6 100 39 2.409796 -0.223020629985 -0.303180390433 0.499999605865 -0.230267287705 4.50109636845e-06 -0.126455554654 -0.106106047974
14.7 100 41 2.936198 -0.223401170093 -0.301767910842 0.499999696466 -0.230267515276 4.55405434514e-06 -0.126455629087 -0.106196667203
14.8 100 40 2.316432 -0.223771882581 -0.300357884292 0.499999788018 -0.230267768303 4.59525974206e-06 -0.126455711485 -0.106287970527
14.9 100 39 2.399717 -0.224132696711 -0.298950353851 0.499999880227 -0.230268046939 4.62114410361e-06 -0.126455801665 -0.106380099163
15 100 40 2.334735 -0.224483543308 -0.2975453766 0.499999972819 -0.230268349352 4.63341314502e-06 -0.126455899307 -0.106473178559
15.1 100 40 2.47053 -0.224824356075 -0.296143023889 0.500000065565 -0.230268674821 4.63372012061e-06 -0.126456003935 -0.106567310493
15.2 100 42 2.665983 -0.225155072142 -0.294743378568 0.500000158185 -0.230269017956 4.62044868549e-06 -0.126456113539 -0.10666257524
15.3 100 44 2.752058 -0.22547563389 -0.293346537189 0.500000250391 -0.230269375739 4.59299394385e-06 -0.126456227157 -0.106759034964
15.4 100 40 2.623436 -0.225785991222 -0.291952608659 0.50000034191 -0.230269746502 4.55207054969e-06 -0.126456344181 -0.10685672644
15.5 100 42 2.37921 -0.226086100917 -0.290561711774 0.500000432464 -0.230270131412 4.49730304559e-06 -0.126456464954 -0.106955668606
15.6 100 41 2.357713 -0.226375929495 -0.289173973862 0.500000521788 -0.230270523653 4.42896667036e-06 -0.126456587189 -0.10705585807
15.7 100 42 2.243838 -0.226655452957 -0.287789534081 0.500000609592 -0.230270921173 4.3466978451e-06 -0.126456710142 -0.107157271109
15.8 100 43 2.691677 -0.226924656637 -0.286408537873 0.500000695625 -0.230271322195 4.25201740036e-06 -0.126456833188 -0.107259865378
15.9 100 43 2.42798 -0.227183538177 -0.285031137088 0.50000077962 -0.230271721697 4.14433179296e-06 -0.126456954575 -0.107363579728
16 100 43 3.2409 -0.22743210745 -0.283657490136 0.500000861374 -0.230272117172 4.02562710534e-06 -0.126457073393 -0.107468336223
16.1 100 43 2.537724 -0.227670383168 -0.282287758541 0.500000940661 -0.230272508804 3.89684963357e-06 -0.126457190001 -0.107574038928
16.2 100 42 2.429412 -0.227898400508 -0.280922107948 0.500001017262 -0.230272892248 3.75763568495e-06 -0.12645730271 -0.107680578565
16.3 98 47 3.965809 -0.228116204968 -0.279560704598 0.500001090963 -0.230273264595 3.60808356938e-06 -0.126457410747 -0.107787832248
16.4 100 43 2.3684 -0.228323855827 -0.27820371504 0.50000116163 -0.230273623021 3.45083802262e-06 -0.126457512925 -0.107895663283
16.5 100 46 3.94154 -0.228521423451 -0.276851306436 0.500001229043 -0.230273965797 3.28521335845e-06 -0.126457609018 -0.108003927452
16.6 100 42 2.382016 -0.228708993059 -0.275503641714 0.500001293056 -0.230274290107 3.11134657325e-06 -0.126457697968 -0.108112468961
16.7 94 43 2.431292 -0.228886659309 -0.274160881679 0.500001353516 -0.230274595991 2.93249442194e-06 -0.126457779911 -0.10822112814
16.8 94 43 2.413252 -0.229054529933 -0.272823182866 0.50000141035 -0.230274881038 2.74871801995e-06 -0.126457854092 -0.108329736673
16.9 96 41 2.344383 -0.229212722575 -0.271490696543 0.500001463475 -0.230275142507 2.56189731811e-06 -0.126457919695 -0.108438125021
17 98 40 2.416294 -0.229361367775 -0.270163564845 0.50000151284 -0.230275378565 2.37246868947e-06 -0.126457975982 -0.108546119089
17.1 100 39 2.715535 -0.229500602218 -0.26884192661 0.500001558341 -0.230275589198 2.17891974543e-06 -0.126458023189 -0.108653547093
17.2 100 42 2.493753 -0.229630575188 -0.267525908408 0.500001600028 -0.230275773805 1.98744071876e-06 -0.126458061096 -0.108760236653
17.3 98 44 2.371045 -0.229751441148 -0.266215629444 0.500001637843 -0.230275932855 1.79485941304e-06 -0.126458090378 -0.108866019792
17.4 100 46 3.824942 -0.229863363892 -0.264911197035 0.500001671823 -0.230276064266 1.60434657704e-06 -0.126458110059 -0.108970732523
17.5 100 42 2.454954 -0.229966512086 -0.263612712112 0.500001701991 -0.230276168344 1.41534944674e-06 -0.12645812058 -0.10907421749
17.6 100 42 2.535196 -0.230061059063 -0.26232026107 0.50000172847 -0.23027624548 1.23116914234e-06 -0.1264581222 -0.109176324107
17.7 100 42 2.486459 -0.230147181622 -0.261033920519 0.500001751279 -0.230276295081 1.04932385398e-06 -0.126458114668 -0.10927691115
17.8 100 41 2.461514 -0.23022506042 -0.259753754885 0.500001770473 -0.23027631865 8.7114738135e-07 -0.126458098699 -0.109375846388
17.9 100 42 2.685209 -0.230294878131 -0.258479816159 0.500001786196 -0.23027631349 7.00114218842e-07 -0.126458073613 -0.109473010576
18 100 43 2.383261 -0.230356817217 -0.257212145787 0.500001798522 -0.230276285889 5.32632766392e-07 -0.1264580413 -0.109568293805
18.1 80 46 4.326242 -0.230411059327 -0.255950773356 0.500001807563 -0.230276234154 3.71056172968e-07 -0.126458001502 -0.109661601391
18.2 82 43 1.966164 -0.230457786328 -0.254695716331 0.500001813467 -0.230276156886 2.16569396097e-07 -0.12645795388 -0.109752850509
18.3 82 46 2.201273 -0.230497175564 -0.253446981827 0.500001816257 -0.230276060653 6.69038128717e-08 -0.126457900736 -0.109841974665
18.4 84 44 2.267322 -0.230529401237 -0.252204564823 0.500001816219 -0.230275944527 -7.2561620143e-08 -0.126457841932 -0.109928919424
18.5 86 47 2.378828 -0.230554632902 -0.250968450922 0.500001813434 -0.230275811467 -2.06146949594e-07 -0.126457778418 -0.110013645791
18.6 88 47 2.748751 -0.23057303551 -0.249738616653 0.500001808037 -0.230275662893 -3.32129913169e-07 -0.126457711067 -0.110096130343
18.7 90 47 2.805154 -0.230584765589 -0.248515027202 0.500001800208 -0.230275500387 -4.49130108771e-07 -0.126457640277 -0.110176363934
18.8 92 46 2.943288 -0.230589974928 -0.247297641308 0.50000179005 -0.230275324861 -5.61269350913e-07 -0.126457566453 -0.110254352131
18.9 94 45 2.186016 -0.230588806277 -0.246086409835 0.500001777782 -0.230275138912 -6.63802336438e-07 -0.126457490765 -0.110330114576
19 96 45 2.518729 -0.230581394488 -0.244881275254 0.50000176355 -0.230274946148 -7.57468898716e-07 -0.126457414362 -0.110403684961
19.1 98 44 2.358749 -0.23056786495 -0.243682175877 0.50000174752 -0.230274747745 -8.43060975836e-07 -0.126457337783 -0.110475112874
19.2 100 43 4.196767 -0.230548333606 -0.242489044389 0.500001729872 -0.230274546637 -9.18847464768e-07 -0.126457261919 -0.110544457099
19.3 100 47 2.498539 -0.230522908013 -0.241301808979 0.500001710836 -0.230274343775 -9.85975761501e-07 -0.126457187377 -0.110611788433
