# SIAM ground state evolution, spin-symmetric FBR
# n0(t=0)=0.500000002492  E_gs(ref)=-30.8994525853
# t  n_active  bond_dim  wall_s  n0  energy
14.6 12 7 0.133664 0.500000056735 -0.105280261057
14.7 12 7 0.137736 0.500000056863 -0.105280289468
14.8 12 7 0.140854 0.500000056841 -0.105280324827
14.9 12 7 0.140136 0.500000056669 -0.105280365867
15 12 7 0.098164 0.5000000564 -0.105280413415
15.1 12 7 0.098683 0.500000055952 -0.105280466124
15.2 12 7 0.098274 0.500000055316 -0.105280523325
15.3 12 7 0.098369 0.500000054489 -0.105280584314
15.4 12 7 0.098748 0.500000053469 -0.105280648368
15.5 12 7 0.098451 0.500000052254 -0.105280714742
15.6 12 7 0.098389 0.500000050842 -0.105280782676
15.7 12 7 0.097657 0.500000049235 -0.105280851415
15.8 12 7 0.098056 0.500000047433 -0.105280920216
15.9 12 7 0.098129 0.50000004544 -0.105280988349
16 12 7 0.100365 0.50000004326 -0.105281055104
16.1 12 7 0.0989970000001 0.500000040896 -0.1052811198
16.2 12 7 0.098843 0.500000038355 -0.105281181792
16.3 12 7 0.098343 0.500000035643 -0.105281240471
16.4 12 7 0.098096 0.500000032767 -0.105281295276
16.5 12 7 0.097837 0.500000029736 -0.105281345696
16.6 12 7 0.09783 0.500000026557 -0.105281391273
16.7 12 7 0.098063 0.50000002324 -0.105281431607
16.8 12 7 0.098037 0.500000019796 -0.105281466356
16.9 12 7 0.098429 0.500000016234 -0.105281495245
17 12 7 0.098338 0.500000012566 -0.10528151806
17.1 12 7 0.098413 0.500000008803 -0.105281534653
17.2 12 7 0.098238 0.500000004956 -0.105281544941
17.3 12 7 0.098073 0.500000001037 -0.105281548906
17.4 12 7 0.09892 0.499999997057 -0.105281546596
17.5 12 7 0.098142 0.49999999303 -0.105281538118
17.6 12 7 0.098259 0.499999988965 -0.105281523641
17.7 12 7 0.098175 0.499999984876 -0.105281503392
17.8 12 7 0.098981 0.499999980773 -0.105281477651
17.9 12 7 0.092829 0.499999976668 -0.105281446749
18 12 7 0.092748 0.499999972572 -0.105281411062
18.1 12 7 0.093462 0.499999968494 -0.105281371009
18.2 12 7 0.094418 0.499999964445 -0.105281327045
18.3 12 7 0.093553 0.499999960433 -0.105281279656
18.4 12 7 0.094022 0.499999956468 -0.105281229356
18.5 12 7 0.094039 0.499999952549 -0.105281176008
18.6 12 7 0.135682 0.499999948618 -0.105281121509
18.7 12 7 0.133303 0.499999944759 -0.105281065732
18.8 12 7 0.133982 0.499999940982 -0.105281009232
18.9 12 7 0.133926 0.499999937293 -0.105280952575
19 12 7 0.135077 0.499999933695 -0.105280896315
19.1 12 7 0.133619 0.499999930194 -0.105280840994
19.2 12 7 0.133417 0.499999926793 -0.105280787119
19.3 12 7 0.133051 0.499999923493 -0.105280735187
19.4 12 7 0.133953 0.499999920297 -0.105280685667
19.5 12 7 0.133337 0.499999917203 -0.105280638998
19.6 12 7 0.134483 0.499999914212 -0.105280595583
19.7 12 7 0.14112 0.499999911322 -0.105280555783
19.8 12 7 0.133971 0.499999908532 -0.105280519921
19.9 12 7 0.13474 0.499999905838 -0.105280488272
20 12 7 0.133563 0.499999903237 -0.105280461066
20.1 12 7 0.134287 0.499999900725 -0.105280438484
20.2 12 7 0.134412 0.499999898298 -0.105280420658
20.3 12 7 0.139868 0.499999895951 -0.10528040767
20.4 12 7 0.142831 0.499999893679 -0.105280399553
20.5 12 7 0.141956 0.499999891474 -0.105280396289
20.6 12 7 0.141291 0.499999889333 -0.105280397814
20.7 12 7 0.14037 0.499999887247 -0.105280404014
20.8 12 7 0.140854 0.499999885212 -0.105280414732
20.9 12 7 0.140673 0.499999883219 -0.105280429768
21 12 7 0.141579 0.499999881264 -0.105280448881
21.1 12 7 0.141079 0.499999879339 -0.105280471795
21.2 12 7 0.131631 0.499999877437 -0.105280498197
21.3 12 7 0.142106 0.499999875554 -0.105280527746
21.4 12 7 0.141005 0.499999873683 -0.105280560075
21.5 12 7 0.14099 0.499999871817 -0.105280594793
21.6 12 7 0.140826 0.499999869953 -0.105280631494
21.7 12 7 0.140728 0.499999868085 -0.105280669755
21.8 12 7 0.1407 0.499999866219 -0.105280708474
21.9 12 7 0.09842 0.499999864412 -0.105280748619
22 12 7 0.099239 0.499999862579 -0.105280789012
22.1 12 7 0.099083 0.499999860716 -0.105280829225
22.2 12 7 0.099648 0.499999858818 -0.105280868838
22.3 12 7 0.099959 0.499999856882 -0.105280907442
22.4 12 7 0.099478 0.499999854907 -0.105280944645
22.5 12 7 0.098825 0.499999852892 -0.105280980073
22.6 12 7 0.099701 0.499999850835 -0.105281013376
22.7 12 7 0.099665 0.499999848738 -0.105281044232
