# SIAM excitation B=c_0up^dag|gs> (normalized), method=fbr
# L=200 U=0.1 V=0.1 dt=0.1 tmax=100 cutoff=1e-10 max_bond_dim=1024
# E_gs=-62.7536301399 gs_n_active=24 gs_bond_dim=35 gs_wall_s=266.734797
# nrm=0.707106781344
# t  n_active  bond_dim  wall_s  n0up  n0dw  ReA  ImA
0 24 35 0.044075 1 0.704373165338 0 0
0.1 21 18 0.189661 0.999960498507 0.704354408117 0 0
0.2 20 18 0.193206 0.999842093177 0.704298170158 0 0
0.3 19 16 0.189431 0.999645077978 0.704204531044 0 0
0.4 20 16 0.164558 0.999369943321 0.704073625382 0 0
0.5 20 16 0.18974 0.999017372347 0.70390563948 0 0
0.6 20 16 0.168634 0.998588238347 0.703700811911 0 0
0.7 20 16 0.171313 0.998083599687 0.703459431973 0 0
0.8 19 16 0.190219 0.997504696458 0.703181838064 0 0
0.9 18 15 0.186335 0.996852943685 0.702868416633 0 0
1 18 15 0.144585 0.996129925135 0.702519599074 0 0
1.1 18 16 0.165777 0.995337386378 0.702135861631 0 0
1.2 18 16 0.141338 0.994477226745 0.701717722128 0 0
1.3 18 16 0.14183 0.993551490166 0.701265737507 0 0
1.4 18 16 0.165064 0.992562357046 0.700780501861 0 0
1.5 18 16 0.143659 0.991512133546 0.700262643354 0 0
1.6 18 16 0.14295 0.990403242048 0.699712821421 0 0
1.7 18 16 0.140697 0.989238210191 0.699131724521 0 0
1.8 18 16 0.14521 0.988019659569 0.698520066627 0 0
1.9 18 15 0.166757 0.986750293872 0.697878584408 0 0
2 18 15 0.146597 0.98543288832 0.697208034323 0 0
2.1 18 15 0.197561 0.984070276813 0.69650918965 0 0
2.2 18 16 0.240026 0.982665340783 0.695782837365 0 0
2.3 18 16 0.212521 0.981220995755 0.695029774782 0 0
2.4 18 16 0.204773 0.979740180998 0.69425080759 0 0
2.5 18 16 0.144792 0.978225846379 0.693446746001 0 0
2.6 18 16 0.146951 0.976680940725 0.692618402235 0 0
2.7 18 16 0.142143 0.975108400082 0.691766587892 0 0
2.8 18 16 0.166727 0.973511136505 0.690892111155 0 0
2.9 18 17 0.143536 0.971892026412 0.689995774345 0 0
3 18 17 0.144162 0.970253899976 0.689078371488 0 0
3.1 18 17 0.142129 0.968599530957 0.688140685865 0 0
3.2 18 16 0.165183 0.966931627163 0.687183488449 0 0
3.3 18 16 0.146372 0.965252820326 0.686207535262 0 0
3.4 19 16 0.145596 0.963565658036 0.685213565963 0 0
3.5 19 16 0.18855 0.961872595032 0.684202302157 0 0
3.6 19 16 0.188937 0.960175985842 0.683174445829 0 0
3.7 20 16 0.171316 0.95847807775 0.682130678072 0 0
3.8 20 16 0.151315 0.956781004731 0.681071657819 0 0
3.9 20 16 0.177375 0.955086782374 0.67999802125 0 0
4 20 16 0.193323 0.953397302373 0.678910380439 0 0
4.1 20 16 0.152116 0.951714329165 0.677809323081 0 0
4.2 20 16 0.175632 0.950039496854 0.676695411643 0 0
4.3 20 16 0.196142 0.948374306437 0.675569183946 0 0
4.4 20 16 0.174766 0.946720123552 0.674431151655 0 0
4.5 20 15 0.172646 0.945078178976 0.673281801716 0 0
4.6 20 15 0.150879 0.943449567026 0.672121595009 0 0
4.7 20 15 0.173959 0.941835247781 0.670950967803 0 0
4.8 20 15 0.192539 0.940236045976 0.66977033096 0 0
4.9 20 15 0.175017 0.938652655244 0.668580072082 0 0
5 20 15 0.199241 0.937085639523 0.667380554843 0 0
5.1 20 15 0.17484 0.93553543708 0.666172119614 0 0
5.2 20 15 0.19477 0.934002363614 0.664955084872 0 0
5.3 20 15 0.150474 0.93248661709 0.663729748513 0 0
5.4 20 15 0.178803 0.930988282912 0.662496387124 0 0
5.5 20 15 0.173659 0.929507338611 0.661255258531 0 0
5.6 18 15 0.274257 0.928043660884 0.660006602669 0 0
5.7 18 15 0.275788 0.926597030697 0.658750642207 0 0
5.8 18 15 0.284521 0.925167140506 0.657487583772 0 0
5.9 18 15 0.276693 0.923753600962 0.656217619422 0 0
6 18 16 0.249822 0.922355948317 0.654940927705 0 0
6.1 18 16 0.246021 0.920973651158 0.653657674935 0 0
6.2 18 16 0.28079 0.919606117944 0.652368016241 0 0
6.3 18 15 0.247313 0.918252705167 0.651072096805 0 0
6.4 18 15 0.249926 0.916912724579 0.649770052981 0 0
6.5 18 16 0.24693 0.915585451024 0.648462013814 0 0
6.6 18 16 0.25317 0.914270128694 0.647148101735 0 0
6.7 18 17 0.247412 0.912965979777 0.645828433969 0 0
