# SIAM excitation B=c_0up^dag|gs> (normalized), method=star
# L=100 U=0.2 V=0.1 dt=0.1 tmax=50 cutoff=1e-10 max_bond_dim=1024
# E_gs=-30.9604679898 gs_bond_dim=36 gs_wall_s=43.608003
# nrm=0.707106780868  G00(t) = -i nrm^2 exp(i E_gs t) A(t)
# t  n_active  bond_dim  wall_s  n0up  n0dw  ReA  ImA
0 100 36 0.005127 1 0.810224417703 1 0
0.1 100 19 0.71075 0.999959721248 0.810192344672 -0.998401554174 0.0556519129935
0.2 100 19 0.689968 0.999838958912 0.810093042408 0.993612291803 -0.111112513519
0.3 100 19 0.694972 0.999637971534 0.809926960811 -0.985650405252 0.166191322517
0.4 100 19 0.720562 0.999357195079 0.809694322811 0.974546113609 -0.220699525838
0.5 100 19 0.705292 0.998997239383 0.809395448089 -0.960341502785 0.274450793294
0.6 100 19 0.713158 0.998558884585 0.809030762093 0.943090305747 -0.327262081428
0.7 100 19 0.712894 0.998043078621 0.808600758038 -0.922857623374 0.378954415113
0.8 100 19 0.701879 0.997450931345 0.80810603017 0.899719588266 -0.429353643
0.9 100 19 0.723815 0.996783714142 0.807547270956 -0.873762973315 0.478291161971
1 100 19 0.698557 0.996042846895 0.806925211696 0.845084749368 -0.525604606499
1.1 100 19 0.710883 0.995229900084 0.806240691217 -0.813791595016 0.571138499163
1.2 100 19 0.715363 0.994346586528 0.805494622466 0.779999361457 -0.614744857748
1.3 100 19 0.717872 0.993394751948 0.804687978883 -0.743832497962 0.656283756767
1.4 100 19 0.708062 0.99237636654 0.803821793909 0.705423441511 -0.695623840176
1.5 100 19 0.72472 0.991293517322 0.802897252121 -0.664911975807 0.732642782931
1.6 100 19 0.718542 0.99014840687 0.801915381845 0.622444562371 -0.767227699743
1.7 100 19 0.71045 0.988943335307 0.800877435464 -0.578173652917 0.799275498934
1.8 100 19 0.725991 0.987680698357 0.799784679701 0.532256982792 -0.828693182179
1.9 100 19 0.722232 0.98636297078 0.798638410639 -0.484856853208 0.85539808744
2 100 19 0.72917 0.984992678974 0.797439916834 0.436139407096 -0.879318077945
2.1 100 19 0.71965 0.983572461322 0.796190616355 -0.386273902667 0.90039167362
2.2 100 19 0.701102 0.982104963695 0.794891879768 0.335431987439 -0.918568133545
2.3 100 19 0.704714 0.980592893606 0.793545177272 -0.283786982372 0.93380747943
2.4 100 19 0.70416 0.979038991105 0.792151899073 0.231513173253 -0.946080470478
2.5 100 19 0.712874 0.977446014325 0.790713491416 -0.178785118982 0.955368531688
2.6 100 19 0.702369 0.975816736814 0.789231417664 0.125776977242 -0.961663634144
2.7 100 19 0.720174 0.97415392641 0.787707116448 -0.0726618499244 0.964968128671
2.8 100 19 0.728009 0.972460347466 0.786142032993 0.0196111564066 -0.965294542867
2.9 100 19 0.726458 0.9707387545 0.784537591679 0.0332059686949 0.962665336575
3 100 19 0.713208 0.968991859385 0.782895222196 -0.0856232502763 -0.957112627367
3.1 100 19 0.713231 0.967222320512 0.781216359365 0.137477814786 0.948677875697
3.2 100 19 0.707038 0.965432787123 0.779502348923 -0.188610696913 -0.93741155228
3.3 100 19 0.724764 0.96362583521 0.777754549568 0.238867319427 0.923372773576
3.4 100 19 0.729088 0.961803966535 0.775974318344 -0.288097935981 -0.906628919438
3.5 100 19 0.724839 0.959969634188 0.774162928794 0.336158036842 0.887255229775
3.6 100 19 0.708657 0.958125201993 0.772321672221 -0.382908727156 -0.865334390781
3.7 100 19 0.699044 0.956272950929 0.770451774407 0.428217064119 0.840956101294
3.8 100 19 0.697989 0.954415069996 0.768554482295 -0.471956364601 -0.814216643485
3.9 100 19 0.70037 0.952553649943 0.766630934687 0.51400648112 0.78521842113
4 100 19 0.699721 0.950690677078 0.764682268587 -0.554254039743 -0.754069524741
4.1 100 19 0.698403 0.948828037278 0.762709583874 0.592592653929 0.720883277897
4.2 100 19 0.69997 0.9469675093 0.760713939203 -0.628923105365 -0.685777785479
4.3 100 19 0.708786 0.945110757405 0.758696355666 0.663153497135 0.648875484243
4.4 100 19 0.722736 0.943259317855 0.756657808778 -0.695199377635 -0.61030269577
4.5 100 19 0.703838 0.941414653256 0.75459916122 0.72498384781 0.570189185187
4.6 100 19 0.729085 0.939578040608 0.752521383362 -0.752437634598 -0.528667737833
4.7 100 19 0.730032 0.937750663792 0.750425322583 0.777499146544 0.485873717619
4.8 100 19 0.731066 0.935933562092 0.748311874115 -0.800114517866 -0.441944662591
4.9 100 19 0.717434 0.934127724477 0.746181709186 0.820237609875 0.397019837073
5 100 19 0.713959 0.932333978453 0.744035563441 -0.837830022364 -0.351239869898
5.1 100 19 0.6913 0.930553048926 0.741874134786 0.852861075093 0.304746335677
5.2 100 19 0.697717 0.928785524781 0.739698068145 -0.86530776355 -0.257681373082
5.3 100 19 0.681442 0.927031895582 0.737507981275 0.875154716289 0.21018729001
5.4 100 19 0.70867 0.925292543408 0.735304460604 -0.882394137794 -0.162406210139
5.5 100 19 0.705925 0.923567746157 0.733088050404 0.887025727244 0.114479698036
5.6 100 19 0.684325 0.921857670284 0.730859341135 -0.889056611372 -0.0665484057187
5.7 100 19 0.677638 0.920162409709 0.728618748647 0.88850119621 0.018751715831
5.8 100 19 0.676913 0.918481958695 0.726366734874 -0.885381107238 0.0287725939864
5.9 100 19 0.669968 0.916816216975 0.724103729103 0.879725031286 -0.0758886989075
6 100 19 0.680526 0.915165017372 0.721830137855 -0.871568611155 0.122463046546
6.1 100 19 0.693501 0.91352812007 0.719546359482 0.860954291437 -0.168364690511
6.2 100 19 0.705075 0.911905202401 0.717252746261 -0.847931131439 0.213465608061
6.3 100 19 0.693358 0.910295889774 0.714949645375 0.832554667631 -0.257641011617
6.4 100 19 0.686322 0.90869976047 0.712637391062 -0.814886723363 0.300769660258
6.5 100 19 0.703902 0.907116342029 0.71031630582 0.794995204526 -0.342734156155
6.6 100 19 0.705473 0.905545103397 0.707986681322 -0.772953890084 0.383421228871
6.7 100 19 0.716031 0.903985482548 0.705648805504 0.748842212548 -0.422722028864
6.8 100 19 0.699032 0.902436847373 0.703303019706 -0.72274502825 0.460532407527
6.9 100 19 0.672939 0.900898588641 0.700949558238 0.694752353437 -0.49675317229
7 100 19 0.719551 0.899370095471 0.698588668424 -0.664959112724 0.531290361125
7.1 100 19 0.708722 0.897850739083 0.696220600446 0.633464852837 -0.564055482209
7.2 100 19 0.718957 0.896339872612 0.693845615946 -0.60037345344 0.594965748715
7.3 100 19 0.714685 0.894836875146 0.691463938682 0.565792807518 -0.623944287534
7.4 100 19 0.701233 0.893341108698 0.689075832392 -0.529834523125 0.650920375452
7.5 100 19 0.704845 0.891851994472 0.686681486845 0.492613555723 -0.675829591245
7.6 100 19 0.704588 0.890368840325 0.684281214142 -0.45424791235 0.698614017202
7.7 100 19 0.705296 0.888891086554 0.681875274695 0.414858251572 -0.719222408001
7.8 100 19 0.684134 0.887418158436 0.67946388997 -0.37456752541 0.737610281367
7.9 100 19 0.687343 0.885949514664 0.677047287694 0.333500602377 -0.753740054514
8 100 19 0.685955 0.884484655857 0.674625734667 -0.291783882006 0.767581172953
8.1 100 19 0.69346 0.883023125105 0.672199490416 0.2495448948 -0.77911015545
8.2 100 19 0.689434 0.881564523363 0.669768810816 -0.20691189582 0.788310646542
8.3 100 19 0.684924 0.880108398214 0.66733396706 0.164013488888 -0.795173419023
8.4 100 19 0.689065 0.878654415046 0.664895230308 -0.120978179659 0.799696416337
8.5 100 19 0.693629 0.877202267304 0.662452862726 0.0779339936068 -0.801884699646
8.6 100 19 0.688969 0.875751699078 0.660007160059 -0.035008045793 0.801750421055
8.7 100 19 0.695101 0.87430250206 0.657558381027 -0.00767383504711 -0.799312715731
8.8 100 19 0.69708 0.872854506638 0.655106802169 0.0499875259329 0.794597630058
8.9 100 19 0.684579 0.871407581363 0.652652727474 -0.0918110089935 -0.787637990218
9 100 19 0.688747 0.869961629548 0.650196427826 0.133024724234 0.778473239099
9.1 100 19 0.691697 0.868516621966 0.647738193813 -0.173511979437 -0.76714927841
9.2 100 19 0.68948 0.867072567246 0.645278318045 0.213159297871 0.753718266436
9.3 100 19 0.690319 0.865629523994 0.642817108174 -0.251856778498 -0.738238403986
9.4 100 19 0.683928 0.864187574786 0.640354860717 0.289498404757 0.720773675897
9.5 100 19 0.6921 0.862746850109 0.637891861071 -0.325982373752 -0.701393598673
9.6 100 19 0.694497 0.861307515111 0.635428406902 0.361211398223 0.680172947266
9.7 100 19 0.691165 0.859869769484 0.632964801125 -0.395092984225 -0.657191454013
9.8 100 19 0.694523 0.858433842639 0.630501336781 0.42753967638 0.632533493795
9.9 100 19 0.698145 0.856999952765 0.628038342245 -0.458469303782 -0.60628777058
10 100 19 0.698536 0.855568419753 0.625576090188 0.487805192376 0.578546950331
10.1 100 19 0.703166 0.854139546985 0.623114864179 -0.515476345991 -0.549407334392
10.2 100 19 0.700875 0.852713663561 0.620654977436 0.54141763388 0.518968500113
10.3 100 19 0.704088 0.851291111927 0.618196693039 -0.565569888558 -0.487332928849
10.4 100 19 0.704393 0.849872263227 0.615740334673 0.587880097883 0.454605632584
10.5 100 19 0.706797 0.848457500259 0.613286118317 -0.608301377551 -0.420893792322
10.6 100 19 0.699759 0.847047171709 0.610834349309 0.626793159644 0.386306421186
10.7 100 19 0.694853 0.845641648362 0.608385340308 -0.643321220266 -0.350953899136
10.8 100 19 0.702747 0.844241319198 0.60593933409 0.657857620638 0.314947699756
10.9 100 19 0.717985 0.842846557993 0.603496581435 -0.670380774342 -0.278399963334
11 100 19 0.737334 0.841457736312 0.601057337764 0.680875423991 0.241423143267
11.1 100 19 0.737336 0.840075220963 0.598621856462 -0.689332591688 -0.204129656675
11.2 100 19 0.736658 0.838699369302 0.596190398477 0.695749511169 0.166631513952
11.3 100 19 0.746049 0.837330533325 0.59376321775 -0.700129557473 -0.129039994766
11.4 100 19 0.740188 0.83596903307 0.59134051058 0.702482114616 0.0914653246234
11.5 100 19 0.737107 0.834615167404 0.588922527355 -0.702822498207 -0.0540163792018
11.6 100 19 0.738091 0.833269240365 0.586509484571 0.701171783035 0.0168003185685
11.7 100 19 0.74079 0.83193153038 0.584101580602 -0.697556704304 0.0200777078693
11.8 100 19 0.738583 0.830602303766 0.5816991278 0.692009470418 -0.0565148143514
11.9 100 19 0.739354 0.829281762807 0.579302240721 -0.684567529689 0.0924106636546
12 100 19 0.747426 0.827970107017 0.576911135651 0.675273470454 -0.127667726604
12.1 100 19 0.75612 0.826667519586 0.574525968609 -0.664174757642 0.162191511518
12.2 100 19 0.75259 0.825374157608 0.572146946086 0.651323591115 -0.195890855468
12.3 100 19 0.749385 0.824090163768 0.569774248205 -0.63677663527 0.228678087786
12.4 100 19 0.75017 0.822815613961 0.567408058061 0.62059480391 -0.260469222166
12.5 100 19 0.741423 0.821550603431 0.565048519051 -0.602843022606 0.291184192432
12.6 100 19 0.733057 0.820295202193 0.562695816474 0.58359001089 -0.320747032466
12.7 100 19 0.729786 0.81904941515 0.560350089588 -0.562908001681 0.349085971346
12.8 100 19 0.733955 0.817813262987 0.558011492687 0.540872523437 -0.376133659059
12.9 100 19 0.759278 0.81658673382 0.555680161764 -0.517562121618 0.401827260019
13 100 19 0.540082 0.815369795915 0.553356248122 0.493058115001 -0.426108606175
13.1 100 19 0.681101 0.814162395508 0.551039895845 -0.467444316587 0.448924270287
13.2 100 19 0.517787 0.812964482004 0.548731233796 0.440806772301 -0.470225702386
13.3 100 19 0.515391 0.811775938327 0.546430389747 -0.413233504897 0.489969240744
13.4 100 19 0.520058 0.810596659677 0.544137486748 0.384814228547 -0.508116243975
13.5 100 19 0.518997 0.809426527492 0.54185264275 -0.35564008008 0.52463312506
13.6 100 19 0.527843 0.808265556467 0.539575870219 0.325803315157 -0.539491394562
13.7 100 19 0.71076 0.807113471626 0.537307379183 -0.29539713161 0.552667679859
13.8 100 19 0.707365 0.805970124458 0.535047284052 0.26451529525 -0.564143753656
13.9 100 19 0.657255 0.804835351556 0.532795689043 -0.233251902786 0.573906519616
14 100 19 0.601112 0.803708984329 0.530552698238 0.201701107005 -0.581948009859
14.1 100 19 0.707148 0.802590856245 0.528318431877 -0.169956835369 0.588265374105
14.2 100 19 0.710508 0.801480808553 0.526092976146 0.138112541972 -0.592860795971
14.3 100 19 0.697311 0.80037864265 0.523876437318 -0.10626092304 0.595741478716
14.4 100 19 0.663557 0.799284239067 0.521668888762 0.0744936611982 -0.596919549959
14.5 100 19 0.689204 0.798197404965 0.519470431883 -0.0429011660873 0.596412008096
14.6 100 19 0.569661 0.797117980634 0.517281137427 0.0115723260665 -0.594240604626
14.7 100 19 0.693066 0.796045816879 0.515101097238 0.019405760466 0.590431755184
14.8 100 19 0.582677 0.794980769012 0.51293039297 -0.049948018975 -0.585016410597
14.9 100 19 0.617548 0.793922698482 0.510769098279 0.0799716269735 0.578029913903
15 100 19 0.719465 0.792871486103 0.508617312634 -0.109396279996 -0.569511893177
15.1 100 19 0.712558 0.791827008928 0.506475105367 0.138144357752 0.559506039598
15.2 100 19 0.725614 0.790789175071 0.504342541012 -0.166141177662 -0.548059997552
15.3 100 19 0.707477 0.789757843281 0.502219771645 0.193315194919 0.535225110024
15.4 100 19 0.711701 0.788732981247 0.500106796522 -0.219598146824 -0.52105630018
15.5 100 19 0.718935 0.787714509361 0.498003722923 0.244925290312 0.505611803309
15.6 100 20 0.723517 0.786702373532 0.495910602772 -0.269235525796 -0.488952992663
15.7 100 20 0.715419 0.785696516354 0.493827517141 0.29247159231 0.471144112385
15.8 100 20 0.537438 0.784696918679 0.49175452963 -0.314580165314 -0.452252128949
15.9 100 20 0.59472 0.783703548555 0.489691744597 0.335512016435 0.432346414069
16 100 20 0.729609 0.782716428163 0.487639191882 -0.355222094647 -0.41149850598
16.1 100 20 0.72724 0.781735619109 0.485596915651 0.37366964167 0.389781881058
16.2 100 20 0.725772 0.78076109527 0.483565048358 -0.390818316404 -0.367271664277
16.3 100 20 0.670847 0.779792962722 0.481543620531 0.406636191986 0.344044387565
16.4 100 20 0.523941 0.778831160091 0.479532855751 -0.421095942797 -0.320177577452
16.5 100 20 0.650689 0.777875800519 0.477532651551 0.43417441808 0.295749954494
16.6 100 20 0.514656 0.776926949282 0.475543057026 -0.445853186258 -0.270840702703
16.7 100 20 0.517639 0.775984683716 0.473564134617 0.456118352477 0.245529360647
16.8 100 20 0.515338 0.775049088593 0.471595952603 -0.464960535002 -0.219895548244
16.9 100 20 0.514531 0.774120244032 0.469638562893 0.472374819673 0.194018716139
17 100 20 0.519655 0.773198266762 0.467692057146 -0.478360763683 -0.16797787236
17.1 100 20 0.517599 0.772283258185 0.465756480254 0.482922244267 0.141851364788
17.2 100 20 0.522792 0.77137532316 0.463831903613 -0.486067437021 -0.115716614832
17.3 100 20 0.523872 0.77047457744 0.461918314767 0.487808727206 0.0896499670111
17.4 100 20 0.521583 0.769581131503 0.460015822842 -0.488162574739 -0.0637262348461
17.5 100 20 0.526293 0.768695135526 0.458124495215 0.487149435438 0.0380186490748
17.6 100 20 0.521005 0.767816676576 0.456244387197 -0.484793568016 -0.0125986993789
17.7 100 20 0.524397 0.766945870459 0.454375579276 0.481122955066 -0.0124642161745
17.8 100 20 0.522859 0.766082827163 0.452518105503 -0.476169102916 0.0371028223498
17.9 100 20 0.520658 0.765227673426 0.450672019598 0.469966912253 -0.0612522794249
18 100 20 0.51905 0.764380499205 0.448837426617 -0.462554462605 0.0848503442138
18.1 100 20 0.518838 0.763541393389 0.44701432767 0.453972937952 -0.107837331218
18.2 100 20 0.517464 0.762710444096 0.445202790801 -0.444266343362 0.130156483065
18.3 100 20 0.51583 0.761887735164 0.443402879075 0.433481354613 -0.151754031371
18.4 100 20 0.515073 0.761073339176 0.441614626713 -0.421667098104 0.172579240296
18.5 100 21 0.517794 0.760267325248 0.439838097719 0.408874975915 -0.192584610392
18.6 100 21 0.515359 0.75946975149 0.438073348961 -0.395158456516 0.211725908083
18.7 100 21 0.519294 0.758680671538 0.4363204192 0.380572870576 -0.229962260059
18.8 100 21 0.519539 0.757900122023 0.434579347393 -0.365175206228 0.247256195197
18.9 100 21 0.518953 0.757128135869 0.4328501738 0.34902390511 -0.26357372295
