# SIAM excitation B=c_0up^dag|gs> (normalized), method=fbr
# L=200 U=0.025 V=0.1 dt=0.1 tmax=100 cutoff=1e-10 max_bond_dim=1024
# E_gs=-62.7298692502 gs_n_active=20 gs_bond_dim=20 gs_wall_s=188.375447
# nrm=0.707106782161
# t  n_active  bond_dim  wall_s  n0up  n0dw  ReA  ImA
8.5 17 11 0.231213 0.899727581368 0.533577309931 0 0
8.6 17 11 0.230597 0.898666621565 0.53319318004 0 0
8.7 17 11 0.196428 0.897605363822 0.532807975451 0 0
8.8 17 11 0.261697 0.896543747916 0.532421736427 0 0
8.9 17 11 0.261201 0.895481765876 0.532034504012 0 0
9 17 11 0.230159 0.894419460742 0.531646319221 0 0
9.1 17 11 0.229454 0.893356923081 0.531257224364 0 0
9.2 17 11 0.195323 0.892294288507 0.530867261931 0 0
9.3 17 12 0.229578 0.891231734463 0.530476474762 0 0
9.4 17 11 0.229871 0.890169476945 0.530084905741 0 0
9.5 17 11 0.195866 0.889107764754 0.529692597572 0 0
9.6 17 12 0.230494 0.888046879207 0.529299593456 0 0
9.7 17 12 0.261152 0.886987128122 0.528905935727 0 0
9.8 17 12 0.195548 0.885928869805 0.528511666573 0 0
9.9 17 12 0.261397 0.884872457734 0.528116827999 0 0
10 17 12 0.22954 0.8838182569 0.527721461056 0 0
10.1 17 12 0.231765 0.882766644356 0.527325606104 0 0
10.2 17 12 0.236467 0.881718003626 0.526929302936 0 0
10.3 17 12 0.194693 0.880672720166 0.526532589967 0 0
10.4 17 12 0.229719 0.879631177659 0.526135504931 0 0
10.5 17 12 0.259757 0.878593754099 0.525738084479 0 0
10.6 17 12 0.23049 0.877560819087 0.5253403636 0 0
10.7 17 12 0.230194 0.876532730025 0.524942376463 0 0
10.8 17 12 0.261594 0.87550982764 0.524544156029 0 0
10.9 17 12 0.2302 0.874492436644 0.524145733261 0 0
11 17 12 0.231272 0.873480857762 0.523747138489 0 0
11.1 17 12 0.262068 0.872475368571 0.523348400177 0 0
11.2 17 12 0.261611 0.871476222027 0.522949545537 0 0
11.3 17 12 0.19584 0.870483641643 0.52255059992 0 0
11.4 17 12 0.260084 0.869497822886 0.522151587993 0 0
11.5 17 12 0.195317 0.868518931196 0.521752532464 0 0
11.6 17 12 0.194917 0.867547100243 0.521353454923 0 0
11.7 17 12 0.260541 0.866582431332 0.520954375649 0 0
11.8 17 12 0.229012 0.865624993941 0.520555313439 0 0
11.9 17 12 0.229439 0.86467482452 0.520156285985 0 0
12 17 12 0.195388 0.86373192829 0.519757309695 0 0
12.1 17 12 0.260278 0.862796279 0.519358400149 0 0
12.2 17 12 0.229719 0.861867819153 0.518959571669 0 0
12.3 17 12 0.261099 0.86094646225 0.518560837494 0 0
12.4 17 12 0.229558 0.860032093567 0.518162210301 0 0
12.5 17 12 0.22957 0.859124571282 0.517763701986 0 0
12.6 17 12 0.23403 0.858223728575 0.517365323575 0 0
12.7 17 12 0.195146 0.857329376303 0.516967085442 0 0
12.8 17 12 0.261076 0.856441304 0.516568997831 0 0
12.9 17 12 0.194743 0.855559283001 0.516171070233 0 0
13 17 12 0.230314 0.854683068051 0.515773312076 0 0
13.1 17 12 0.195603 0.853812400838 0.515375732233 0 0
13.2 17 12 0.26456 0.852947010774 0.514978339716 0 0
13.3 17 12 0.238916 0.852086619427 0.514581143341 0 0
13.4 17 12 0.239846 0.851230941592 0.514184151829 0 0
13.5 17 12 0.205839 0.85037968699 0.513787374153 0 0
13.6 17 12 0.273479 0.849532568113 0.513390819487 0 0
13.7 17 12 0.262412 0.848689296068 0.512994497016 0 0
13.8 17 12 0.240973 0.847849588214 0.512598416123 0 0
13.9 17 12 0.231272 0.847013166228 0.512202586728 0 0
14 17 12 0.23648 0.846179760343 0.511807019152 0 0
14.1 17 12 0.194662 0.845349113254 0.511411723854 0 0
14.2 17 12 0.232455 0.844520978797 0.511016712042 0 0
14.3 17 12 0.204102 0.843695125553 0.510621994862 0 0
14.4 17 12 0.262059 0.842871338268 0.510227584607 0 0
14.5 17 12 0.232614 0.842049420978 0.509833493399 0 0
14.6 17 12 0.20447 0.84122919351 0.509439733991 0 0
14.7 17 12 0.240023 0.840410497403 0.509046319755 0 0
14.8 17 12 0.196407 0.839593192464 0.508653264367 0 0
14.9 17 12 0.195683 0.83877716271 0.508260581886 0 0
15 17 12 0.230524 0.837962311607 0.507868286973 0 0
15.1 17 12 0.229284 0.837148567538 0.507476394384 0 0
15.2 17 12 0.2619 0.836335877423 0.507084919227 0 0
15.3 17 12 0.260252 0.835524210561 0.506693877059 0 0
15.4 17 12 0.228333 0.834713558854 0.506303283471 0 0
15.5 17 12 0.230304 0.8339039344 0.505913154479 0 0
15.6 17 12 0.230331 0.833095370152 0.505523506097 0 0
15.7 17 12 0.196612 0.832287916724 0.505134354269 0 0
15.8 17 12 0.230718 0.831481644373 0.504745715132 0 0
15.9 17 12 0.196149 0.830676642095 0.504357604859 0 0
16 17 12 0.230622 0.829873012767 0.503970039495 0 0
16.1 17 12 0.230106 0.829070871516 0.503583034899 0 0
16.2 16 13 0.194955 0.828270350684 0.503196606598 0 0
16.3 16 12 0.2255 0.827471590227 0.502810770091 0 0
16.4 16 12 0.254722 0.82667473767 0.502425540476 0 0
16.5 16 12 0.254477 0.825879951285 0.502040932459 0 0
16.6 16 12 0.224013 0.82508739242 0.501656960259 0 0
16.7 16 12 0.189604 0.824297229367 0.501273638133 0 0
16.8 16 12 0.190112 0.823509629006 0.500890979385 0 0
16.9 16 12 0.224703 0.822724762256 0.500508997049 0 0
17 16 12 0.225987 0.821942795992 0.500127703423 0 0
17.1 16 12 0.234643 0.821163895162 0.499747110178 0 0
17.2 16 12 0.256189 0.820388219659 0.49936722901 0 0
17.3 16 12 0.26453 0.819615923179 0.498988070174 0 0
17.4 16 12 0.263537 0.818847151342 0.498609643687 0 0
17.5 16 12 0.198214 0.818082040321 0.498231958973 0 0
17.6 16 12 0.225749 0.817320716232 0.497855024867 0 0
17.7 16 12 0.230226 0.816563296106 0.497478849418 0 0
17.8 16 12 0.232488 0.815809880117 0.497103440217 0 0
17.9 16 12 0.25813 0.815060557085 0.496728804046 0 0
18 16 12 0.233073 0.814315402727 0.496354947458 0 0
18.1 16 13 0.233493 0.813574476062 0.49598187619 0 0
18.2 16 13 0.190158 0.812837821964 0.495609595507 0 0
18.3 16 13 0.19101 0.812105469471 0.495238110127 0 0
18.4 16 13 0.227844 0.811377431157 0.494867424448 0 0
18.5 16 13 0.198447 0.8106537054 0.494497542039 0 0
18.6 16 13 0.192359 0.809934274875 0.494128466733 0 0
18.7 16 13 0.236028 0.809219107312 0.493760201513 0 0
18.8 16 13 0.22658 0.808508155797 0.493392748879 0 0
18.9 16 13 0.225345 0.807801360029 0.493026111603 0 0
19 16 13 0.255762 0.807098645629 0.492660291885 0 0
19.1 16 13 0.256046 0.806399926586 0.492295291662 0 0
19.2 16 13 0.187974 0.805705104996 0.491931112939 0 0
19.3 16 13 0.18528 0.805014071835 0.49156775746 0 0
19.4 16 13 0.219516 0.804326709306 0.491205227075 0 0
19.5 16 13 0.22226 0.803642891492 0.49084352329 0 0
19.6 16 13 0.215817 0.802962484872 0.490482648162 0 0
19.7 16 13 0.185556 0.802285350882 0.490122603013 0 0
19.8 16 13 0.18637 0.801611345641 0.489763389997 0 0
19.9 16 13 0.217718 0.800940322534 0.489405011257 0 0
20 16 13 0.217906 0.800272132845 0.489047468721 0 0
20.1 16 13 0.250174 0.799606626964 0.488690764891 0 0
20.2 16 13 0.219082 0.798943657004 0.488334902153 0 0
20.3 16 13 0.217554 0.798283077248 0.487979883313 0 0
20.4 16 13 0.219578 0.797624744949 0.487625711193 0 0
20.5 17 13 0.186184 0.796968522421 0.487272389273 0 0
20.6 17 13 0.222832 0.796314276367 0.486919920985 0 0
20.7 17 13 0.225617 0.79566188143 0.48656830982 0 0
20.8 16 13 0.222609 0.795011219206 0.486217560186 0 0
20.9 17 13 0.187624 0.79436217965 0.485867675883 0 0
21 17 13 0.254862 0.793714662901 0.485518661735 0 0
21.1 17 13 0.222142 0.793068578593 0.485170522378 0 0
21.2 17 13 0.19067 0.79242384743 0.484823262757 0 0
21.3 17 13 0.225079 0.791780399941 0.484476888202 0 0
21.4 17 13 0.254599 0.791138180004 0.484131404087 0 0
21.5 17 13 0.25497 0.790497142067 0.483786815994 0 0
21.6 17 13 0.254691 0.789857253948 0.483443129492 0 0
21.7 17 13 0.223469 0.789218493152 0.483100350476 0 0
21.8 17 13 0.190318 0.788580850826 0.482758484942 0 0
21.9 17 13 0.224983 0.787944329318 0.482417539149 0 0
22 17 13 0.189015 0.787308941909 0.482077519031 0 0
22.1 17 13 0.253677 0.786674711471 0.481738430676 0 0
22.2 17 13 0.223868 0.786041673359 0.481400280104 0 0
22.3 17 13 0.252527 0.785409871641 0.481063073503 0 0
22.4 17 13 0.225048 0.784779359753 0.480726816719 0 0
22.5 17 13 0.252987 0.784150199155 0.480391515511 0 0
22.6 17 13 0.22419 0.783522460614 0.48005717562 0 0
22.7 17 13 0.226014 0.782896219321 0.479723802471 0 0
22.8 17 13 0.221846 0.782271557339 0.479391401757 0 0
22.9 17 13 0.225953 0.781648561386 0.479059978247 0 0
23 17 13 0.254804 0.781027322634 0.478729536905 0 0
23.1 17 13 0.222714 0.780407934013 0.47840008239 0 0
23.2 17 13 0.224231 0.7797904908 0.478071618973 0 0
23.3 17 13 0.253616 0.779175089133 0.477744150797 0 0
23.4 17 13 0.190153 0.778561824669 0.4774176815 0 0
23.5 17 13 0.1922 0.777950791559 0.477092214563 0 0
23.6 17 13 0.224714 0.777342081099 0.476767752796 0 0
23.7 17 13 0.22325 0.776735782839 0.476444299087 0 0
23.8 17 13 0.225814 0.776131981742 0.476121855813 0 0
23.9 17 13 0.192146 0.775530758091 0.475800425023 0 0
24 17 13 0.222993 0.774932185124 0.475480008443 0 0
24.1 17 13 0.223781 0.774336331107 0.475160607442 0 0
24.2 17 13 0.224951 0.773743256195 0.474842223234 0 0
24.3 17 13 0.222968 0.773153013849 0.474524856398 0 0
24.4 17 13 0.255107 0.772565648932 0.474208507445 0 0
24.5 17 13 0.223842 0.771981197852 0.473893176531 0 0
24.6 17 13 0.221607 0.771399688259 0.473578863641 0 0
24.7 17 13 0.225933 0.770821138394 0.473265568676 0 0
24.8 17 13 0.253733 0.770245557411 0.472953290874 0 0
24.9 17 13 0.222277 0.769672945873 0.472642029587 0 0
25 17 13 0.191107 0.769103294063 0.472331784133 0 0
25.1 17 13 0.252895 0.768536584512 0.472022553058 0 0
25.2 17 13 0.225699 0.767972790238 0.471714335247 0 0
25.3 17 13 0.227382 0.767411875632 0.47140712942 0 0
25.4 17 13 0.220609 0.766853796922 0.47110093429 0 0
25.5 17 13 0.22413 0.766298502784 0.470795748533 0 0
25.6 17 13 0.228684 0.765745934372 0.470491570718 0 0
25.7 17 13 0.223078 0.765196026727 0.470188399359 0 0
25.8 17 13 0.226823 0.764648709125 0.469886233062 0 0
25.9 17 13 0.195154 0.764103905365 0.469585070428 0 0
26 17 13 0.191322 0.763561533929 0.469284910239 0 0
26.1 17 13 0.228591 0.763021511013 0.468985751396 0 0
26.2 17 13 0.230961 0.762483748733 0.468687592721 0 0
26.3 17 13 0.237708 0.761948156642 0.468390433285 0 0
26.4 17 13 0.196963 0.761414643604 0.468094272221 0 0
26.5 17 13 0.261867 0.760883118586 0.467799108998 0 0
26.6 17 13 0.229104 0.760353490011 0.467504943148 0 0
26.7 17 13 0.230689 0.759825666743 0.467211774069 0 0
26.8 17 13 0.229619 0.759299560945 0.466919601417 0 0
26.9 17 13 0.258581 0.758775086466 0.466628425099 0 0
27 17 13 0.261995 0.758252160279 0.466338245439 0 0
27.1 17 13 0.227509 0.757730703942 0.466049062414 0 0
27.2 17 13 0.235752 0.757210642688 0.465760876404 0 0
27.3 17 13 0.200119 0.756691907516 0.465473687906 0 0
27.4 17 13 0.227661 0.756174435382 0.465187498041 0 0
27.5 17 13 0.260522 0.755658169776 0.464902307984 0 0
27.6 17 13 0.260956 0.75514305773 0.464618118882 0 0
27.7 17 13 0.230432 0.754629059985 0.464334931822 0 0
27.8 17 13 0.226985 0.754116138203 0.464052748258 0 0
27.9 17 13 0.224032 0.753604262441 0.463771569626 0 0
28 17 13 0.225279 0.753093411151 0.463491397523 0 0
28.1 17 13 0.197756 0.752583570511 0.463212233463 0 0
28.2 17 13 0.196952 0.752074733258 0.462934079133 0 0
28.3 17 13 0.195285 0.751566901919 0.462656936482 0 0
28.4 17 13 0.226618 0.751060082635 0.462380807515 0 0
28.5 17 13 0.228345 0.750554291151 0.462105693992 0 0
28.6 17 13 0.228238 0.750049547096 0.461831597087 0 0
28.7 17 13 0.263451 0.749545880084 0.461558518786 0 0
28.8 17 13 0.26193 0.749043322664 0.461286460259 0 0
28.9 17 13 0.227847 0.74854191433 0.461015423293 0 0
29 17 13 0.260974 0.748041698927 0.460745409022 0 0
29.1 17 13 0.228622 0.747542725401 0.460476418683 0 0
29.2 17 13 0.196284 0.747045047074 0.460208453104 0 0
29.3 17 13 0.227739 0.746548719176 0.459941513561 0 0
29.4 17 13 0.264938 0.746053799215 0.459675600764 0 0
29.5 17 13 0.19571 0.745560347529 0.459410715001 0 0
29.6 17 13 0.195783 0.745068425367 0.459146856996 0 0
29.7 17 13 0.229469 0.744578093847 0.458884025393 0 0
29.8 17 13 0.201876 0.744089413482 0.458622221805 0 0
29.9 17 13 0.237921 0.743602447073 0.458361446069 0 0
30 17 13 0.257473 0.743117252254 0.458101697676 0 0
30.1 17 13 0.225873 0.742633884847 0.457842975886 0 0
30.2 17 13 0.258085 0.742152401731 0.457585280201 0 0
30.3 17 13 0.228895 0.74167285468 0.457328609542 0 0
30.4 17 13 0.228408 0.741195292423 0.457072962922 0 0
30.5 17 13 0.229498 0.740719759249 0.456818338866 0 0
30.6 17 13 0.259294 0.740246294484 0.456564735849 0 0
30.7 17 13 0.261933 0.739774931511 0.456312152294 0 0
30.8 17 13 0.229567 0.739305700516 0.456060586284 0 0
30.9 17 13 0.195563 0.738838625769 0.455810035538 0 0
31 17 13 0.228917 0.738373722762 0.455560498251 0 0
31.1 17 13 0.257222 0.737911003571 0.45531197201 0 0
31.2 17 13 0.25836 0.737450473726 0.455064455593 0 0
31.3 17 13 0.194868 0.736992132812 0.454817945215 0 0
31.4 17 13 0.257853 0.736535974692 0.454572438342 0 0
31.5 17 13 0.194313 0.736081986418 0.454327932281 0 0
31.6 17 13 0.22857 0.735630150213 0.454084424681 0 0
31.7 17 13 0.195273 0.735180442476 0.453841912279 0 0
31.8 17 13 0.227577 0.734732831279 0.453600393768 0 0
31.9 17 13 0.194793 0.734287283821 0.453359864995 0 0
32 17 13 0.227555 0.733843760582 0.453120323638 0 0
32.1 17 13 0.229811 0.73340221592 0.452881766919 0 0
32.2 17 13 0.197425 0.732962601458 0.452644191944 0 0
32.3 17 13 0.230887 0.732524865272 0.452407596508 0 0
32.4 17 13 0.234995 0.732088952468 0.452171977928 0 0
32.5 17 13 0.229663 0.731654805647 0.451937333535 0 0
32.6 17 13 0.258805 0.731222365782 0.451703661547 0 0
32.7 17 13 0.238568 0.730791572313 0.451470959567 0 0
32.8 17 13 0.233846 0.73036236412 0.451239225578 0 0
32.9 17 13 0.232846 0.729934676633 0.451008457665 0 0
33 17 13 0.265296 0.729508446932 0.450778653942 0 0
