# SIAM excitation B=c_0up^dag|gs> (normalized), method=star
# L=200 U=0.05 V=0.1 dt=0.1 tmax=100 cutoff=1e-10 max_bond_dim=1024
# E_gs=-62.7371594412 gs_bond_dim=42 gs_wall_s=87.948567
# nrm=0.707106780588  G00(t) = -i nrm^2 exp(i E_gs t) A(t)
# t  n_active  bond_dim  wall_s  n0up  n0dw  ReA  ImA
0 200 42 0.010752 1 0.60986210801 1 0
0.1 200 24 1.656959 0.999961344546 0.609852577644 0.999852253874 -0.0147278143371
0.2 200 23 1.591464 0.999845467507 0.609823153807 0.999409278609 -0.0294458345475
0.3 200 23 1.584497 0.99965266797 0.609773940279 0.998671845747 -0.0441443002584
0.4 200 23 1.591289 0.999383449432 0.609705017171 0.997641241826 -0.0588135219409
0.5 200 23 1.598819 0.999038514104 0.609616482043 0.996319259774 -0.0734439157646
0.6 200 23 1.603995 0.998618758579 0.609508453715 0.994708188389 -0.0880260376205
0.7 200 23 1.601393 0.998125269875 0.609381082615 0.992810800224 -0.102550616414
0.8 200 23 1.600406 0.997559321026 0.609234545589 0.990630336875 -0.117008586079
0.9 200 23 1.602034 0.996922365993 0.609069054256 0.988170492155 -0.131391116697
1 200 23 1.600105 0.996216030513 0.608884835668 0.985435392268 -0.145689643494
1.1 200 23 1.601196 0.995442105977 0.60868214378 0.982429574519 -0.159895894587
1.2 200 23 1.599761 0.994602542607 0.608461256068 0.979157963824 -0.174001916804
1.3 200 23 1.57748 0.993699435746 0.608222465367 0.975625846873 -0.188000099032
1.4 200 23 1.584381 0.992735021249 0.607966072508 0.971838845608 -0.201883194128
1.5 200 23 1.555278 0.991711661892 0.60769240989 0.967802888324 -0.215644337884
1.6 200 23 1.557805 0.990631836453 0.607401841235 0.963524180198 -0.22927706596
1.7 200 23 1.544257 0.989498131531 0.60709473283 0.959009172487 -0.242775328376
1.8 200 23 1.556687 0.988313226885 0.60677146205 0.954264530643 -0.256133501172
1.9 200 23 1.567508 0.987079883404 0.606432419205 0.949297102199 -0.269346395551
2 200 23 1.575992 0.985800931602 0.6060780051 0.944113884293 -0.282409264663
2.1 200 23 1.519699 0.984479259189 0.605708628813 0.938721990704 -0.295317807479
2.2 200 23 1.502017 0.983117800756 0.605324709638 0.933128619705 -0.308068170558
2.3 200 23 1.491004 0.981719520415 0.604926670176 0.927341020703 -0.320656945987
2.4 200 23 1.482404 0.980287402744 0.604514938468 0.921366462899 -0.333081168202
2.5 200 23 1.488337 0.978824440194 0.60408994694 0.915212204057 -0.345338307941
2.6 200 23 1.495205 0.977333618769 0.60365210468 0.908885458856 -0.35742626249
2.7 200 23 1.496255 0.975817908569 0.60320184013 0.902393372093 -0.369343346343
2.8 200 23 1.495084 0.974280252063 0.602739624186 0.89574299012 -0.381088277136
2.9 200 23 1.495708 0.972723543099 0.602265883445 0.888941232093 -0.392660160842
3 200 23 1.480908 0.971150628387 0.601781038193 0.88199486774 -0.404058475045
3.1 200 23 1.478122 0.96956429143 0.601285517905 0.874910492387 -0.415283048925
3.2 200 23 1.472654 0.967967240763 0.600779725748 0.867694506194 -0.426334044231
3.3 200 23 1.484865 0.966362101414 0.600264074837 0.860353095342 -0.437211933603
3.4 200 23 1.470831 0.964751410708 0.599738957421 0.852892213634 -0.447917477088
3.5 200 23 1.480041 0.96313761278 0.599204755607 0.845317567659 -0.458451698841
3.6 200 23 1.461102 0.961523033103 0.59866182441 0.837634604215 -0.468815860717
3.7 200 23 1.485633 0.959909878318 0.598110551327 0.829848500874 -0.47901144153
3.8 200 23 1.471248 0.958300254725 0.597551261195 0.821964153489 -0.489040103539
3.9 200 23 1.498157 0.956696128879 0.596984276801 0.813986173182 -0.498903671866
4 200 23 1.474024 0.955099343979 0.596409900318 0.805918882692 -0.50860410885
4.1 200 23 1.481047 0.953511604783 0.595828406855 0.797766312155 -0.51814348535
4.2 200 23 1.48624 0.951934480098 0.595240087031 0.789532207981 -0.527523955517
4.3 200 23 1.492245 0.950369400971 0.594645216199 0.781220017051 -0.536747739031
4.4 200 23 1.513002 0.948817655846 0.594044020362 0.772832906481 -0.545817086434
4.5 200 23 1.487488 0.947280393238 0.593436722675 0.764373767713 -0.554734259947
4.6 200 23 1.482425 0.945758621893 0.592823519168 0.755845222084 -0.563501512631
4.7 200 23 1.490046 0.944253208178 0.592204617884 0.747249632885 -0.572121067133
4.8 200 23 1.489192 0.942764885863 0.591580188659 0.73858911535 -0.580595093041
4.9 200 22 1.495779 0.941294249005 0.590950368764 0.729865548796 -0.588925691455
5 200 22 1.506771 0.939841761708 0.590315453109 0.721080598782 -0.597114881425
5.1 200 22 1.497521 0.938407757815 0.589675648399 0.712235724747 -0.605164578974
5.2 200 22 1.498793 0.936992447612 0.589031133407 0.703332199558 -0.613076585218
5.3 200 22 1.510818 0.935595923675 0.588382086904 0.694371118774 -0.620852577097
5.4 200 22 1.527016 0.934218165203 0.587728671043 0.685353438316 -0.628494095098
5.5 200 22 1.494848 0.932859040025 0.587070998188 0.676279963548 -0.636002532559
5.6 200 22 1.499938 0.93151831812 0.586409199288 0.667151379999 -0.643379130519
5.7 200 22 1.509905 0.930195675721 0.585743453925 0.657968288894 -0.650624977694
5.8 200 22 1.501562 0.928890701312 0.585073830875 0.64873119678 -0.657741002473
5.9 200 22 1.47817 0.927602903307 0.58440037851 0.639440554272 -0.66472797014
6 200 22 1.491546 0.926331718991 0.583723166683 0.630096766432 -0.671586486343
6.1 200 22 1.436439 0.925076522233 0.583042276401 0.620700215202 -0.678317000999
6.2 200 22 1.433763 0.923836631117 0.582357771933 0.61125127331 -0.684919808656
6.3 200 22 1.423698 0.922611314867 0.581669734073 0.601750320255 -0.691395058535
6.4 200 22 1.430908 0.921399801091 0.580978208513 0.59219775822 -0.697742755228
6.5 200 22 1.431161 0.920201289023 0.580283254194 0.582594023601 -0.703962762549
6.6 200 22 1.431332 0.919014948919 0.579584940736 0.572939606215 -0.710054831704
6.7 200 22 1.439954 0.917839930596 0.578883333419 0.563235055059 -0.716018587728
6.8 200 22 1.444545 0.916675384459 0.57817848143 0.553480992893 -0.721853560696
6.9 200 22 1.443192 0.915520454156 0.577470439384 0.543678126638 -0.727559183813
7 200 22 1.447645 0.914374287925 0.576759261496 0.53382724871 -0.733134806821
7.1 200 22 1.44883 0.913236045252 0.57604499995 0.523929246686 -0.738579711965
7.2 200 22 1.446868 0.912104903901 0.575327706721 0.513985112015 -0.743893125137
7.3 200 22 1.445242 0.910980064792 0.574607435166 0.503995941043 -0.749074227903
7.4 200 22 1.445845 0.909860757793 0.573884238742 0.493962940414 -0.754122174736
7.5 200 22 1.444423 0.908746246924 0.573158172358 0.48388742483 -0.759036101106
7.6 200 22 1.442475 0.907635834175 0.572429291671 0.473770819631 -0.763815140031
7.7 200 22 1.440504 0.90652886433 0.57169765441 0.463614657789 -0.768458431811
7.8 200 22 1.437118 0.905424727871 0.570963320221 0.453420578633 -0.772965138317
